Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,1.2530639436755468e-14,0.0,0.0,0.0,0.0,4.427334751250037e-15,0.0
t2,1.0942285955377591e-14,0.0,0.0,0.0,0.0,4.197280809133098e-15,0.0
t3,1.0195911146105428e-14,0.0,0.0,0.0,0.0,4.068867695136263e-15,0.0
t4,9.828271362140832e-15,0.0,0.0,0.0,0.0,4.003648557722623e-15,0.0
t5,9.71482881030523e-15,0.0,0.0,0.0,0.0,3.9828509335171224e-15,0.0
t6,9.822618796457571e-15,0.0,0.0,0.0,0.0,3.9986388263017215e-15,0.0
t7,1.0185189948710713e-14,0.0,0.0,0.0,0.0,4.057416352271399e-15,0.0
t8,1.092433623087815e-14,0.0,0.0,0.0,0.0,4.173738211494182e-15,0.0
t9,1.249394124497372e-14,0.0,0.0,0.0,0.0,4.378371111436763e-15,0.0
t10,2.725164723326228,0.0,0.0,0.0,0.0,4.7403870893614315e-15,0.0
t11,10.80560857139882,0.0,0.0,0.0,0.0,4.979837483533282e-15,0.0
t12,13.456629335380068,0.0,0.0,0.0,0.0,5.145119336872571e-15,0.0
t13,14.711474437080835,0.0,0.0,0.0,0.0,5.261389697118039e-15,0.0
t14,15.45605784636485,0.0,0.0,0.0,0.0,5.3474169635286776e-15,0.0
t15,15.456057846364857,0.0,0.0,0.0,0.0,5.378327429920967e-15,0.0
t16,15.456057846364859,0.0,0.0,0.0,0.0,5.405433540056455e-15,0.0
t17,15.45605784636486,0.0,0.0,0.0,0.0,5.4356291020172575e-15,0.0
t18,15.456057846364866,0.0,0.0,0.0,0.0,5.475345586559095e-15,0.0
t19,15.45605784636487,0.0,0.0,0.0,0.0,5.531332601453621e-15,0.0
t20,15.45605784636487,0.0,0.0,0.0,0.0,5.567088451835156e-15,0.0
t21,15.45605784636487,0.0,0.0,0.0,0.0,5.5876637146893275e-15,0.0
t22,15.456057846364871,0.0,0.0,0.0,0.0,5.597199156587478e-15,0.0
t23,15.456057846364871,0.0,0.0,0.0,0.0,5.599154003144826e-15,0.0
t24,15.456057846364871,0.0,0.0,0.0,0.0,5.593046819788543e-15,0.0
t25,15.456057846364866,0.0,0.0,0.0,0.0,5.5769729614734934e-15,0.0
t26,15.45605784636487,0.0,0.0,0.0,0.0,5.548908072282208e-15,0.0
t27,15.45605784636486,0.0,0.0,0.0,0.0,5.5069732827782125e-15,0.0
t28,13.275157983933173,0.0,0.0,0.0,0.0,5.445607838366339e-15,0.0
t29,9.321300759506295,0.0,0.0,0.0,0.0,5.39871066684298e-15,0.0
t30,6.930688519611425,0.0,0.0,0.0,0.0,5.35847316815867e-15,0.0
t31,6.4824811052691835,0.0,0.0,0.0,0.0,5.3191339357172404e-15,0.0
t32,5.909072272889596,0.0,0.0,0.0,0.0,5.276262974885699e-15,0.0
t33,5.909072272889587,0.0,0.0,0.0,0.0,5.261111829089634e-15,0.0
t34,5.909072272889582,0.0,0.0,0.0,0.0,5.270183649392403e-15,0.0
t35,5.909072272889579,0.0,0.0,0.0,0.0,5.303585875178613e-15,0.0
t36,5.909072272889576,0.0,0.0,0.0,0.0,5.326242790492695e-15,0.0
t37,5.909072272889571,0.0,0.0,0.0,0.0,5.321131508297111e-15,0.0
t38,5.909072272889561,0.0,0.0,0.0,0.0,5.285774592883609e-15,0.0
t39,5.3170380002433415,0.0,0.0,0.0,0.0,5.214685064433748e-15,0.0
t40,3.3063298047565897,0.0,0.0,0.0,0.0,5.116415720291503e-15,0.0
t41,3.3063298047565852,0.0,0.0,0.0,0.0,5.051906557855736e-15,0.0
t42,3.306329804756582,0.0,0.0,0.0,0.0,5.011353834078436e-15,0.0
t43,3.3063298047565817,0.0,0.0,0.0,0.0,4.988081537099795e-15,0.0
t44,3.3063298047565803,0.0,0.0,0.0,0.0,4.9773815355539635e-15,0.0
t45,3.3063298047565826,0.0,0.0,0.0,0.0,4.9750802691681986e-15,0.0
t46,3.3063298047565826,0.0,0.0,0.0,0.0,4.980829012386899e-15,0.0
t47,3.3063298047565826,0.0,0.0,0.0,0.0,4.997347512859511e-15,0.0
t48,3.3063298047565843,0.0,0.0,0.0,0.0,5.029354819055757e-15,0.0
t49,3.3063298047565852,0.0,0.0,0.0,0.0,5.083867112776344e-15,0.0
t50,3.30632980475659,0.0,0.0,0.0,0.0,5.171953073536566e-15,0.0
t51,4.379322998204152,0.0,0.0,0.0,0.0,5.31209261193953e-15,0.0
t52,6.63387137537524,0.0,0.0,0.0,0.0,5.452547915492335e-15,0.0
t53,8.891191749277437,0.0,0.0,0.0,0.0,5.6196382719520926e-15,0.0
t54,12.098604624506448,0.0,0.0,0.0,0.0,5.848423906797133e-15,0.0
t55,14.059426904399361,0.0,0.0,0.0,0.0,6.199002981418979e-15,0.0
t56,16.6469620890502,0.0,0.0,0.0,0.0,6.788471712842551e-15,0.0
t57,18.511599677539316,0.0,0.0,0.0,0.0,7.999704522678454e-15,0.0
t58,19.423924905851397,0.0,0.0,0.0,0.0,0.35008794436990176,0.0
t59,19.423924905851397,0.0,0.0,0.0,0.0,1.9336864013747355,0.0
t60,19.423924905851393,0.0,0.0,0.0,0.0,2.2688655804021995,0.0
t61,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169927,0.0
t62,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169967,0.0
t63,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416999,0.0
t64,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417,0.0
t65,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170003,0.0
t66,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170003,0.0
t67,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417001,0.0
t68,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170016,0.0
t69,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417003,0.0
t70,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170034,0.0
t71,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417004,0.0
t72,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170034,0.0
t73,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417003,0.0
t74,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417002,0.0
t75,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417,0.0
t76,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169976,0.0
t77,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169963,0.0
t78,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416996,0.0
t79,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416996,0.0
t80,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169963,0.0
t81,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169976,0.0
t82,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416999,0.0
t83,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099417,0.0
t84,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170003,0.0
t85,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170003,0.0
t86,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994170003,0.0
t87,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169994,0.0
t88,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416998,0.0
t89,19.423924905851393,0.0,0.0,0.0,0.0,2.3087150994169954,0.0
t90,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169927,0.0
t91,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416991,0.0
t92,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416991,0.0
t93,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169905,0.0
t94,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169905,0.0
t95,19.423924905851397,0.0,0.0,0.0,0.0,2.30871509941699,0.0
t96,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169887,0.0
t97,19.423924905851397,0.0,0.0,0.0,0.0,2.308715099416987,0.0
t98,19.423924905851397,0.0,0.0,0.0,0.0,2.3087150994169825,0.0
t99,19.42392490585138,0.0,0.0,0.0,0.0,8.093572371052661e-15,0.0
t100,19.423924905851376,0.0,0.0,0.0,0.0,6.8634632369082805e-15,0.0
t101,19.423924905851372,0.0,0.0,0.0,0.0,6.271741732662521e-15,0.0
t102,19.423924905851372,0.0,0.0,0.0,0.0,5.9347128461060706e-15,0.0
t103,19.42392490585137,0.0,0.0,0.0,0.0,5.735196589865923e-15,0.0
t104,19.42392490585137,0.0,0.0,0.0,0.0,5.618811801944231e-15,0.0
t105,19.42392490585137,0.0,0.0,0.0,0.0,5.557808195800597e-15,0.0
t106,19.42392490585137,0.0,0.0,0.0,0.0,5.5373292056867994e-15,0.0
t107,19.42392490585137,0.0,0.0,0.0,0.0,5.5515022954384875e-15,0.0
t108,19.42392490585137,0.0,0.0,0.0,0.0,5.599856442720576e-15,0.0
t109,19.42392490585137,0.0,0.0,0.0,0.0,5.617989848106639e-15,0.0
t110,19.423924905851365,0.0,0.0,0.0,0.0,5.607193858488503e-15,0.0
t111,19.42392490585136,0.0,0.0,0.0,0.0,5.565031679992257e-15,0.0
t112,17.58627075175798,0.0,0.0,0.0,0.0,5.486409843066952e-15,0.0
t113,16.44381328817565,0.0,0.0,0.0,0.0,5.42840572337029e-15,0.0
t114,16.05979098422966,0.0,0.0,0.0,0.0,5.382758692100003e-15,0.0
t115,15.805917970387343,0.0,0.0,0.0,0.0,5.341606155379882e-15,0.0
t116,15.805917970387336,0.0,0.0,0.0,0.0,5.336359116350633e-15,0.0
t117,15.805917970387327,0.0,0.0,0.0,0.0,5.3275188002668934e-15,0.0
t118,15.805917970387316,0.0,0.0,0.0,0.0,5.311255363278764e-15,0.0
t119,15.805917970387306,0.0,0.0,0.0,0.0,5.2830077078638974e-15,0.0
t120,11.46037715257528,0.0,0.0,0.0,0.0,5.215476154661806e-15,0.0
t121,8.87636688723368,0.0,0.0,0.0,0.0,5.11070577130554e-15,0.0
t122,5.80699922287341,0.0,0.0,0.0,0.0,4.9535438578752975e-15,0.0
t123,0.9268797786700693,0.0,0.0,0.0,0.0,4.720965879104852e-15,0.0
t124,1.2029235092559353e-14,0.0,0.0,0.0,0.0,4.361964582618352e-15,0.0
t125,1.0331367152967278e-14,0.0,0.0,0.0,0.0,4.15670047805422e-15,0.0
t126,9.444277207872739e-15,0.0,0.0,0.0,0.0,4.035258269199916e-15,0.0
t127,8.893996841200666e-15,0.0,0.0,0.0,0.0,3.96503485420626e-15,0.0
t128,8.529019574465824e-15,0.0,0.0,0.0,0.0,3.926061374906042e-15,0.0
t129,8.279361165625271e-15,0.0,0.0,0.0,0.0,3.904609948816512e-15,0.0
t130,8.106184873739797e-15,0.0,0.0,0.0,0.0,3.8929015182738125e-15,0.0
t131,7.984535119017482e-15,0.0,0.0,0.0,0.0,3.886469285146757e-15,0.0
t132,7.902468063140812e-15,0.0,0.0,0.0,0.0,3.883722446991362e-15,0.0
t133,7.848172322924831e-15,0.0,0.0,0.0,0.0,3.882861687962504e-15,0.0
t134,7.810426300338007e-15,0.0,0.0,0.0,0.0,3.882547580728179e-15,0.0
t135,7.784338532223937e-15,0.0,0.0,0.0,0.0,3.882392506797368e-15,0.0
t136,7.76390935577481e-15,0.0,0.0,0.0,0.0,3.881929100860251e-15,0.0
t137,7.751659839986668e-15,0.0,0.0,0.0,0.0,3.881927757725731e-15,0.0
t138,7.743744365856227e-15,0.0,0.0,0.0,0.0,3.88206930276381e-15,0.0
t139,7.736946241555427e-15,0.0,0.0,0.0,0.0,3.882113463965698e-15,0.0
t140,7.730287229097312e-15,0.0,0.0,0.0,0.0,3.881760630561705e-15,0.0
t141,7.721078558245547e-15,0.0,0.0,0.0,0.0,3.8806941074716515e-15,0.0
t142,7.714734796280684e-15,0.0,0.0,0.0,0.0,3.880022570820749e-15,0.0
t143,7.707445709144275e-15,0.0,0.0,0.0,0.0,3.8791811307098035e-15,0.0
t144,7.70251328673105e-15,0.0,0.0,0.0,0.0,3.8784000810326655e-15,0.0
t145,7.698212039663322e-15,0.0,0.0,0.0,0.0,3.8776625893133355e-15,0.0
t146,7.693536187030474e-15,0.0,0.0,0.0,0.0,3.876688301692187e-15,0.0
t147,7.692070245564482e-15,0.0,0.0,0.0,0.0,3.876498662528294e-15,0.0
