BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2336584049543682e8,6.007314069881152e6,-7.0974882678179955e6,0.0,0.0,0.0,3.6030890485105204e-12,0.0,0.0,-1.2227566629749997e8
t1,17923.240856958208,6.391896304227542e-13,-2855.2358569582025,0.0,0.0,0.0,4.1059328811084264e-16,0.0,0.0,-15068.005000000001
t2,17508.86990907266,310.45164876374963,-3421.0775578364064,0.0,0.0,0.0,4.100888009035216e-16,0.0,0.0,-14398.244
t3,17363.395993654824,276.5510575802631,-3867.1550512350886,0.0,0.0,0.0,4.1000503948539195e-16,0.0,0.0,-13772.792
t4,16006.962211121716,363.4579256454616,-3263.967136767178,0.0,0.0,0.0,4.104238519076796e-16,0.0,0.0,-13106.453
t5,15840.160908466545,304.222810275806,-3627.2167187423543,0.0,0.0,0.0,4.105702634306518e-16,0.0,0.0,-12517.167
t6,14017.83138589082,481.87846474774386,-2558.2488506385657,0.0,0.0,0.0,4.099678729039826e-16,0.0,0.0,-11941.461
t7,13857.32403902437,428.50383094959494,-2779.910869973967,0.0,0.0,0.0,4.101737718368155e-16,0.0,0.0,-11505.917
t8,14337.351918435845,323.690477623687,-3417.5413960595342,0.0,0.0,0.0,4.105672646194152e-16,0.0,0.0,-11243.501
t9,12796.152387953898,467.4367709918557,-2097.498158945754,0.0,0.0,0.0,4.1095465118603507e-16,0.0,0.0,-11166.091
t10,11281.032999999987,1.1920691516237023e-11,-2.141782032394163e-12,0.0,0.0,0.0,4.1280374641791835e-16,0.0,0.0,-11281.033
t11,11644.131999999994,5.4915776308825084e-12,-2.6288397376681707e-12,0.0,0.0,0.0,4.1333350275157614e-16,0.0,0.0,-11644.132
t12,12161.471999999998,3.799376043698172e-12,-3.229281374788133e-12,0.0,0.0,0.0,4.136735946670885e-16,0.0,0.0,-12161.472
t13,12585.043000000001,3.01801130073891e-12,-4.070804889298145e-12,0.0,0.0,0.0,4.150600968267495e-16,0.0,0.0,-12585.043
t14,12656.27228483048,541.7527151695227,-1.711962996080885e-12,0.0,0.0,0.0,4.1186509896761795e-16,0.0,0.0,-13198.025
t15,13751.433000000003,2.460303475655048e-12,-5.628252033557331e-12,0.0,0.0,0.0,4.101305421703521e-16,0.0,0.0,-13751.433
t16,14405.258000000003,2.395044283712114e-12,-5.787690640648578e-12,0.0,0.0,0.0,4.098064632032629e-16,0.0,0.0,-14405.258
t17,14582.194000000005,2.415735201404627e-12,-5.731759952542707e-12,0.0,0.0,0.0,4.0943173691682838e-16,0.0,0.0,-14582.194000000001
t18,14394.257,2.4267046672650115e-12,-5.632041945723704e-12,0.0,0.0,0.0,4.102407793728169e-16,0.0,0.0,-14394.256999999998
t19,14044.013830458336,104.07416954166443,-1.7106913415566313e-12,0.0,0.0,0.0,4.1091245786156666e-16,0.0,0.0,-14148.088
t20,12211.221338099609,1739.2666619003933,-1.7051011916364697e-12,0.0,0.0,0.0,4.1092742387842697e-16,0.0,0.0,-13950.488
t21,11663.830984137834,2511.611015862167,-1.6925107301713882e-12,0.0,0.0,0.0,4.1450910161021723e-16,0.0,0.0,-14175.442
t22,12509.17077103249,2642.174228967507,-1.6758989467987726e-12,0.0,0.0,0.0,4.2185556964008233e-16,0.0,0.0,-15151.344999999998
t23,11245.368371138042,4562.753628861957,-1.6735555980911546e-12,0.0,0.0,0.0,4.1195453955196476e-16,0.0,0.0,-15808.122
t24,11815.893208908961,3679.340791091044,-1.700182727101652e-12,0.0,0.0,0.0,4.1225923212190356e-16,0.0,0.0,-15495.234000000002
t25,11487.572311701168,3475.33868829883,-1.696178191530939e-12,0.0,0.0,0.0,4.1104240910023317e-16,0.0,0.0,-14962.910999999998
t26,13094.191784103234,1284.2782158967686,-1.6812273174129873e-12,0.0,0.0,0.0,4.1106249472612047e-16,0.0,0.0,-14378.47
t27,13575.908510334335,107.49448966566683,-1.5939653467143813e-12,0.0,0.0,0.0,4.1049461646207643e-16,0.0,0.0,-13683.403
