Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
t143,0.0,0.0,0.0,-2.082809602712545e-14,0.0,0.0,0.0
t144,0.0,0.0,0.0,-2.1114865312939454e-14,0.0,0.0,0.0
t145,0.0,0.0,0.0,-2.1290752499834406e-14,0.0,0.0,0.0
t146,0.0,0.0,0.0,-1.2974201844293938e-14,0.0,0.0,0.0
t147,0.0,0.0,0.0,-1.2810786765745458e-14,0.0,0.0,0.0
t148,0.0,0.0,0.0,-1.273246357252085e-14,0.0,0.0,0.0
t149,0.0,0.0,0.0,-1.2996088348749392e-14,0.0,0.0,0.0
t150,0.0,0.0,0.0,-1.3684669291872529e-14,0.0,0.0,0.0
t151,0.0,0.0,0.0,-7.118233801854034e-15,0.0,0.0,0.0
t152,0.0,0.0,0.0,-8.454288145213253e-15,0.0,0.0,0.0
t153,0.0,0.0,0.0,-1.013840616499693e-14,0.0,0.0,0.0
t154,0.0,0.0,0.0,-1.2353258360000397e-14,0.0,0.0,0.0
t155,0.0,0.0,0.0,-1.5148478420231975e-14,0.0,0.0,0.0
t156,0.0,0.0,0.0,-1.1016814210934992e-14,0.0,0.0,0.0
t157,0.0,0.0,0.0,-1.3061788197023782e-14,0.0,0.0,0.0
t158,0.0,0.0,0.0,-1.3963817208122631e-14,0.0,0.0,0.0
t159,0.0,0.0,0.0,-1.4143664724872008e-14,0.0,0.0,0.0
t160,0.0,0.0,0.0,-1.4699662983491515e-14,0.0,0.0,0.0
t161,0.0,0.0,0.0,-7.786792899795364e-15,0.0,0.0,0.0
t162,0.0,0.0,0.0,-8.919111676254246e-15,0.0,0.0,0.0
t163,0.0,0.0,0.0,-1.0403404869987458e-14,0.0,0.0,0.0
t164,0.0,0.0,0.0,-1.2364050795666527e-14,0.0,0.0,0.0
t165,0.0,0.0,0.0,-1.479032257628025e-14,0.0,0.0,0.0
t166,0.0,0.0,0.0,-9.744557308741618e-15,0.0,0.0,0.0
t167,0.0,0.0,0.0,-1.1657797409839377e-14,0.0,0.0,0.0
t168,0.0,0.0,0.0,-1.3026399067270955e-14,0.0,0.0,0.0
t169,0.0,0.0,0.0,-1.4157765409124703e-14,0.0,0.0,0.0
t170,0.0,0.0,0.0,-1.5189492020815628e-14,0.0,0.0,0.0
t171,0.0,0.0,0.0,-8.234550924014101e-15,0.0,0.0,0.0
t172,0.0,0.0,0.0,-9.14107829486931e-15,0.0,0.0,0.0
t173,0.0,0.0,0.0,-1.0063521755520244e-14,0.0,0.0,0.0
t174,0.0,0.0,0.0,-1.1187276472550194e-14,0.0,0.0,0.0
t175,0.0,0.0,0.0,-1.2651558024766566e-14,0.0,0.0,0.0
t176,0.0,0.0,0.0,-7.043389774913347e-15,0.0,0.0,0.0
t177,0.0,0.0,0.0,-9.077183200377164e-15,0.0,0.0,0.0
t178,0.0,0.0,0.0,-1.14522916108938e-14,0.0,0.0,0.0
t179,0.0,0.0,0.0,-1.4247560382621142e-14,0.0,0.0,0.0
t180,0.0,0.0,0.0,-1.7257295770411848e-14,0.0,0.0,0.0
t181,0.0,0.0,0.0,-1.3191502008192435e-14,0.0,0.0,0.0
t182,0.0,0.0,0.0,-1.5337693378519614e-14,0.0,0.0,0.0
t183,0.0,0.0,0.0,-1.690526839947714e-14,0.0,0.0,0.0
t184,0.0,0.0,0.0,-1.8638458033833127e-14,0.0,0.0,0.0
t185,0.0,0.0,0.0,-2.1110216516151624e-14,0.0,0.0,0.0
t186,0.0,0.0,0.0,-1.737447203390409e-14,0.0,0.0,0.0
t187,0.0,0.0,0.0,-2.1901645784295294e-14,0.0,0.0,0.0
t188,0.0,0.0,0.0,-2.7752875732447558e-14,0.0,0.0,0.0
t189,0.0,0.0,0.0,-3.5135386040140543e-14,0.0,0.0,0.0
t190,0.0,0.0,0.0,-4.235948242434303e-14,0.0,0.0,0.0
t191,0.0,0.0,0.0,-4.1929901410330256e-14,0.0,0.0,0.0
t192,0.0,0.0,0.0,-4.6209324139838667e-14,0.0,0.0,0.0
t193,0.0,0.0,0.0,-4.985499648417245e-14,0.0,0.0,0.0
t194,0.0,0.0,0.0,-5.342503194252172e-14,0.0,0.0,0.0
t195,0.0,0.0,0.0,-5.807394071403084e-14,0.0,0.0,0.0
t196,0.0,0.0,0.0,-5.782183003251306e-14,0.0,0.0,0.0
t197,0.0,0.0,0.0,-6.659611228020898e-14,0.0,0.0,0.0
t198,0.0,0.0,0.0,-8.005870579554077e-14,0.0,0.0,0.0
t199,0.0,0.0,0.0,-1.0176206843268764e-13,0.0,0.0,0.0
t200,0.0,0.0,0.0,-1.483212220310121e-13,0.0,0.0,0.0
t201,0.0,0.0,0.0,-1.9398134899332848e-13,0.0,0.0,0.0
t202,0.0,0.0,0.0,-2.22026595166747e-13,0.0,0.0,0.0
t203,0.0,0.0,0.0,-2.3271138441296056e-13,0.0,0.0,0.0
t204,0.0,0.0,0.0,-2.3443788404850584e-13,0.0,0.0,0.0
t205,0.0,0.0,0.0,-2.279339658967952e-13,0.0,0.0,0.0
t206,0.0,0.0,0.0,-1.9852756939264888e-13,0.0,0.0,0.0
t207,0.0,0.0,0.0,-1.6177905724935394e-13,0.0,0.0,0.0
t208,0.0,0.0,0.0,-1.2181442525115117e-13,0.0,0.0,0.0
t209,0.0,0.0,0.0,-9.85811079726137e-14,0.0,0.0,0.0
t210,0.0,0.0,0.0,-8.749511325663349e-14,0.0,0.0,0.0
t211,0.0,0.0,0.0,-7.132851069720633e-14,0.0,0.0,0.0
t212,0.0,0.0,0.0,-7.021973252772195e-14,0.0,0.0,0.0
t213,0.0,0.0,0.0,-7.181277215367065e-14,0.0,0.0,0.0
t214,0.0,0.0,0.0,-7.484629763446209e-14,0.0,0.0,0.0
t215,0.0,0.0,0.0,-7.770199243802673e-14,0.0,0.0,0.0
t216,0.0,0.0,0.0,-7.262816904683785e-14,0.0,0.0,0.0
t217,0.0,0.0,0.0,-7.396140420421697e-14,0.0,0.0,0.0
t218,0.0,0.0,0.0,-7.434802455197965e-14,0.0,0.0,0.0
t219,0.0,0.0,0.0,-7.514577834615094e-14,0.0,0.0,0.0
t220,0.0,0.0,0.0,-7.789299267779982e-14,0.0,0.0,0.0
t221,0.0,0.0,0.0,-7.54917707234244e-14,0.0,0.0,0.0
t222,0.0,0.0,0.0,-8.295762666172681e-14,0.0,0.0,0.0
t223,0.0,0.0,0.0,-9.549919252996498e-14,0.0,0.0,0.0
t224,0.0,0.0,0.0,-1.184414372914049e-13,0.0,0.0,0.0
t225,0.0,0.0,0.0,-1.5602911915813054e-13,0.0,0.0,0.0
t226,0.0,0.0,0.0,-2.1316282072803006e-13,0.0,0.0,0.0
t227,0.0,0.0,0.0,-57.46533152081252,0.0,0.0,0.0
t228,0.0,0.0,0.0,-59.774897002723556,0.0,0.0,0.0
t229,0.0,0.0,0.0,-59.774897002723634,0.0,0.0,0.0
t230,0.0,0.0,0.0,-59.77489700272364,0.0,0.0,0.0
t231,0.0,0.0,0.0,-59.77489700272364,0.0,0.0,0.0
t232,0.0,0.0,0.0,-59.77489700272364,0.0,0.0,0.0
t233,0.0,0.0,0.0,-59.77489700272364,0.0,0.0,0.0
t234,0.0,0.0,0.0,-59.77489700272364,0.0,0.0,0.0
t235,0.0,0.0,0.0,-59.77489700272365,0.0,0.0,0.0
t236,0.0,0.0,0.0,-59.77489700272365,0.0,0.0,0.0
t237,0.0,0.0,0.0,-59.77489700272367,0.0,0.0,0.0
t238,0.0,0.0,0.0,-59.77489700272371,0.0,0.0,0.0
t239,0.0,0.0,0.0,-59.77489700272375,0.0,0.0,0.0
t240,0.0,0.0,0.0,-59.774897002723776,0.0,0.0,0.0
t241,0.0,0.0,0.0,-59.77489700272379,0.0,0.0,0.0
t242,0.0,0.0,0.0,-59.774897002723804,0.0,0.0,0.0
t243,0.0,0.0,0.0,-59.77489700272381,0.0,0.0,0.0
t244,0.0,0.0,0.0,-59.77489700272382,0.0,0.0,0.0
t245,0.0,0.0,0.0,-59.77489700272383,0.0,0.0,0.0
t246,0.0,0.0,0.0,-59.774897002723876,0.0,0.0,0.0
t247,0.0,0.0,0.0,-59.77489700272394,0.0,0.0,0.0
t248,0.0,0.0,0.0,-59.77489700272402,0.0,0.0,0.0
t249,0.0,0.0,0.0,-61.87648896534576,0.0,0.0,0.0
t250,0.0,0.0,0.0,-63.893298914069405,0.0,0.0,0.0
t251,0.0,0.0,0.0,-65.63856377086219,0.0,0.0,0.0
t252,0.0,0.0,0.0,-194.812077084467,0.0,0.0,0.0
t253,0.0,0.0,0.0,-194.81207708446706,0.0,0.0,0.0
t254,0.0,0.0,0.0,-194.81207708446712,0.0,0.0,0.0
t255,0.0,0.0,0.0,-194.81207708446712,0.0,0.0,0.0
t256,0.0,0.0,0.0,-194.81207708446706,0.0,0.0,0.0
t257,0.0,0.0,0.0,-194.81207708446706,0.0,0.0,0.0
t258,0.0,0.0,0.0,-194.81207708446706,0.0,0.0,0.0
t259,0.0,0.0,0.0,-194.812077084467,0.0,0.0,0.0
t260,0.0,0.0,0.0,-194.812077084467,0.0,0.0,0.0
t261,0.0,0.0,0.0,-194.81207708446698,0.0,0.0,0.0
t262,0.0,0.0,0.0,-194.81207708446695,0.0,0.0,0.0
t263,0.0,0.0,0.0,-194.81207708446684,0.0,0.0,0.0
t264,0.0,0.0,0.0,-194.8120770844655,0.0,0.0,0.0
t265,0.0,0.0,0.0,-193.6716526857742,0.0,0.0,0.0
t266,0.0,0.0,0.0,-191.09640283466126,0.0,0.0,0.0
t267,0.0,0.0,0.0,-128.62964405531284,0.0,0.0,0.0
t268,0.0,0.0,0.0,-67.00664257583253,0.0,0.0,0.0
t269,0.0,0.0,0.0,-67.00664257583246,0.0,0.0,0.0
t270,0.0,0.0,0.0,-67.00664257583243,0.0,0.0,0.0
t271,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t272,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t273,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t274,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t275,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t276,0.0,0.0,0.0,-67.00664257583243,0.0,0.0,0.0
t277,0.0,0.0,0.0,-67.00664257583243,0.0,0.0,0.0
t278,0.0,0.0,0.0,-67.00664257583242,0.0,0.0,0.0
t279,0.0,0.0,0.0,-67.00664257583237,0.0,0.0,0.0
t280,0.0,0.0,0.0,-67.00664257583232,0.0,0.0,0.0
t281,0.0,0.0,0.0,-67.00664257583229,0.0,0.0,0.0
t282,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t283,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t284,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t285,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t286,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t287,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t288,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t289,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t290,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t291,0.0,0.0,0.0,-67.00664257583223,0.0,0.0,0.0
t292,0.0,0.0,0.0,-67.00664257583223,0.0,0.0,0.0
t293,0.0,0.0,0.0,-67.00664257583223,0.0,0.0,0.0
t294,0.0,0.0,0.0,-67.00664257583223,0.0,0.0,0.0
t295,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t296,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t297,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t298,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t299,0.0,0.0,0.0,-67.00664257583229,0.0,0.0,0.0
t300,0.0,0.0,0.0,-67.0066425758323,0.0,0.0,0.0
t301,0.0,0.0,0.0,-67.00664257583229,0.0,0.0,0.0
t302,0.0,0.0,0.0,-67.00664257583229,0.0,0.0,0.0
t303,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t304,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t305,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t306,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t307,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t308,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t309,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t310,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t311,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t312,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t313,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t314,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t315,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t316,0.0,0.0,0.0,-67.00664257583225,0.0,0.0,0.0
t317,0.0,0.0,0.0,-67.00664257583226,0.0,0.0,0.0
t318,0.0,0.0,0.0,-67.00664257583227,0.0,0.0,0.0
t319,0.0,0.0,0.0,-67.00664257583229,0.0,0.0,0.0
t320,0.0,0.0,0.0,-67.0066425758323,0.0,0.0,0.0
t321,0.0,0.0,0.0,-67.00664257583234,0.0,0.0,0.0
t322,0.0,0.0,0.0,-67.00664257583252,0.0,0.0,0.0
t323,0.0,0.0,0.0,-192.01189050920166,0.0,0.0,0.0
t324,0.0,0.0,0.0,-194.81207708446684,0.0,0.0,0.0
t325,0.0,0.0,0.0,-194.81207708446732,0.0,0.0,0.0
t326,0.0,0.0,0.0,-194.8120770844674,0.0,0.0,0.0
t327,0.0,0.0,0.0,-194.81207708446743,0.0,0.0,0.0
t328,0.0,0.0,0.0,-194.81207708446743,0.0,0.0,0.0
t329,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t330,0.0,0.0,0.0,-194.8120770844675,0.0,0.0,0.0
t331,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t332,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t333,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t334,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t335,0.0,0.0,0.0,-194.81207708446746,0.0,0.0,0.0
t336,0.0,0.0,0.0,-194.81207708446743,0.0,0.0,0.0
t337,0.0,0.0,0.0,-194.81207708446743,0.0,0.0,0.0
t338,0.0,0.0,0.0,-194.81207708446743,0.0,0.0,0.0
t339,0.0,0.0,0.0,-194.8120770844674,0.0,0.0,0.0
t340,0.0,0.0,0.0,-194.8120770844674,0.0,0.0,0.0
t341,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t342,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t343,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t344,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t345,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t346,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t347,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t348,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t349,0.0,0.0,0.0,-194.81207708446738,0.0,0.0,0.0
t350,0.0,0.0,0.0,-194.81207708446732,0.0,0.0,0.0
t351,0.0,0.0,0.0,-194.81207708446703,0.0,0.0,0.0
t352,0.0,0.0,0.0,-133.62771022718667,0.0,0.0,0.0
t353,0.0,0.0,0.0,-67.00664257582837,0.0,0.0,0.0
t354,0.0,0.0,0.0,-67.00664257582422,0.0,0.0,0.0
t355,0.0,0.0,0.0,-66.03316950269792,0.0,0.0,0.0
t356,0.0,0.0,0.0,-64.36820018649682,0.0,0.0,0.0
t357,0.0,0.0,0.0,-63.66081687309224,0.0,0.0,0.0
t358,0.0,0.0,0.0,-63.02070946720405,0.0,0.0,0.0
t359,0.0,0.0,0.0,-62.36747746487938,0.0,0.0,0.0
t360,0.0,0.0,0.0,-61.59045100931126,0.0,0.0,0.0
t361,0.0,0.0,0.0,-60.052321419086084,0.0,0.0,0.0
t362,0.0,0.0,0.0,-58.75011763960323,0.0,0.0,0.0
t363,0.0,0.0,0.0,-57.3249754289574,0.0,0.0,0.0
t364,0.0,0.0,0.0,-29.814743461382445,0.0,0.0,0.0
t365,0.0,0.0,0.0,-5.506706202140776e-13,0.0,0.0,0.0
t366,0.0,0.0,0.0,-2.444561137928822e-13,0.0,0.0,0.0
t367,0.0,0.0,0.0,-1.490055346646646e-13,0.0,0.0,0.0
t368,0.0,0.0,0.0,-1.0670290011804171e-13,0.0,0.0,0.0
t369,0.0,0.0,0.0,-8.357789351001312e-14,0.0,0.0,0.0
t370,0.0,0.0,0.0,-7.003704129249084e-14,0.0,0.0,0.0
t371,0.0,0.0,0.0,-4.904720731781143e-14,0.0,0.0,0.0
t372,0.0,0.0,0.0,-4.290367916121815e-14,0.0,0.0,0.0
