Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,3.0535433121232763e7,1.787390039282502e7,7.395276926809558e7,6.007314069881152e6,1.0244651755880567e-8,1.0037377132834516e6,0.0,1.2937315456531799e8
t1,3.4146726617121266e-12,0.0,17923.240856958204,6.391896304227542e-13,1.1032857404602163e-12,7.522883125483332e-13,0.0,17923.240856958208
t2,3.015088294044317e-12,0.0,17508.869909072655,310.45164876374963,9.702230035093432e-13,7.178220150152618e-13,0.0,17819.321557836407
t3,2.8278941402763553e-12,0.0,17363.39599365482,276.5510575802631,8.903466461235096e-13,6.986730461381809e-13,0.0,17639.947051235085
t4,2.7357649047228423e-12,0.0,16006.962211121712,363.4579256454616,7.463529141681519e-13,6.889805209764756e-13,0.0,16370.420136767178
t5,2.7074394417040147e-12,0.0,15840.160908466543,304.222810275806,5.948655618106856e-13,6.859292914087459e-13,0.0,16144.38371874235
t6,2.7341151169437743e-12,0.0,14017.831385890817,481.87846474774386,4.597807910496412e-13,6.882157837932672e-13,0.0,14499.709850638565
t7,2.8253720026542372e-12,0.0,13857.324039024366,428.50383094959494,3.3157106487613344e-13,6.970395566719873e-13,0.0,14285.827869973966
t8,3.0108989528905195e-12,0.0,14337.351918435841,323.690477623687,2.4345994466626774e-13,7.144525468533952e-13,0.0,14661.042396059533
t9,3.4058072892086123e-12,0.0,12796.152387953895,467.4367709918557,1.7965347050221262e-13,7.451374281822389e-13,0.0,13263.589158945753
t10,850.1166264147255,0.0,10430.916373585262,1.1920691516237023e-11,1.4494553101135087e-13,8.383156777407256e-13,0.0,11281.033
t11,4574.468090451883,0.0,7069.663909548111,5.4915776308825084e-12,9.870659508954705e-14,8.74200301987008e-13,0.0,11644.132
t12,6205.946217042262,0.0,5955.525782957736,3.799376043698172e-12,8.262193226953647e-14,8.988400201994087e-13,0.0,12161.472000000002
t13,6972.997872003074,116.70683210912848,5495.338295887797,3.01801130073891e-12,6.417841456190007e-14,9.162464942891158e-13,0.0,12585.043000000005
t14,7728.028923182424,1795.7390636983018,3132.5042979497534,541.7527151695227,5.243781239583873e-14,9.362703177497783e-13,0.0,13198.025000000003
t15,7077.172821156977,4036.928381600104,2637.3317972429195,2.460303475655048e-12,7.356754566910754e-14,9.338030482133804e-13,0.0,13751.433000000005
t16,5737.466769632592,6579.45503173424,2088.336198633169,2.395044283712114e-12,1.3156684130137697e-13,9.377303472225235e-13,0.0,14405.258000000005
t17,5950.266684817875,6425.1803011625425,2206.7470140195855,2.415735201404627e-12,1.93191706729223e-13,9.422091300809506e-13,0.0,14582.194000000007
t18,6956.657365814045,4563.446206170201,2874.153428015753,2.4267046672650115e-12,2.4506411674927297e-13,9.482273291705517e-13,0.0,14394.257000000001
t19,7728.028923182433,2690.9992635144617,3624.9856437614408,104.07416954166443,3.1847988107190717e-13,9.637169030213023e-13,0.0,14148.088
t20,7728.028923182433,1038.5141491305033,3444.6782657866706,1739.2666619003933,3.652460830352107e-13,9.691134115772033e-13,0.0,13950.488000000003
t21,7728.028923182432,262.3756290813337,3673.4264318740666,2511.611015862167,5.273716043288608e-13,9.720435868890593e-13,0.0,14175.442000000001
t22,7728.028923182432,9.724218756488693,4771.4176290935675,2642.174228967507,5.003136789239114e-13,9.732566566706837e-13,0.0,15151.344999999998
t23,7728.028923182433,0.0,3517.339447955608,4562.753628861957,6.842567035001722e-13,9.736285657239152e-13,0.0,15808.121999999998
t24,7728.028923182433,0.0,4087.8642857265254,3679.340791091044,9.489779484846377e-13,9.727640399804472e-13,0.0,15495.234000000006
t25,7728.028923182431,0.0,3759.543388518733,3475.33868829883,1.6137352626283443e-12,9.703122223416736e-13,0.0,14962.910999999998
t26,7728.028923182432,0.0,5366.162860920797,1284.2782158967686,1.9429176811549478e-12,9.658773375881913e-13,0.0,14378.470000000003
t27,7728.028923182429,0.0,5847.879587151901,107.49448966566683,2.27719442142328e-12,9.594876188712377e-13,0.0,13683.403000000002
t28,6185.989014933467,0.0,6671.372985066529,2.6043975264765698e-12,2.4058300627784894e-12,9.4333970039455e-13,0.0,12857.362000000001
