Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18487.484169991832,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31463.209363078364,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47419.66728457116,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71725.05141624693,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94460.61837894673,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109215.60406555912,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116479.96838350558,0.0
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116479.96838350558,0.0
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99708.30195135724,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.44509430196,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76021.66927627416,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66145.20306184162,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57914.61926492165,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51237.15715774726,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48157.6715484724,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48095.470608584845,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46580.651413890904,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46125.77417293695,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41596.464054142605,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34115.634442442475,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21929.562832561292,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6379.451277421891,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.161142147153,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19674.031834766716,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39378.407545584654,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61732.2807808799,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88522.67350908618,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103774.86132151229,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116479.96838350558,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116479.96838350558,0.0
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107464.63320369626,0.0
