Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,1.652358092056698e8,0.0,1.3987423861427958e-7,4.951873897654245e6,1.4094966943935496e8,2.000888343900442e-11,0.0,6.344369693658512e7,1.6725269874332282e8,3.585450523804498e7,0.0,5.776882534606321e8
t1,19974.28997391992,0.0,0.0,0.0,12822.478125995887,0.0,0.0,12325.231900084193,0.0,0.0,0.0,45122.0
t2,19974.28997391992,0.0,0.0,0.0,14065.193912470466,0.0,0.0,9912.51611360961,0.0,0.0,0.0,43952.0
t3,19974.28997391992,0.0,0.0,0.0,15400.528204218208,0.0,0.0,7585.181821861872,0.0,0.0,0.0,42960.0
t4,19974.28997391992,0.0,0.0,0.0,14835.689655460257,0.0,0.0,7318.020370619823,0.0,0.0,0.0,42128.0
t5,19974.28997391992,0.0,0.0,0.0,15171.478887978836,0.0,0.0,6643.231138101245,0.0,0.0,0.0,41789.00000000001
t6,19974.28997391992,0.0,0.0,0.0,17930.712433987545,0.0,0.0,3731.997592092532,0.0,0.0,0.0,41637.0
t7,19974.28997391992,0.0,0.0,0.0,19306.06105122147,0.0,0.0,3018.6489748586087,0.0,0.0,0.0,42299.0
t8,19974.28997391992,0.0,0.0,0.0,20145.475423441225,0.0,0.0,3561.2346026388514,0.0,0.0,0.0,43681.0
t9,19974.28997391992,0.0,0.0,0.0,16553.15440054953,0.0,0.0,8152.555625530549,0.0,0.0,0.0,44680.0
t10,19974.28997391992,0.0,0.0,0.0,1801.759567465313,0.0,0.0,8549.16643974555,15651.784018869223,0.0,0.0,45977.00000000001
t11,293.1661556853851,0.0,0.0,0.0,0.0,0.0,0.0,8896.200902183673,37967.63294213094,0.0,0.0,47157.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15575.237183234884,52049.85430588667,0.0,0.0,67625.09148912155
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.8539446687719,60029.19517825137,0.0,0.0,61572.04912292014
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64544.9760016226,0.0,0.0,64544.9760016226
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8094.716548457528,64878.17924684223,0.0,0.0,72972.89579529976
