Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.802363951795382
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.802360164479587
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.81144899527592
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.820541614966878
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.829638025131953
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.802363951795382
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.802360164479587
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.81144899527592
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.820541614966878
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.133066151307695,-21.829638025131953
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-5.085858585858586
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15151515151515152
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15151515151515152
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15157831419867812
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15151515151515152
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15151515151515152
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15157831419867812
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-0.15164150321306702
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-5.085858585858586
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.41789157230673
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.407304350423026
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.40729993688855
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.41789157230673
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.428487623099276
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.43908809110684
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.41789157230673
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.428487623099276
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.43908809110684
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.449692978170845
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.460302286133476
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.41789157230673
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.428487623099276
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.768920493044384,-25.43908809110684
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.083739308585858
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.08162091441597
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.083739308585858
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.087978746602295
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.090099791185282
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.0922217199759965
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.579236946252,-44.2150484753049
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.03674488611173
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.09387190253352
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.15102273370667
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.2081973895589
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.2653958800221
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.32261821503232
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.37986440452968
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.43713445845853
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.4944283867673
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.5517461994086
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.60908790633917
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.66645351751993
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.35316841336567,-137.72384304291592
