Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7
,,,,,,,1757,0,5865.86453,4039.76136,1705.44685,2367.98774,2831.88494,3828.57284
,,,,,,,1758,0,6200.05185,4307.58917,1825.06286,2526.82516,3038.63767,4041.41914
,,,,,,,1759,0,7062.72522,4761.42444,2007.92917,2787.79481,3286.39634,4566.51823
,,,,,,,1760,0,9031.97883,5316.23846,2242.5788,3230.74376,3543.47972,5590.61009
,,,,,,,1761,0,9745.43868,5400.74925,2345.64761,3386.73708,3669.27389,5995.28015
,,,,,,,1762,0,9942.86938,5482.51216,2338.54128,3406.50065,3737.59996,6050.36717
,,,,,,,1763,0,10032.911,5446.54934,2362.88028,3433.77811,3770.94988,6145.10447
,,,,,,,1764,0,10438.4066,5451.77523,2331.34885,3453.60169,3773.68151,6315.18432
,,,,,,,1765,0,10727.9771,5237.90081,2250.22307,3377.98968,3656.96861,6387.46842
,,,,,,,1766,0,10566.7388,4833.67707,2085.62869,3159.80009,3368.72893,6182.88541
,,,,,,,1767,0,10852.8377,4642.4096,1997.83389,3105.07961,3211.3072,6251.49779
,,,,,,,1768,0,11511.8841,4506.58477,1980.92868,3139.88616,3075.19959,6534.6105
,,,,,,,1769,0,12528.7843,4539.51323,2059.92762,3292.34885,3078.01947,7002.87642
,,,,,,,1770,0,13287.8569,4667.66042,2145.40261,3454.20081,3153.5373,7235.13145
,,,,,,,1771,0,12021.7491,4436.32103,1983.17724,3281.66947,3047.00925,6390.35669
,,,,,,,1772,0,10448.7244,4298.30899,1866.78817,2958.23173,2916.40479,5552.4392
,,,,,,,1773,0,10476.8435,4176.25644,1849.74374,2917.85432,2978.20946,5696.80807
,,,,,,,1774,0,9221.28201,3780.47866,1689.79536,2572.20996,2785.49047,5254.73621
,,,,,,,1775,0,8247.84693,3625.60648,1632.73321,2408.84608,2622.65648,4770.09369
,,,,,,,1776,0,7632.93058,3470.33478,1557.43841,2253.37496,2468.91783,4412.19255
,,,,,,,1777,0,6765.40644,3308.92126,1483.81234,2079.76066,2349.09063,3950.39723
,,,,,,,1778,0,6259.52924,3317.56207,1441.13294,2013.09964,2292.99913,3686.81062
,,,,,,,1779,0,5912.18644,3290.98162,1399.96679,1977.25382,2274.70024,3580.92116
,,,,,,,1780,0,5789.19642,3392.91736,1429.57908,2010.35779,2338.41526,3573.52563
,,,,,,,1781,0,5652.83198,3518.15512,1476.25314,2056.57343,2440.39596,3549.21832
,,,,,,,1782,0,6052.45534,3786.85066,1584.76388,2211.20703,2644.93123,3783.76044
,,,,,,,1783,0,7108.45282,4265.12802,1735.87431,2497.21026,2880.53533,4363.82013
,,,,,,,1784,0,9236.37851,4801.49978,2010.19793,2980.20515,3208.59232,5467.31055
,,,,,,,1785,0,9945.25323,4922.23373,2102.87341,3149.48697,3316.01725,5908.15151
,,,,,,,1786,0,10085.0876,4978.52374,2120.46987,3195.06073,3346.23932,5996.67929
,,,,,,,1787,0,10171.551,5010.60495,2129.95441,3212.4367,3419.50608,6056.30581
,,,,,,,1788,0,10585.2916,5009.19215,2138.25461,3260.4902,3430.7447,6241.00539
,,,,,,,1789,0,10803.1775,4823.75348,2060.74582,3206.83029,3306.70612,6271.68233
,,,,,,,1790,0,10628.6845,4467.40962,1918.43709,3022.85979,3062.25253,6060.21734
,,,,,,,1791,0,10934.1819,4271.69384,1860.7378,3002.43723,2971.75231,6178.72126
,,,,,,,1792,0,11605.8929,4178.37237,1879.32331,3045.47758,2934.29027,6530.18707
,,,,,,,1793,0,12707.8687,4207.24455,1930.34206,3193.49446,2926.80383,7019.33356
,,,,,,,1794,0,13227.3799,3950.17854,1893.02082,3141.5785,2676.56936,7164.75259
,,,,,,,1795,0,12040.9453,3858.97959,1785.44118,2897.25386,2577.73364,6563.17826
,,,,,,,1796,0,10541.6646,3664.41779,1641.99911,2637.88733,2463.25894,5815.67477
,,,,,,,1797,0,10603.1172,3763.57249,1668.16723,2686.47661,2544.63035,5995.35264
,,,,,,,1798,0,8925.53505,3464.10445,1547.39585,2352.16231,2377.17748,5251.14623
,,,,,,,1799,0,7881.4779,3274.37561,1435.76091,2151.50359,2302.28204,4698.21394
,,,,,,,1800,0,7189.25827,3192.78817,1392.86888,2042.51522,2227.98053,4333.87427
,,,,,,,1801,0,6242.22648,3090.54456,1331.61867,1902.92888,2120.63138,3866.55807
,,,,,,,1802,0,5799.35475,3143.59097,1330.53694,1879.95935,2094.22355,3643.61566
,,,,,,,1803,0,5546.13924,3227.52536,1334.53939,1911.93356,2127.08078,3558.54551
,,,,,,,1804,0,5541.21193,3431.46033,1402.71679,2009.40265,2230.65651,3625.60872
,,,,,,,1805,0,5472.6037,3592.25396,1459.74519,2102.28832,2339.05494,3637.27516
,,,,,,,1806,0,5892.85907,3835.27028,1568.2459,2268.55093,2530.66429,3935.48751
,,,,,,,1807,0,7101.24517,4348.66071,1760.55292,2613.4434,2822.45573,4621.90176
,,,,,,,1808,0,9342.55268,5024.47696,2056.74481,3159.80231,3236.79748,5779.558
,,,,,,,1809,0,10063.8907,5255.6052,2189.22188,3343.29121,3425.55939,6170.74754
,,,,,,,1810,0,10161.5871,5370.4739,2232.03168,3377.79484,3475.35251,6340.7865
,,,,,,,1811,0,10195.7645,5420.93093,2245.56408,3402.014,3519.24538,6357.4743
,,,,,,,1812,0,10628.0215,5423.15894,2267.38833,3443.29677,3551.31522,6501.16345
,,,,,,,1813,0,10892.0725,5280.19973,2226.81683,3419.04565,3487.98588,6573.77963
,,,,,,,1814,0,10727.3339,4903.85776,2074.68428,3200.55205,3213.80266,6402.71216
,,,,,,,1815,0,11080.2213,4661.46539,2002.20993,3145.56587,3043.41811,6414.89482
,,,,,,,1816,0,11874.2495,4577.11673,2022.11016,3227.99719,3025.80283,6720.93364
,,,,,,,1817,0,13080.027,4704.49112,2128.36954,3415.75376,3088.15026,7229.59672
,,,,,,,1818,0,13798.2081,4887.18092,2216.42814,3577.60562,3110.0674,7528.27072
,,,,,,,1819,0,12482.2089,4711.86935,2122.65148,3341.70862,2989.18578,6793.48475
,,,,,,,1820,0,10834.6886,4460.03468,1972.0861,3045.89481,2841.58475,5998.08718
,,,,,,,1821,0,10824.2578,4493.50776,1996.72582,3090.2674,2978.32381,6164.02134
,,,,,,,1822,0,8982.32999,4015.44798,1798.66535,2718.39608,2713.66403,5468.95887
,,,,,,,1823,0,7958.23933,3835.02753,1706.41102,2518.06073,2567.93347,4985.68136
,,,,,,,1824,0,7396.05906,3756.06273,1640.18169,2404.01719,2483.0656,4680.49636
,,,,,,,1825,0,7160.17174,3758.54661,1644.29615,2339.13512,2480.61472,4503.89948
,,,,,,,1826,0,6232.9376,3655.16013,1589.32814,2207.03018,2419.5751,4002.51021
,,,,,,,1827,0,5993.25581,3700.42756,1577.26091,2202.20361,2478.80459,3940.20097
,,,,,,,1828,0,5765.1448,3847.06739,1622.22251,2234.01174,2587.74281,3889.93775
,,,,,,,1829,0,5638.29403,3982.1097,1658.77842,2299.72876,2705.31072,3887.3625
,,,,,,,1830,0,5935.63947,4217.72009,1757.37904,2439.09698,2889.80207,4128.38276
,,,,,,,1831,0,6195.34683,4507.53115,1871.26787,2599.38553,3084.74938,4406.5827
,,,,,,,1832,0,6664.45647,4709.72655,1974.66378,2768.18015,3210.59482,4658.71964
,,,,,,,1833,0,7280.26438,4974.52615,2098.09387,2971.5788,3377.76579,4972.66823
,,,,,,,1834,0,8276.59495,5303.19552,2232.75023,3166.55834,3555.29677,5500.18587
,,,,,,,1835,0,8953.96946,5344.60192,2291.60805,3276.99054,3601.64915,5828.03078
,,,,,,,1836,0,9927.0352,5466.82677,2317.52994,3411.15681,3667.85886,6208.07032
,,,,,,,1837,0,10638.2935,5263.95866,2276.50338,3404.67183,3590.2961,6398.3256
,,,,,,,1838,0,10662.0448,4915.86432,2160.30952,3261.39509,3364.76535,6263.66474
,,,,,,,1839,0,10550.3849,4547.52116,2003.35056,3059.06745,3170.90519,6024.83236
,,,,,,,1840,0,10330.5056,4195.94539,1860.50757,2893.80908,3010.63936,5781.72938
,,,,,,,1841,0,10472.351,4077.76652,1826.07607,2861.88872,2931.16197,5747.3314
,,,,,,,1842,0,9417.19217,3556.00919,1627.12298,2491.02066,2408.97711,5052.32819
,,,,,,,1843,0,9937.85196,3858.9074,1748.98532,2645.36019,2633.54287,5326.56524
,,,,,,,1844,0,10142.3736,4067.07476,1819.61465,2731.25534,2681.47618,5431.76696
,,,,,,,1845,0,10321.1009,4180.00896,1865.05617,2818.64185,2747.43149,5612.85975
,,,,,,,1846,0,9859.80152,4025.83424,1802.22209,2722.81553,2696.82218,5460.00465
,,,,,,,1847,0,9327.51368,3849.65935,1746.16945,2583.80642,2640.13805,5230.11225
,,,,,,,1848,0,8419.6189,3653.86409,1644.29724,2385.32912,2536.0076,4783.61688
,,,,,,,1849,0,7202.34482,3433.16224,1524.27084,2175.29778,2414.13736,4115.07955
,,,,,,,1850,0,6278.40494,3375.35374,1447.23446,2056.23193,2345.62108,3692.29163
,,,,,,,1851,0,6068.05445,3436.0774,1432.05016,2068.83618,2389.07805,3646.31446
,,,,,,,1852,0,5808.05934,3509.03596,1448.19839,2083.1165,2446.51965,3585.29994
,,,,,,,1853,0,5694.04559,3622.87296,1516.36008,2129.28459,2559.36136,3578.51326
,,,,,,,1854,0,5894.59206,3840.4585,1610.62583,2231.72698,2765.85293,3706.35967
,,,,,,,1855,0,5979.06345,4007.33176,1682.83226,2308.77917,2843.5876,3816.38534
,,,,,,,1856,0,6317.28785,4088.85721,1722.33579,2403.41868,2922.5912,4037.78174
,,,,,,,1857,0,6639.38688,4214.26783,1728.65737,2480.85415,2935.6791,4230.75491
,,,,,,,1858,0,7387.47128,4450.79764,1881.66748,2683.1807,3031.11651,4731.27468
,,,,,,,1859,0,7983.41805,4618.49988,1984.93836,2835.70552,3137.52055,5134.68189
,,,,,,,1860,0,8892.71274,4803.08219,2070.6288,3010.74367,3249.47724,5638.49356
,,,,,,,1861,0,9657.17509,4913.28088,2146.64327,3142.09868,3336.82924,6019.0048
,,,,,,,1862,0,9869.80617,4878.11344,2131.12114,3141.58999,3241.04136,6071.95219
,,,,,,,1863,0,9955.37751,4889.95687,2118.36456,3166.01549,3213.90775,6049.5775
,,,,,,,1864,0,9995.49949,4989.65467,2141.00175,3199.38899,3115.69701,6028.28044
,,,,,,,1865,0,10332.1228,5060.2125,2176.67706,3225.9424,3093.45757,6149.35747
,,,,,,,1866,0,9613.58785,4789.83549,2098.46463,3038.18234,2903.14117,5732.04252
,,,,,,,1867,0,10218.3074,4947.83217,2152.23799,3164.61135,2926.57697,6060.70146
,,,,,,,1868,0,10408.4889,4977.28439,2156.06576,3192.29579,2915.87563,6150.67455
,,,,,,,1869,0,10754.5867,5020.87773,2191.08101,3281.67048,3034.86402,6282.05947
,,,,,,,1870,0,10259.249,4746.51931,2091.21715,3113.68692,2924.75353,6043.97891
,,,,,,,1871,0,9495.52175,4420.80336,1941.11701,2851.99499,2850.83009,5586.86046
,,,,,,,1872,0,8377.35134,4087.28164,1779.84272,2575.14378,2733.37491,4949.38249
,,,,,,,1873,0,6648.3486,3640.26988,1571.9682,2223.80568,2554.30327,3969.00326
,,,,,,,1874,0,6208.77728,3584.54575,1540.19529,2155.09293,2498.88536,3708.70106
,,,,,,,1875,0,5919.17636,3555.90102,1505.6772,2119.41242,2452.21891,3582.60047
,,,,,,,1876,0,5815.30001,3660.10801,1548.06665,2153.24861,2478.90929,3559.97171
,,,,,,,1877,0,5655.77921,3741.54854,1570.90957,2166.37662,2550.50791,3539.141
,,,,,,,1878,0,5997.76555,3965.46143,1660.55954,2291.52706,2726.57014,3796.01208
,,,,,,,1879,0,6753.81668,4326.86441,1776.34653,2501.6591,2893.26238,4389.1501
,,,,,,,1880,0,8554.19343,4752.91271,1998.83881,2924.12865,3225.25255,5478.23146
,,,,,,,1881,0,9146.20924,4911.82669,2100.14301,3066.92165,3376.24361,5793.63211
,,,,,,,1882,0,9373.75885,5020.30158,2167.12623,3140.92622,3452.21196,5834.51524
,,,,,,,1883,0,9649.10053,5111.41939,2197.37345,3194.45572,3491.6896,5927.21879
,,,,,,,1884,0,10176.8491,5148.81197,2210.05414,3281.57899,3532.52047,6213.31662
,,,,,,,1885,0,10536.3675,4983.04058,2176.35237,3251.39342,3413.41748,6389.45733
,,,,,,,1886,0,10494.3886,4700.56943,2055.3967,3114.33718,3204.06691,6290.84227
,,,,,,,1887,0,10945.253,4640.15032,2016.07729,3132.27022,3129.23569,6482.16804
,,,,,,,1888,0,11766.7638,4684.46356,2056.65746,3217.59172,3134.15958,6878.04533
,,,,,,,1889,0,12734.0219,4746.3271,2129.46008,3357.2552,3149.24255,7338.415
,,,,,,,1890,0,13014.5275,4466.77314,2045.98353,3275.47162,2834.38364,7276.98016
,,,,,,,1891,0,11256.9238,4216.34084,1884.63385,2974.22361,2714.79494,6334.07127
,,,,,,,1892,0,9436.98324,3927.04751,1705.77551,2646.06295,2567.82413,5364.5762
,,,,,,,1893,0,9597.55499,4043.79007,1756.69058,2697.06346,2636.30961,5463.9215
,,,,,,,1894,0,8818.90334,3774.81913,1687.02382,2545.54769,2488.1969,5154.65444
,,,,,,,1895,0,7886.18805,3577.11978,1584.8481,2388.84475,2354.09561,4709.02468
,,,,,,,1896,0,7258.95379,3495.55627,1521.93264,2287.151,2280.71663,4344.9887
,,,,,,,1897,0,6606.54744,3392.60833,1484.98937,2192.916,2193.46304,4045.63258
,,,,,,,1898,0,6168.56958,3464.77856,1499.08391,2191.92648,2163.31897,3883.91462
,,,,,,,1899,0,5901.01847,3549.67331,1515.18704,2192.46827,2148.52431,3800.71296
,,,,,,,1900,0,5849.16829,3719.57764,1577.9454,2243.23936,2206.45734,3843.47834
,,,,,,,1901,0,5742.147,3893.15106,1642.58117,2289.71603,2274.40678,3857.14141
,,,,,,,1902,0,6093.03011,4213.12109,1763.78309,2439.43816,2460.33802,4087.89314
,,,,,,,1903,0,6829.32602,4525.97315,1894.26277,2621.28968,2626.07376,4554.04259
,,,,,,,1904,0,8561.68656,4959.47513,2107.67967,3031.70679,2870.74887,5460.99776
,,,,,,,1905,0,9244.27127,5145.27289,2191.28195,3170.93491,3031.59159,5833.06838
,,,,,,,1906,0,9446.66503,5176.92467,2192.05147,3174.83666,3115.55591,5953.37819
,,,,,,,1907,0,9670.92601,4979.86008,2162.37378,3164.1577,3140.25951,6079.92149
,,,,,,,1908,0,10101.3186,5060.24845,2195.39512,3230.55964,3161.02511,6234.6477
,,,,,,,1909,0,10473.7293,4847.92073,2127.16642,3174.72054,3089.29626,6345.25046
,,,,,,,1910,0,10423.1679,4503.70839,1972.51961,3002.96286,2949.1147,6229.33857
,,,,,,,1911,0,10851.6461,4419.90987,1941.60177,3038.42486,2895.40972,6411.89911
,,,,,,,1912,0,11703.5856,4424.95787,1988.19178,3162.24223,2942.65621,6804.83635
,,,,,,,1913,0,12792.4488,4557.18138,2107.57942,3341.61066,3102.55615,7245.96378
,,,,,,,1914,0,13256.9747,4208.12249,1996.88007,3246.01968,2920.07021,7318.53371
,,,,,,,1915,0,11477.9243,3985.93446,1844.61564,2951.12333,2821.38793,6356.04375
,,,,,,,1916,0,9572.43022,3775.19432,1681.95758,2608.23436,2715.29282,5348.58201
,,,,,,,1917,0,9761.30828,3932.88865,1725.93208,2694.81903,2877.81272,5464.64739
,,,,,,,1918,0,9007.43526,3815.60847,1681.52188,2609.46334,2800.43759,5244.4924
,,,,,,,1919,0,8061.99053,3647.36238,1602.05259,2398.06466,2664.36208,4751.52632
,,,,,,,1920,0,7392.17386,3474.74302,1517.76949,2240.58887,2537.74522,4418.56651
,,,,,,,1921,0,6661.17224,3342.28658,1466.79033,2124.96412,2439.59305,4106.01929
,,,,,,,1922,0,6201.63239,3342.99113,1457.21583,2088.44053,2373.67554,3907.16253
,,,,,,,1923,0,5890.33979,3343.55128,1433.60566,2067.24261,2348.94183,3860.18828
,,,,,,,1924,0,5799.36504,3448.13193,1479.2146,2092.5734,2390.55139,3898.29529
,,,,,,,1925,0,5666.4584,3603.07562,1545.75784,2150.02332,2459.0341,3891.7736
,,,,,,,1926,0,5994.83359,3841.33852,1643.82952,2310.86273,2638.105,4083.07801
,,,,,,,1927,0,6662.4075,4202.38977,1777.7624,2488.41659,2822.4946,4499.72092
,,,,,,,1928,0,8319.43014,4622.0755,1973.07766,2865.72396,3087.11653,5409.31261
,,,,,,,1929,0,8957.24957,4753.89721,2031.59555,3026.42237,3223.97328,5809.71092
,,,,,,,1930,0,9304.52305,4854.81225,2072.68564,3088.49081,3281.36401,5968.3004
,,,,,,,1931,0,9668.99092,4880.92173,2136.68731,3182.76162,3366.44177,6164.70237
,,,,,,,1932,0,10209.8149,4983.3463,2140.24255,3230.11465,3444.23597,6289.21632
,,,,,,,1933,0,10615.04,4833.00954,2079.03086,3194.79383,3371.20427,6360.85644
,,,,,,,1934,0,10565.5239,4415.12166,1929.05965,2987.66603,3098.99784,6172.75149
,,,,,,,1935,0,10997.9276,4303.83267,1841.35841,2992.43094,2977.38917,6303.09244
,,,,,,,1936,0,11846.1915,4296.10111,1867.04491,3102.81072,2928.09047,6672.99932
,,,,,,,1937,0,12928.9879,4390.27587,1955.69058,3252.35936,2981.51622,7180.6079
,,,,,,,1938,0,13423.469,4171.99289,1927.14556,3207.19081,2877.75128,7233.42668
,,,,,,,1939,0,11579.139,3842.24149,1736.73587,2835.98874,2739.7134,6280.26525
,,,,,,,1940,0,9509.42608,3497.72649,1549.7032,2465.89112,2509.73044,5318.96425
,,,,,,,1941,0,9621.06512,3613.64378,1590.39472,2500.47718,2558.56733,5325.81035
,,,,,,,1942,0,8966.86394,3445.0445,1542.15346,2406.32204,2524.23155,5088.48907
,,,,,,,1943,0,8069.81279,3349.94986,1465.28368,2235.86827,2435.93633,4688.97775
,,,,,,,1944,0,7454.07971,3256.37487,1410.22401,2121.40063,2355.6783,4369.32353
,,,,,,,1945,0,6774.91587,3145.56651,1380.3433,2011.66138,2291.414,4021.88601
,,,,,,,1946,0,6352.72844,3228.62984,1397.7198,1995.85401,2284.7228,3856.81403
,,,,,,,1947,0,6064.1679,3287.20269,1385.00464,1983.76177,2317.76805,3775.12011
,,,,,,,1948,0,5992.41471,3420.28249,1443.54999,2046.71512,2416.571,3827.2205
,,,,,,,1949,0,5868.28606,3566.6941,1499.65655,2104.23856,2510.58837,3844.76101
,,,,,,,1950,0,6169.19606,3806.25791,1598.74532,2232.41003,2684.25764,4026.2249
,,,,,,,1951,0,6807.50184,4108.7901,1727.21762,2457.42324,2880.87018,4435.32892
,,,,,,,1952,0,8335.4279,4556.90027,1919.48838,2812.5801,3137.72076,5227.81016
,,,,,,,1953,0,8974.60104,4682.18273,1975.14312,2938.60571,3292.47912,5589.51525
,,,,,,,1954,0,9314.25623,4745.70937,2020.62391,2999.82985,3320.00448,5742.09159
,,,,,,,1955,0,9752.26471,4732.04354,2080.34163,3075.86494,3377.38423,5925.93233
,,,,,,,1956,0,10252.5454,4775.46937,2073.4221,3141.43675,3374.13052,6154.70258
,,,,,,,1957,0,10718.2357,4696.23132,2018.34144,3125.56889,3341.4517,6342.9924
,,,,,,,1958,0,10676.1537,4358.10753,1866.92349,2981.26493,3066.13553,6207.8364
,,,,,,,1959,0,11170.1402,4322.34746,1846.91214,3015.37323,2909.77934,6403.46176
,,,,,,,1960,0,12046.6073,4382.6081,1897.29526,3111.83014,2954.50812,6830.34451
,,,,,,,1961,0,13216.6473,4502.00722,1950.66851,3326.08094,3025.56558,7326.54499
,,,,,,,1962,0,13701.845,4173.90092,1911.91485,3275.83896,2765.47356,7429.03843
,,,,,,,1963,0,11695.9253,3869.57717,1766.00269,2883.94717,2553.07677,6413.18638
,,,,,,,1964,0,9507.2917,3514.93771,1573.86911,2469.8539,2315.74448,5332.36487
,,,,,,,1965,0,9508.09627,3566.17266,1562.4113,2464.46953,2394.55324,5327.10792
,,,,,,,1966,0,8929.87713,3440.89699,1511.82613,2379.42366,2303.81,5136.49563
,,,,,,,1967,0,8051.10117,3220.18606,1419.90399,2204.06683,2194.12705,4662.91941
,,,,,,,1968,0,7437.01275,3131.0966,1361.70601,2068.3902,2158.80259,4316.86966
,,,,,,,1969,0,6781.9647,3021.1342,1313.54514,1956.04704,2126.56813,3975.58495
,,,,,,,1970,0,6372.81034,3082.07928,1323.744,1935.46108,2141.24852,3792.73224
,,,,,,,1971,0,6112.66021,3134.15221,1308.48289,1911.97682,2183.08033,3710.76192
,,,,,,,1972,0,6068.43892,3296.16418,1361.08058,1966.21948,2287.18279,3749.7336
,,,,,,,1973,0,5929.41217,3392.05313,1409.54582,2037.94279,2394.42854,3723.59129
,,,,,,,1974,0,6196.91288,3600.11293,1498.17591,2168.74288,2541.91425,3904.48862
,,,,,,,1975,0,6842.89998,3980.67773,1645.47833,2375.1143,2738.24143,4327.71118
,,,,,,,1976,0,8366.55548,4541.52555,1878.56522,2785.24985,3041.18606,5190.82804
,,,,,,,1977,0,9073.98131,4725.9444,2015.7833,2981.94439,3224.74108,5613.99124
,,,,,,,1978,0,9386.31803,4827.72695,2016.53818,3035.21584,3298.09786,5831.40323
,,,,,,,1979,0,9767.63256,4877.44152,2034.97081,3070.48288,3340.10219,6012.64405
,,,,,,,1980,0,10142.7843,4890.17147,2036.73656,3094.14863,3315.36937,6194.79707
,,,,,,,1981,0,10504.7156,4638.8756,1960.00338,3020.89269,3232.19894,6250.48749
,,,,,,,1982,0,10308.1388,4077.99605,1769.85484,2833.12555,2962.17374,6001.5402
,,,,,,,1983,0,10725.1027,4012.50529,1695.78934,2761.50402,2770.41673,6015.25522
,,,,,,,1984,0,11481.6096,3962.66878,1698.95834,2827.55203,2682.40136,6385.40583
,,,,,,,1985,0,12423.8774,4017.61798,1767.21949,2949.49816,2695.23124,6836.68966
,,,,,,,1986,0,13019.4245,3947.03862,1819.50813,3008.47046,2653.69283,7072.65954
,,,,,,,1987,0,11004.6563,3597.19862,1655.9317,2642.64332,2421.2852,6031.41308
,,,,,,,1988,0,8872.66805,3228.86959,1451.45061,2274.79916,2242.47738,5012.55848
,,,,,,,1989,0,8838.96429,3351.1207,1510.98548,2302.96724,2288.68701,5017.84928
,,,,,,,1990,0,8271.85826,3039.05556,1377.37653,2142.74267,2212.09715,4756.40449
,,,,,,,1991,0,7474.93938,2960.25636,1320.99997,1962.26897,2079.27892,4412.69864
,,,,,,,1992,0,7071.99814,2874.26221,1265.93341,1909.2691,2058.94691,4171.24716
,,,,,,,1993,0,7037.97771,2888.96404,1262.38891,1894.55998,2096.37672,4115.8892
,,,,,,,1994,0,6121.79405,2850.85985,1206.59408,1788.4386,2019.69324,3657.46837
,,,,,,,1995,0,5905.87333,2909.17737,1201.59294,1799.52826,2033.94349,3625.27582
,,,,,,,1996,0,5636.29704,3019.38561,1232.08953,1823.97962,2085.20692,3587.10143
,,,,,,,1997,0,5479.52396,3129.30978,1271.63855,1872.0357,2188.70226,3589.07466
,,,,,,,1998,0,5692.5659,3353.81915,1374.45968,2007.50956,2337.65215,3747.71282
,,,,,,,1999,0,5911.18461,3627.1177,1492.77554,2172.80752,2501.11196,3969.32077
,,,,,,,2000,0,6173.11255,3844.88692,1608.96116,2315.86244,2621.72223,4065.93143
,,,,,,,2001,0,6672.75798,4086.77461,1719.32115,2477.78822,2768.39863,4325.96636
,,,,,,,2002,0,7579.53044,4384.38525,1812.04811,2709.66964,2910.48912,4863.80171
,,,,,,,2003,0,8215.2019,4491.75077,1880.14945,2819.69997,2985.05935,5263.87042
,,,,,,,2004,0,9117.74417,4646.68688,1967.63254,2964.62256,3029.27163,5664.34508
,,,,,,,2005,0,9875.33153,4597.24922,1994.85427,2997.93609,3006.14965,5898.47926
,,,,,,,2006,0,9868.51673,4356.11582,1854.8764,2883.68263,2865.24021,5719.24099
,,,,,,,2007,0,9762.43565,4167.47687,1765.97442,2758.80163,2731.14447,5667.93015
,,,,,,,2008,0,9747.43528,4004.67418,1721.53893,2689.47177,2671.20993,5563.3002
,,,,,,,2009,0,9959.98895,3889.54595,1725.00225,2712.2795,2648.97937,5635.09401
,,,,,,,2010,0,8948.79951,3327.39607,1534.54491,2413.56123,2207.53914,5054.87115
,,,,,,,2011,0,9588.29258,3521.5445,1637.70318,2575.19705,2365.75628,5505.02557
,,,,,,,2012,0,9815.20256,3644.22266,1681.04043,2602.98043,2440.93521,5643.64329
,,,,,,,2013,0,9864.84066,3756.72209,1701.27972,2630.15226,2464.97101,5614.8967
,,,,,,,2014,0,9361.69253,3559.19224,1619.31036,2489.547,2329.89231,5378.38476
,,,,,,,2015,0,8823.0332,3401.30681,1522.13719,2357.68993,2338.40448,5090.60913
,,,,,,,2016,0,7958.40099,3203.9072,1413.36432,2169.30992,2287.39847,4609.8894
,,,,,,,2017,0,6816.18831,2919.56957,1289.89186,1929.84804,2192.27481,3950.84288
,,,,,,,2018,0,5872.29899,2820.83375,1212.96914,1770.60708,2116.3136,3465.73721
,,,,,,,2019,0,5632.27666,2866.24802,1201.27372,1764.96189,2124.44112,3386.73386
,,,,,,,2020,0,5339.51795,2935.66608,1215.75628,1768.94847,2163.14787,3289.98763
,,,,,,,2021,0,5172.5614,3045.94629,1253.31829,1803.92835,2226.25752,3259.95272
,,,,,,,2022,0,5333.86926,3267.90552,1348.67539,1908.88751,2375.66698,3385.54391
,,,,,,,2023,0,5382.81763,3429.03761,1410.70764,1961.86899,2441.86033,3438.2297
,,,,,,,2024,0,5695.18266,3575.38363,1488.07658,2049.57656,2515.56475,3610.36957
,,,,,,,2025,0,6096.9544,3711.53977,1519.09331,2174.46125,2588.45279,3830.85887
,,,,,,,2026,0,6953.97863,3977.92078,1634.55606,2405.10268,2709.73969,4305.48765
,,,,,,,2027,0,7580.18817,4090.07182,1705.00938,2542.62203,2812.38335,4712.3633
,,,,,,,2028,0,8517.53813,4194.49873,1765.24033,2669.11993,2897.40179,5223.01109
,,,,,,,2029,0,9238.24057,4061.07183,1726.89,2686.16026,2774.00648,5574.39526
,,,,,,,2030,0,9523.053,3751.99639,1610.35001,2587.18368,2628.04301,5570.05426
,,,,,,,2031,0,9516.15258,3568.16643,1541.66744,2498.32325,2477.16752,5490.02649
,,,,,,,2032,0,9520.47799,3433.00918,1484.2101,2431.59686,2360.85805,5495.32234
,,,,,,,2033,0,9875.58558,3352.1674,1523.00777,2456.67068,2336.35578,5612.13036
,,,,,,,2034,0,9102.41188,3050.53387,1427.72366,2264.19746,2203.34901,5139.18391
,,,,,,,2035,0,9935.4187,3265.92336,1518.04074,2449.22776,2310.41222,5497.27757
,,,,,,,2036,0,10128.4903,3318.65956,1512.87015,2451.82254,2331.40031,5603.56634
,,,,,,,2037,0,10086.0939,3317.24623,1512.8388,2406.7482,2386.06454,5672.55324
,,,,,,,2038,0,9540.25416,3121.46993,1446.23682,2271.78671,2288.34997,5478.04078
,,,,,,,2039,0,8719.29515,2964.03414,1354.19224,2081.27039,2177.10338,5021.04799
,,,,,,,2040,0,7605.90368,2776.50555,1235.95311,1893.22972,2044.82688,4422.88392
,,,,,,,2041,0,5927.84073,2444.93834,1066.9261,1567.75337,1819.82881,3510.5097
,,,,,,,2042,0,5493.26396,2598.20574,1088.1809,1586.10642,1824.49787,3332.22063
,,,,,,,2043,0,5229.97503,2675.66291,1084.28925,1605.84949,1839.23441,3251.79836
,,,,,,,2044,0,5210.51696,2859.00502,1145.5079,1691.27409,1961.05842,3307.58692
,,,,,,,2045,0,5175.8318,3062.70154,1233.12533,1796.00039,2096.32681,3334.24143
