Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,3.308844944483799e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.1903526950929971e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.2726108264536715e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-6.374165236041655e-8
NENGREST,NENGREST_nuclear_1,1,1,-8.856622793094761e-6
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,7.113823922945759e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.678737683010382e9
NENGREST,Liion_Moderate,1,1,9.978990516973767e8
NENGREST,TEGS,1,1,2.348210619903956e8
