Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t2,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t3,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t4,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t5,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t6,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t7,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t8,3995.522875431161,0.0,0.0,0.0,0.0,879.3634975316795,2893.671563282199,0.0,0.0,0.0,0.0,0.0,0.0
t9,3995.522875431161,0.0,0.0,0.0,0.0,0.0,2275.976570897293,0.0,0.0,0.0,0.0,0.0,0.0
t10,3995.522875431161,0.0,0.0,0.0,0.0,0.0,2275.976570897293,0.0,0.0,0.0,0.0,0.0,0.0
t11,3995.522875431161,0.0,0.0,0.0,0.0,0.0,2275.976570897293,0.0,0.0,0.0,0.0,0.0,0.0
t12,3995.522875431161,0.0,0.0,0.0,0.0,0.0,2275.976570897293,0.0,0.0,0.0,0.0,0.0,0.0
t13,3995.522875431161,0.0,0.0,0.0,0.0,0.0,2275.976570897293,0.0,0.0,0.0,0.0,0.0,0.0
