Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
148921,0.262,1,0.0,0.0,0.0,0.575073309,1,0.809031759,0.809031759,1,1,0.552743642,1,1
148922,0.262,1,0.0,0.0,0.0,0.553815426,1,0.809318542,0.809318542,1,1,0.552743642,1,1
148923,0.262,1,0.0,0.0,0.0,0.602019752,1,0.809092143,0.809092143,1,1,0.552743642,1,1
148924,0.262,1,0.0,0.0,0.0,0.562793888,1,0.809578417,0.809578417,1,1,0.552743642,1,1
148925,0.262,1,0.0,0.0,0.0,0.505368775,1,0.809038326,0.809038326,1,1,0.552743642,1,1
148926,0.262,1,0.0,0.0,0.0,0.505226283,1,0.808371503,0.808371503,1,1,0.552743642,1,1
148927,0.262,1,0.0,0.0,0.0,0.525033673,1,0.805848405,0.805848405,1,1,0.552743642,1,1
148928,0.262,1,0.064738723,0.037100268,0.034112327,0.529569352,1,0.803164131,0.803164131,1,1,0.552743642,1,1
148929,0.262,1,0.294613414,0.168836149,0.155238607,0.523994534,1,0.803935655,0.803935655,1,1,0.552743642,1,1
148930,0.262,1,0.582673311,0.333916628,0.307024014,0.605584914,1,0.809264725,0.809264725,1,1,0.552743642,1,1
148931,0.262,1,0.788201764,0.451700242,0.415321699,0.591255209,1,0.809606336,0.809606336,1,1,0.552743642,1,1
148932,0.262,1,0.811096694,0.464820798,0.427385566,0.628576479,1,0.809740509,0.809740509,1,1,0.552743642,1,1
148933,0.262,1,0.812266503,0.465491188,0.428001965,0.550013893,1,0.809119187,0.809119187,1,1,0.552743642,1,1
148934,0.262,1,0.795252379,0.455740786,0.41903683,0.515708449,1,0.806549713,0.806549713,1,1,0.552743642,1,1
148935,0.262,1,0.6037933,0.346020007,0.318152623,0.572837373,1,0.804097107,0.804097107,1,1,0.552743642,1,1
148936,0.262,1,0.264677593,0.151680621,0.139464732,0.553998475,1,0.80343889,0.80343889,1,1,0.552743642,1,1
148937,0.262,1,0.004573782,0.002621129,0.002410031,0.525918246,1,0.801252317,0.801252317,1,1,0.552743642,1,1
148938,0.262,1,0.0,0.0,0.0,0.515881019,1,0.804364189,0.804364189,1,1,0.552743642,1,1
148939,0.262,1,0.0,0.0,0.0,0.508935011,1,0.807403262,0.807403262,1,1,0.552743642,1,1
148940,0.262,1,0.0,0.0,0.0,0.422453726,1,0.81,0.81,1,1,0.552743642,1,1
148941,0.262,1,0.0,0.0,0.0,0.403957976,1,0.81,0.81,1,1,0.552743642,1,1
148942,0.262,1,0.0,0.0,0.0,0.433408119,1,0.81,0.81,1,1,0.552743642,1,1
148943,0.262,1,0.0,0.0,0.0,0.463230413,1,0.81,0.81,1,1,0.552743642,1,1
148944,0.262,1,0.0,0.0,0.0,0.292609536,1,0.81,0.81,1,1,0.552743642,1,1
148945,0.262,1,0.0,0.0,0.0,0.319381627,1,0.808872951,0.808872951,1,1,0.552743642,1,1
148946,0.262,1,0.0,0.0,0.0,0.366769001,1,0.806897137,0.806897137,1,1,0.552743642,1,1
148947,0.262,1,0.0,0.0,0.0,0.390068946,1,0.802951082,0.802951082,1,1,0.552743642,1,1
148948,0.262,1,0.0,0.0,0.0,0.397111633,1,0.805024814,0.805024814,1,1,0.552743642,1,1
148949,0.262,1,0.0,0.0,0.0,0.337155328,1,0.806264679,0.806264679,1,1,0.552743642,1,1
148950,0.262,1,0.0,0.0,0.0,0.366882466,1,0.80394322,0.80394322,1,1,0.552743642,1,1
148951,0.262,1,0.0,0.0,0.0,0.474455347,1,0.794568361,0.794568361,1,1,0.552743642,1,1
148952,0.262,1,0.054114435,0.031011734,0.028514145,0.507768135,1,0.79642857,0.79642857,1,1,0.552743642,1,1
148953,0.262,1,0.28383075,0.162656853,0.149556972,0.495983867,1,0.79758495,0.79758495,1,1,0.552743642,1,1
148954,0.262,1,0.544234086,0.311887995,0.286769499,0.469190403,1,0.797041575,0.797041575,1,1,0.552743642,1,1
148955,0.262,1,0.711455413,0.407718679,0.374882275,0.463073922,1,0.806221125,0.806221125,1,1,0.552743642,1,1
148956,0.262,1,0.786167609,0.450534514,0.414249856,0.420885826,1,0.798741411,0.798741411,1,1,0.552743642,1,1
148957,0.262,1,0.78132128,0.447757195,0.411696213,0.429616389,1,0.780412236,0.780412236,1,1,0.552743642,1,1
148958,0.262,1,0.599101711,0.343331365,0.315680517,0.411721193,1,0.756118124,0.756118124,1,1,0.552743642,1,1
148959,0.262,1,0.340515863,0.195141783,0.179425666,0.430462024,1,0.745376396,0.745376396,1,1,0.552743642,1,1
148960,0.262,1,0.175851378,0.100776367,0.092660149,0.398944162,1,0.748056816,0.748056816,1,1,0.552743642,1,1
148961,0.262,1,0.003633607,0.002082336,0.001914631,0.326887513,1,0.745571091,0.745571091,1,1,0.552743642,1,1
148962,0.262,1,0.0,0.0,0.0,0.323228612,1,0.72666522,0.72666522,1,1,0.552743642,1,1
148963,0.262,1,0.0,0.0,0.0,0.328649713,1,0.725364387,0.725364387,1,1,0.552743642,1,1
148964,0.262,1,0.0,0.0,0.0,0.3494737,1,0.721515799,0.721515799,1,1,0.552743642,1,1
148965,0.262,1,0.0,0.0,0.0,0.371856387,1,0.76184231,0.76184231,1,1,0.552743642,1,1
148966,0.262,1,0.0,0.0,0.0,0.442513329,1,0.783703366,0.783703366,1,1,0.552743642,1,1
148967,0.262,1,0.0,0.0,0.0,0.48580628,1,0.802641604,0.802641604,1,1,0.552743642,1,1
148968,0.262,1,0.0,0.0,0.0,0.518050321,1,0.8085825,0.8085825,1,1,0.552743642,1,1
148969,0.262,1,0.0,0.0,0.0,0.571801087,1,0.809456625,0.809456625,1,1,0.552743642,1,1
148970,0.262,1,0.0,0.0,0.0,0.586282143,1,0.81,0.81,1,1,0.552743642,1,1
148971,0.262,1,0.0,0.0,0.0,0.53843153,1,0.809456625,0.809456625,1,1,0.552743642,1,1
148972,0.262,1,0.0,0.0,0.0,0.426120926,1,0.80862975,0.80862975,1,1,0.552743642,1,1
148973,0.262,1,0.0,0.0,0.0,0.417421684,1,0.79637703,0.79637703,1,1,0.552743642,1,1
148974,0.262,1,0.0,0.0,0.0,0.390547291,1,0.748146619,0.748146619,1,1,0.552743642,1,1
148975,0.262,1,0.0,0.0,0.0,0.402920392,1,0.666480286,0.666480286,1,1,0.552743642,1,1
148976,0.262,1,0.045215696,0.025912072,0.023825194,0.389091267,1,0.531597768,0.531597768,1,1,0.552743642,1,1
148977,0.262,1,0.26176956,0.150014094,0.137932422,0.341076681,1,0.372737211,0.372737211,1,1,0.552743642,1,1
148978,0.262,1,0.532345819,0.305075104,0.280505297,0.356926105,1,0.309608506,0.309608506,1,1,0.552743642,1,1
148979,0.262,1,0.790609457,0.453080035,0.416590368,0.164377609,1,0.286998219,0.286998219,1,1,0.552743642,1,1
148980,0.262,1,0.822039963,0.471092133,0.433151827,0.116069851,1,0.291767527,0.291767527,1,1,0.552743642,1,1
148981,0.262,1,0.820677443,0.470311304,0.432433883,0.210424356,1,0.354503602,0.354503602,1,1,0.552743642,1,1
148982,0.262,1,0.717875053,0.411397627,0.378264932,0.312383755,1,0.379523756,0.379523756,1,1,0.552743642,1,1
148983,0.262,1,0.515635354,0.295498722,0.271700167,0.362703183,1,0.335216792,0.335216792,1,1,0.552743642,1,1
148984,0.262,1,0.241771846,0.138553866,0.127395165,0.339363598,1,0.264770474,0.264770474,1,1,0.552743642,1,1
148985,0.262,1,0.005825169,0.00333827,0.003069416,0.297973788,1,0.260942496,0.260942496,1,1,0.552743642,1,1
148986,0.262,1,0.0,0.0,0.0,0.257651113,1,0.266328499,0.266328499,1,1,0.552743642,1,1
148987,0.262,1,0.0,0.0,0.0,0.306975379,1,0.263161267,0.263161267,1,1,0.552743642,1,1
148988,0.262,1,0.0,0.0,0.0,0.321561533,1,0.272779964,0.272779964,1,1,0.552743642,1,1
148989,0.262,1,0.0,0.0,0.0,0.261715201,1,0.254296082,0.254296082,1,1,0.552743642,1,1
148990,0.262,1,0.0,0.0,0.0,0.221035899,1,0.234459623,0.234459623,1,1,0.552743642,1,1
148991,0.262,1,0.0,0.0,0.0,0.119755704,1,0.195220783,0.195220783,1,1,0.552743642,1,1
148992,0.262,1,0.0,0.0,0.0,0.102706648,1,0.190361885,0.190361885,1,1,0.552743642,1,1
148993,0.262,1,0.0,0.0,0.0,0.135086089,1,0.229159812,0.229159812,1,1,0.552743642,1,1
148994,0.262,1,0.0,0.0,0.0,0.170443859,1,0.337843551,0.337843551,1,1,0.552743642,1,1
