Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,18643.861438255408
,,,,,,,2,23090.427,17129.166083634445
,,,,,,,3,22618.549,16646.924728341655
,,,,,,,4,22491.546,16201.416979185771
,,,,,,,5,22617.659,16016.370107534873
,,,,,,,6,22909.846,16823.103659574437
,,,,,,,7,23433.967,17631.65444142778
,,,,,,,8,24304.298,18720.269062050236
,,,,,,,9,24539.436,19207.345301567577
,,,,,,,10,25193.319,20729.432360226943
,,,,,,,11,25770.84,21899.354990299224
,,,,,,,12,25612.42,23430.928234074672
,,,,,,,13,25449.817,24723.577489950323
,,,,,,,14,25215.124,24359.35868377314
,,,,,,,15,24869.181,23966.91013510623
,,,,,,,16,24991.823,23664.43982604747
,,,,,,,17,25703.111,24345.54676748995
,,,,,,,18,26172.408,24763.14785595292
,,,,,,,19,25947.416,28360.707898352597
,,,,,,,20,25326.107,28099.163847760137
,,,,,,,21,25089.634,26720.33770910629
,,,,,,,22,24566.403,25496.756605355677
,,,,,,,23,23547.264,23901.899795794005
,,,,,,,24,23010.594,21419.45294954789
,,,,,,,25,22465.113,18023.897823576663
,,,,,,,26,22235.582,16805.85644561454
,,,,,,,27,22050.017,16091.137401546835
,,,,,,,28,22152.901,15893.625777747617
,,,,,,,29,22425.508,15968.856203291409
,,,,,,,30,22708.617,17084.26520933595
,,,,,,,31,23209.331,18433.893122594625
,,,,,,,32,23297.708,20850.25704038616
,,,,,,,33,23464.761,21827.42387900096
,,,,,,,34,24232.92,22928.934349003877
,,,,,,,35,24935.041,23684.319510877605
,,,,,,,36,25062.044,25031.719944057862
,,,,,,,37,24655.314,26174.67408617917
,,,,,,,38,24450.703,26185.480906372653
,,,,,,,39,24564.712,26445.63315940168
,,,,,,,40,25114.999,28333.38215019208
,,,,,,,41,27027.253,30645.9904926827
,,,,,,,42,28005.007,33593.53489655396
,,,,,,,43,28069.265,33039.93004179484
,,,,,,,44,27575.315,28947.112160027933
,,,,,,,45,27080.119,27515.212450316627
,,,,,,,46,26314.541,26152.091765170066
,,,,,,,47,25698.75,24377.193506558364
,,,,,,,48,24801.096,22617.1700129644
,,,,,,,49,24733.901,21537.65341157833
,,,,,,,50,24553.676,20571.59316372114
,,,,,,,51,24681.213,20314.100351908688
,,,,,,,52,24996.273,20631.194424251626
,,,,,,,53,25679.526,21149.807789522616
,,,,,,,54,26917.783,22781.00069325021
,,,,,,,55,28338.757,26923.16334396181
,,,,,,,56,29412.72,32720.094125187003
,,,,,,,57,30006.617,33936.27544272307
,,,,,,,58,30227.604,33855.652525061334
,,,,,,,59,29713.896,33308.200376460634
,,,,,,,60,30411.033,33928.361245532185
,,,,,,,61,29949.568,34523.48905813199
,,,,,,,62,29670.553,34168.94942761554
,,,,,,,63,30045.688,34251.70054513206
,,,,,,,64,31174.475,35280.07303862472
,,,,,,,65,33206.701,37734.44019651059
,,,,,,,66,33959.552,40992.38547472466
,,,,,,,67,33420.123,41334.84969395957
,,,,,,,68,33327.385,38466.89605210793
,,,,,,,69,32668.073,37523.48036713056
,,,,,,,70,32129.445,31328.88790455158
,,,,,,,71,31511.429,28873.14894225605
,,,,,,,72,29114.57,27230.32806995031
,,,,,,,73,29226.71,25937.87282937878
,,,,,,,74,29469.235,25196.71590656784
,,,,,,,75,29809.571,24980.12141611812
,,,,,,,76,29449.477,25212.373840872337
,,,,,,,77,29951.882,25631.57556454139
,,,,,,,78,30980.722,27123.358371800776
,,,,,,,79,32531.903,31700.602006310444
,,,,,,,80,33593.05,38098.87682722484
,,,,,,,81,33803.357,39344.53691460398
,,,,,,,82,33463.555,38638.73771790533
,,,,,,,83,32927.597,37306.4466557842
,,,,,,,84,32994.258,37431.710528157855
,,,,,,,85,32917.451,37386.45447300561
,,,,,,,86,33048.459,35666.79227639592
,,,,,,,87,33020.424,34532.91956162328
,,,,,,,88,32965.333,35367.22746193112
