Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,4.9375774671145965e-12,0.0,0.0,0.0,0.0,836.1755802414617,0.0,1.514399537071654e-11,836.1755802414817
t1,4.2350672300384295e-16,0.0,0.0,0.0,0.0,5.862420765216869e-16,0.0,1.627493371750088e-15,2.637242171275618e-15
t2,3.9973392368697255e-16,0.0,0.0,0.0,0.0,5.861441949178493e-16,0.0,1.4577225599639844e-15,2.4436006785688063e-15
t3,4.489289604610523e-16,0.0,0.0,0.0,0.0,6.776261423350076e-16,0.0,1.6093833406875644e-15,2.7359384434836243e-15
t4,4.904493542825263e-16,0.0,0.0,0.0,0.0,7.820617084761042e-16,0.0,1.6768600802202967e-15,2.949371142978927e-15
t5,5.348925831102812e-16,0.0,0.0,0.0,0.0,9.28439825821032e-16,0.0,1.7072361318129953e-15,3.1705685407443084e-15
t6,5.841699982262141e-16,0.0,0.0,0.0,0.0,1.1482873252727077e-15,0.0,1.730027020140904e-15,3.4624843436398257e-15
t7,6.422414827348653e-16,0.0,0.0,0.0,0.0,1.5116340547497305e-15,0.0,1.753420087523002e-15,3.907295625007598e-15
t8,7.150131205558732e-16,0.0,0.0,0.0,0.0,2.245862730383079e-15,0.0,1.801383752598635e-15,4.762259603537587e-15
t9,8.198953237306335e-16,0.0,0.0,0.0,0.0,4.508094964797789e-15,0.0,1.8895434853583903e-15,7.217533773886813e-15
t10,9.88495495774899e-16,0.0,0.0,0.0,0.0,0.00503256205237049,0.0,2.1023503606058182e-15,0.005032562052373581
t11,8.323098031765618e-16,0.0,0.0,0.0,0.0,0.005001415018132102,0.0,1.849605741195482e-15,0.005001415018134784
t12,7.441559720229168e-16,0.0,0.0,0.0,0.0,0.004966520954255307,0.0,1.76623042210686e-15,0.004966520954257817
t13,6.815856687368918e-16,0.0,0.0,0.0,0.0,0.004947703785227865,0.0,1.740037850629232e-15,0.0049477037852302865
t14,6.437430651314352e-16,0.0,0.0,0.0,0.0,0.0049413509763354515,0.0,1.732206273153479e-15,0.004941350976337827
t15,6.2265644319612e-16,0.0,0.0,0.0,0.0,0.004946742712684965,0.0,1.7195270405623264e-15,0.004946742712687307
t16,6.022765676073445e-16,0.0,0.0,0.0,0.0,0.0048933519258875825,0.0,1.7237461590222278e-15,0.004893351925889908
t17,5.894862912639602e-16,0.0,0.0,0.0,0.0,0.004843561146872169,0.0,1.7290880655396205e-15,0.004843561146874488
t18,5.789522093810219e-16,0.0,0.0,0.0,0.0,0.004760495466971507,0.0,1.7312521994111984e-15,0.004760495466973816
t19,5.738924860541831e-16,0.0,0.0,0.0,0.0,0.004711006768963612,0.0,1.7308307717107897e-15,0.004711006768965917
t20,5.705109019784984e-16,0.0,0.0,0.0,0.0,0.004702065321214512,0.0,1.729315599892708e-15,0.004702065321216812
t21,5.710592333139901e-16,0.0,0.0,0.0,0.0,0.004716161871996258,0.0,1.729846648711825e-15,0.004716161871998558
