Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,898689.7063372583,0.0,0.0,0.0,0.0,898689.7063372583
t1,0.0,0.0,0.0,1.6382767911048042e-12,0.0,0.0,0.0,0.0,1.6382767911048042e-12
t2,0.0,0.0,0.0,1.7109748892691e-9,0.0,0.0,0.0,0.0,1.7109748892691e-9
t3,0.0,0.0,0.0,967.0857335367626,0.0,0.0,0.0,0.0,967.0857335367626
t4,0.0,0.0,0.0,795.20713225807,0.0,0.0,0.0,0.0,795.20713225807
t5,0.0,0.0,0.0,1351.33982081986,0.0,0.0,0.0,0.0,1351.33982081986
t6,0.0,0.0,0.0,782.2836498661528,0.0,0.0,0.0,0.0,782.2836498661528
t7,0.0,0.0,0.0,998.2805148848781,0.0,0.0,0.0,0.0,998.2805148848781
t8,0.0,0.0,0.0,1366.8112469423047,0.0,0.0,0.0,0.0,1366.8112469423047
t9,0.0,0.0,0.0,536.9581092108906,0.0,0.0,0.0,0.0,536.9581092108906
t10,0.0,0.0,0.0,5.390531778366148e-12,0.0,0.0,0.0,0.0,5.390531778366148e-12
t11,0.0,0.0,0.0,5.977266904809316e-12,0.0,0.0,0.0,0.0,5.977266904809316e-12
t12,0.0,0.0,0.0,6.57234649765094e-12,0.0,0.0,0.0,0.0,6.57234649765094e-12
t13,0.0,0.0,0.0,7.158383865397657e-12,0.0,0.0,0.0,0.0,7.158383865397657e-12
t14,0.0,0.0,0.0,7.751035466837016e-12,0.0,0.0,0.0,0.0,7.751035466837016e-12
t15,0.0,0.0,0.0,8.432277925103423e-12,0.0,0.0,0.0,0.0,8.432277925103423e-12
t16,0.0,0.0,0.0,9.194389246876412e-12,0.0,0.0,0.0,0.0,9.194389246876412e-12
t17,0.0,0.0,0.0,1.009345071383265e-11,0.0,0.0,0.0,0.0,1.009345071383265e-11
t18,0.0,0.0,0.0,1.131167518133345e-11,0.0,0.0,0.0,0.0,1.131167518133345e-11
t19,0.0,0.0,0.0,1.2909444473295246e-11,0.0,0.0,0.0,0.0,1.2909444473295246e-11
t20,0.0,0.0,0.0,1.5263768708040508e-11,0.0,0.0,0.0,0.0,1.5263768708040508e-11
t21,0.0,0.0,0.0,1.934471230698248e-11,0.0,0.0,0.0,0.0,1.934471230698248e-11
t22,0.0,0.0,0.0,3.0742854539167175e-11,0.0,0.0,0.0,0.0,3.0742854539167175e-11
t23,0.0,0.0,0.0,4.342671205822652e-12,0.0,0.0,0.0,0.0,4.342671205822652e-12
t24,0.0,0.0,0.0,7.330596500677603,0.0,0.0,0.0,0.0,7.330596500677603
t25,0.0,0.0,0.0,7.49143422151456,0.0,0.0,0.0,0.0,7.49143422151456
t26,0.0,0.0,0.0,7.5602939930469715,0.0,0.0,0.0,0.0,7.5602939930469715
t27,0.0,0.0,0.0,7.598688586426527,0.0,0.0,0.0,0.0,7.598688586426527
t28,0.0,0.0,0.0,7.667028436879386,0.0,0.0,0.0,0.0,7.667028436879386
t29,0.0,0.0,0.0,7.753637342848759,0.0,0.0,0.0,0.0,7.753637342848759
t30,0.0,0.0,0.0,7.849854631055187,0.0,0.0,0.0,0.0,7.849854631055187
t31,0.0,0.0,0.0,7.9259404115672565,0.0,0.0,0.0,0.0,7.9259404115672565
t32,0.0,0.0,0.0,8.021516044218902,0.0,0.0,0.0,0.0,8.021516044218902
t33,0.0,0.0,0.0,8.096777942625236,0.0,0.0,0.0,0.0,8.096777942625236
t34,0.0,0.0,0.0,8.116023719963389,0.0,0.0,0.0,0.0,8.116023719963389
t35,0.0,0.0,0.0,8.095283255981656,0.0,0.0,0.0,0.0,8.095283255981656
