Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,131613.85058017564,517006.8582081347,0.0,2.7488206308898947e-9,0.0,0.0,0.0,648620.7087883132
t1,0.0,0.0,1.8189894035458565e-12,0.0,3.73370128273234e-13,0.0,0.0,0.0,2.1923595318190907e-12
t2,0.0,0.0,2.582964953035116e-10,0.0,6.053172054611045e-13,0.0,0.0,0.0,2.589018125089727e-10
t3,0.0,0.0,73.40469359363124,0.0,5.279739867051383e-13,0.0,0.0,0.0,73.40469359363176
t4,0.0,0.0,85.85670591703092,0.0,4.399864056438233e-13,0.0,0.0,0.0,85.85670591703136
t5,0.0,0.0,140.46426644761596,0.0,3.488686404867387e-13,0.0,0.0,0.0,140.4642664476163
t6,0.0,0.0,94.1722059949916,0.0,2.6281084304515614e-13,0.0,0.0,0.0,94.17220599499186
t7,0.0,0.0,103.34469609855842,0.0,1.8795937528076787e-13,0.0,0.0,0.0,103.3446960985586
t8,0.0,0.0,139.04564603521612,0.0,1.364266957154894e-13,0.0,0.0,0.0,139.04564603521627
t9,0.0,0.0,42.04531442485677,0.0,1.0003817004254677e-13,0.0,0.0,0.0,42.04531442485687
t10,0.0,0.0,0.0,0.0,6.610525177793879e-14,0.0,0.0,0.0,6.610525177793879e-14
t11,0.0,0.0,9.094947017729282e-13,0.0,4.725851615474194e-14,0.0,0.0,0.0,9.567532179276702e-13
t12,0.0,0.0,9.094947017729282e-13,0.0,4.0722415863159186e-14,0.0,0.0,0.0,9.502171176360875e-13
t13,0.0,4.902744876744691e-13,4.547473508864641e-13,0.0,3.216313122351578e-14,0.0,0.0,0.0,9.77184969784449e-13
t14,0.0,4.547473508864641e-13,6.821210263296962e-13,0.0,2.6430406263602558e-14,0.0,0.0,0.0,1.1632987834797629e-12
t15,0.0,6.821210263296962e-13,6.821210263296962e-13,0.0,3.653249714865855e-14,0.0,0.0,0.0,1.400774549808051e-12
