Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.5638186250778375e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.2352418534923986e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.0965594394524051e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.254644907637383e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.2481033391505983e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1888236026627056e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.131620055111866e9
NENGREST,Liion_Moderate,1,1,1.0096258578379914e9
NENGREST,TEGS,1,1,7.238471830024769e6
