Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.8560608724235,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.8560608724235,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.1755650379462,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.1073820389038,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12867.260705854602,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34161.016154653356,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57105.061501795084,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78872.079503616,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106228.24101035297,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,35235.16461317787
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,31283.413766659043
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129716.58310458253,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115519.86844617878,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102965.32925294753,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90950.41591167757,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80592.94267615548,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72054.41795979044,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66315.1050655088,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62563.15840009267,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57936.47789163424,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53644.17335325644,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46330.469754030564,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35958.659092618,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21054.971756553667,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.1631275181862,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14459.764740052991,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21226.089164041383,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38232.046602634,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60076.17009091645,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84288.73831531336,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115323.21655052,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,24841.404216389456
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134932.51406611584,13846.284507559998
