Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-47.581447504199595
t2,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-57.09773700503951
t3,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-39.651206253499666
t4,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-47.581447504199595
t5,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-57.09773700503951
t6,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-39.651206253499666
t7,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.86661886418999,-47.581447504199595
t8,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-57.09773700503951
t9,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-12.680582059607415
t10,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-15.216698471528897
t11,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-8.805959763616261
t12,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-10.567151716339511
t13,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-12.680582059607415
t14,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.37449074653653,-15.216698471528897
t15,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.49324276144222,-18.260038165834676
t16,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.819491313730666,-21.912045799001607
t17,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.324902084352004,-26.294454958801925
t18,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-31.55334595056231
t19,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-37.86401514067477
t20,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-45.43681816880973
t21,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-31.55334595056231
t22,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-37.86401514067477
t23,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-45.43681816880973
t24,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-54.524181802571675
t25,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-63.895648384974365
t26,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-53.24637365414531
t27,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-63.895648384974365
t28,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-44.37197804512109
t29,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-53.24637365414531
t30,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-63.895648384974365
t31,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-53.24637365414531
t32,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.058156549034656,-63.895648384974365
t33,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-12.49301502862125
t34,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-14.991618034345498
t35,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-17.989941641214596
t36,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-10.410845857184375
t37,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-12.49301502862125
t38,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-14.991618034345498
t39,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.358741548698315,-17.989941641214596
t40,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.524286616181904,-21.587929969457512
t41,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.66614937256219,-25.905515963349014
t42,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-31.086619156018816
t43,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-37.30394298722258
t44,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-44.76473158466709
t45,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-53.7176779016005
t46,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-52.46063830979599
t47,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-62.952765971755184
t48,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-43.71719859149666
t49,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-52.46063830979599
t50,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-62.952765971755184
t51,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-52.46063830979599
t52,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-62.952765971755184
t53,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-43.71719859149666
t54,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-52.46063830979599
t55,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-62.952765971755184
t56,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.199379247074624,-62.952765971755184
t57,0.0,0.0,-67.92046628145603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.537963097330177,-14.809510644374162
