1,2,3,4,5,6,7,8
-3.502988156654292e-17,-3.592796012259178e-7,-3.884779718663837e-7,-5.5779534009820014e-8,-1.064130463096112e-8,-3.4240501720720286e-18,-0.0,-2.8104120543293147e-15
-6.915079440582511e-17,-7.030459894844065e-7,-7.767495287824734e-7,-1.1028655038688387e-7,-2.1007305948255024e-8,-6.767184907775772e-18,-0.0,-5.553265472966113e-15
-1.0000284729216267e-16,-1.0404471958165188e-6,-1.13070095708689e-6,-1.5930231665244758e-7,-3.134184585366901e-8,-9.757632033872078e-18,-0.0,-7.9803846392284e-15
-1.2949663903512364e-16,-1.3685044106053438e-6,-1.4777346111924473e-6,-2.0772020586101705e-7,-4.0663642922691404e-8,-1.2650305083179483e-17,-0.0,-1.0353893296522257e-14
-1.5893535634086822e-16,-1.651557681342e-6,-1.8220870730506112e-6,-2.5152922481383145e-7,-4.876056764407784e-8,-1.551254405701636e-17,-0.0,-1.2672063673328e-14
-1.8387062118011018e-16,-1.9088032271620173e-6,-2.100747804018754e-6,-2.937535135058987e-7,-5.628034357076409e-8,-1.7967516090284768e-17,-0.0,-1.468044637724817e-14
-2.0714186615819854e-16,-2.1508793389422054e-6,-2.3777637934152166e-6,-3.356381690409247e-7,-6.359824974409337e-8,-2.022755178412141e-17,-0.0,-1.6519770778116915e-14
-2.3038337004273555e-16,-2.3839980880544513e-6,-2.647410224564259e-6,-3.7637409887561053e-7,-7.070620525765727e-8,-2.24776447494709e-17,-0.0,-1.835193918612276e-14
-2.524049446912132e-16,-2.6052937786304063e-6,-2.907906924554531e-6,-4.1527894785417724e-7,-7.776050449655213e-8,-2.46242961973628e-17,-0.0,-2.0098030042367333e-14
-2.741583428157683e-16,-2.8262193675090628e-6,-3.16725714070341e-6,-4.521742059354409e-7,-8.459473445425944e-8,-2.672878160659063e-17,-0.0,-2.1812424809247103e-14
-2.9518580969743165e-16,-3.042588649860053e-6,-3.423628467135619e-6,-4.871284318354062e-7,-9.119273072452336e-8,-2.880052434953119e-17,-0.0,-2.351210042287799e-14
-3.1587194463141277e-16,-3.252260603013401e-6,-3.673637704654793e-6,-5.191383531885541e-7,-9.689829841573819e-8,-3.079110162622946e-17,-0.0,-2.512671985330927e-14
-3.355989083376014e-16,-3.444178895151092e-6,-3.899300190234306e-6,-5.48666746640485e-7,-1.0248525060376118e-7,-3.274272048397411e-17,-0.0,-2.671426352823201e-14
