Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_ccs,1,0,0.0,3459.8845652720183,3459.8845652720183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,0,0.0,19983.531985594516,19983.531985594516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,0,0.0,20250.806203719272,20250.806203719272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0,0.0,7222.708360409821,7222.708360409821,0.0,0.0,42431.46188047536,42431.46188047536,0.0,0.0,0.0,0.0
offshore_wind,1,0,0.0,584.8260642966412,584.8260642966412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,1,0,0.0,0.00012080280258287741,0.00012080280258287741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusion,1,0,0.0,12036.202761123752,12036.202761123752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,63537.96006121882,63537.96006121882,0.0,0.0,42431.46188047536,42431.46188047536,0.0,0.0,0.0,0.0
