Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,2.629775575362208e6,3459.8845652720183,0.08676667836396196
solar_pv,1,2.3120802910596706e7,19983.531985594516,0.1320768052792737
onshore_wind,1,6.227528610208245e7,20250.806203719272,0.3510502670056467
battery,1,6.91874962267107e6,7222.708360409821,0.0
offshore_wind,1,2.0241672437597448e6,584.8260642966412,0.39510776651481894
natural_gas,1,0.007312411251580649,0.00012080280258287741,0.0
nuclear,1,0.0,0.0,0.0
fusion,1,3.3481211139352113e7,12036.202761123752,0.3175466666680881
