Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.6446146059913743e8,0.0,0.0,1.0810193079258087e6,2.6890117877704855e7,4.883181816865812e7,-8.703414459954471e-9,3.499302747051085e7,1.6789708378449696e8,4.229224579605693e7,251673.33826216264,5.866984463427533e8
t1,32378.83718623607,0.0,0.0,0.0,0.0,5977.467477723203,0.0,6765.695336040728,0.0,0.0,0.0,45122.0
t2,32378.83718623607,0.0,0.0,0.0,0.0,6131.8806876386625,0.0,5441.282126125268,0.0,0.0,0.0,43952.0
t3,32378.83718623607,0.0,0.0,0.0,0.0,6417.425393550264,0.0,4163.737420213667,0.0,0.0,0.0,42960.0
t4,32378.83718623607,0.0,0.0,0.0,0.0,5732.07845446556,0.0,4017.0843592983715,0.0,0.0,0.0,42128.0
t5,32378.83718623607,0.0,0.0,0.0,0.0,5763.4908248186275,0.0,3646.671988945304,0.0,0.0,0.0,41789.0
t6,32378.83718623607,0.0,0.0,0.0,0.0,8875.007341349237,0.0,2048.6071911363542,0.0,0.0,0.0,43302.45171872166
t7,32378.83718623607,0.0,0.0,0.0,0.0,8263.134414143677,0.0,1657.028399620254,0.0,0.0,0.0,42299.0
t8,32378.83718623607,0.0,0.0,0.0,0.0,9639.321025869347,0.0,1954.8701831286392,0.0,0.0,0.0,43973.028395234054
t9,32378.83718623607,0.0,0.0,0.0,0.0,6169.165456556382,0.0,4475.1861887554305,0.0,1656.8111684521182,0.0,44680.00000000001
t10,25576.83387949955,0.0,0.0,0.0,0.0,0.0,0.0,4692.897949289479,15707.26817121097,0.0,0.0,45977.0
t11,4171.379508790284,0.0,0.0,0.0,0.0,0.0,0.0,4883.395739756771,38102.224751452944,0.0,0.0,47157.0
