BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0061432298201306e8,3.538929524819837e6,-7.151740822013104e6,0.0,0.0,28508.3151809155,0.0,0.0,0.0,-9.703002e7
t1,12825.747580118052,0.0,-3591.7475801180517,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,12654.439941355691,0.0,-3922.4399413556907,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,12933.67139253834,0.0,-4574.671392538338,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,11575.201817152822,0.0,-3404.201817152821,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,9690.81779076686,0.0,-1548.8177907668596,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,8286.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,8594.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,8873.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,9346.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,9809.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,10089.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,10192.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,10242.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,10150.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,9357.522328426268,691.4776715737304,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,9148.782689454672,959.2173105453257,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,9732.368197113701,1360.6318028862988,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,8929.63494462795,3097.3650553720518,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,9292.807138804152,2663.192861195849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,9083.811819514072,2507.1881804859286,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,10106.518422925363,1055.4815770746382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,10413.159096309988,151.84090368998557,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,9825.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,8995.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,9146.059499502555,0.0,-853.0594995025544,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,8464.25509722836,0.0,-596.2550972283602,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,9379.037888219364,0.0,-1715.037888219364,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,9906.665415607433,0.0,-2289.6654156074333,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,12136.997622668667,0.0,-4351.997622668667,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,12033.729359001914,0.0,-3823.7293590019153,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,11521.519519102458,0.0,-2673.5195191024577,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,11795.628165440281,0.0,-2423.62816544028,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,12514.005288217279,0.0,-2501.005288217279,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,13721.005645591018,0.0,-3050.0056455910194,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,15164.23499589383,0.0,-4011.2349958938403,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,16528.598760558976,0.0,-5178.598760558978,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,17401.562347057876,0.0,-6069.5623470578785,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,17418.01510479617,0.0,-6160.015104796177,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,17700.4240148166,0.0,-6477.424014816601,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
t40,15884.435190977767,0.0,-4491.435190977767,0.0,0.0,0.0,0.0,0.0,0.0,-11393.0
t41,16055.108977620805,0.0,-3592.1089776208037,0.0,0.0,0.0,0.0,0.0,0.0,-12463.0
t42,16693.29713333811,0.0,-3149.297133338111,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t43,16569.955633429214,0.0,-3144.955633429213,0.0,0.0,0.0,0.0,0.0,0.0,-13425.0
t44,16465.457973784174,0.0,-3364.457973784173,0.0,0.0,0.0,0.0,0.0,0.0,-13101.0
t45,15545.5359536303,0.0,-2974.5359536302994,0.0,0.0,0.0,0.0,0.0,0.0,-12571.0
t46,14591.352405723952,0.0,-2853.352405723952,0.0,0.0,0.0,0.0,0.0,0.0,-11738.0
t47,13530.958121784943,0.0,-2826.9581217849427,0.0,0.0,0.0,0.0,0.0,0.0,-10704.0
t48,12509.964594761277,0.0,-2742.964594761276,0.0,0.0,0.0,0.0,0.0,0.0,-9767.0
t49,10579.327505909478,0.0,-1432.3275059094767,0.0,0.0,0.0,0.0,0.0,0.0,-9147.0
t50,9777.607756501631,0.0,-941.6077565016312,0.0,0.0,0.0,0.0,0.0,0.0,-8836.0
t51,8687.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8687.0
t52,8705.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8705.0
t53,9017.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9017.0
t54,9945.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9945.0
t55,10885.215657683013,697.7843423169861,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11583.0
t56,10981.841734738431,1520.158265261568,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12502.0
t57,11146.62555403141,1510.3744459685886,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12657.0
t58,11587.501599699013,1156.4984003009854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12744.0
t59,11789.012702478125,1069.987297521874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12859.0
t60,12461.824375690807,417.1756243091927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12879.0
t61,12827.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12827.0
t62,12808.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12808.0
t63,12760.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12760.0
t64,12774.22037123053,163.77962876946822,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12938.0
t65,12351.230801373715,1595.7691986262844,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13947.0
t66,12262.529073332389,2787.4709266676073,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050.0
t67,13028.274218600138,2051.7257813998594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15080.0
t68,13084.805739391717,1741.194260608282,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14826.0
t69,12271.094455270506,2072.905544729493,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14344.0
t70,12416.705948218512,1081.2940517814839,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13498.0
t71,12236.832927518035,131.16707248196417,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12368.0
t72,11378.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11378.0
t73,10895.3594374129,0.0,-131.35943741290146,0.0,0.0,0.0,0.0,0.0,0.0,-10764.0
t74,10571.3594374129,0.0,-131.35943741290146,0.0,0.0,0.0,0.0,0.0,0.0,-10440.0
t75,10276.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10276.0
t76,10295.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10295.0
t77,10574.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10574.0
t78,10759.617988960466,687.3820110395327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11447.0
t79,10706.512620944135,2330.487379055864,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13037.0
t80,10705.822072526043,3196.177927473957,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13902.0
t81,10908.715000040935,3010.2849999590644,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13919.0
t82,11928.70475285971,1953.2952471402893,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13882.0
t83,12654.709301632258,1197.2906983677422,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13852.0
t84,13064.632964425215,651.3670355747852,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13716.0
t85,13435.035902410833,83.9640975891657,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13519.0
t86,13403.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13403.0
t87,13298.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13298.0
t88,13040.29132529238,395.7086747076179,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13436.0
t89,13155.67375926608,1219.3262407339462,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14375.0
t90,13214.456452425087,1924.5435475749118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15139.0
t91,13121.950327493412,1900.0496725065932,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15022.0
t92,12899.250397102343,1772.7496028976539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14672.0
t93,12729.655834727608,1380.34416527239,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14110.0
t94,13038.483983826229,143.51601617377298,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13182.0
t95,11999.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11999.0
t96,10903.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10903.0
t97,10629.384273287425,0.0,-425.38427328742637,0.0,0.0,0.0,0.0,0.0,0.0,-10204.0
t98,10000.685239029564,0.0,-169.6852390295635,0.0,0.0,0.0,0.0,0.0,0.0,-9831.0
t99,10139.444426427075,0.0,-497.444426427076,0.0,0.0,0.0,0.0,0.0,0.0,-9642.0
t100,10118.887509775592,0.0,-511.88750977559266,0.0,0.0,0.0,0.0,0.0,0.0,-9607.0
t101,10000.685239029564,0.0,-146.6852390295635,0.0,0.0,0.0,0.0,0.0,0.0,-9854.0
t102,10694.481176017123,0.0,-32.48117601712238,0.0,0.0,0.0,0.0,0.0,0.0,-10662.0
t103,10676.871811270546,1521.12818872945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12198.0
t104,10916.944721532715,2182.0552784672827,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13099.0
t105,11406.839007530973,1787.1609924690256,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13194.0
t106,11914.439223391291,1337.5607766087078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13252.0
