Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,2.7654968631559717e6,931125.6324987931,3.3175972050985217e7,2.2993161480959978e-11,0.0,0.0,5.442186504353878e7,9.319863391834347e6,162021.76533376766,3.3769077594860704e6,1.0415325250683294e8
t1,0.0,0.0,0.0,0.0,0.0,3050.9337123377786,0.0,0.0,0.0,9774.813867780273,0.0,0.0,0.0,12825.747580118052
t2,0.0,0.0,0.0,0.0,0.0,3050.9337123377786,0.0,0.0,0.0,9603.506229017912,0.0,0.0,0.0,12654.439941355691
t3,0.0,0.0,0.0,0.0,0.0,3050.9337123377786,0.0,0.0,0.0,9882.73768020056,0.0,0.0,0.0,12933.67139253834
t4,0.0,0.0,0.0,0.0,0.0,3050.9337123377786,0.0,0.0,0.0,8524.268104815043,0.0,0.0,0.0,11575.201817152822
t5,0.0,0.0,0.0,0.0,0.0,3050.9337123377786,0.0,0.0,0.0,6639.884078429081,0.0,0.0,0.0,9690.81779076686
t6,0.0,0.0,0.0,0.0,0.0,3785.7483297127983,0.0,0.0,0.0,4500.251670287202,0.0,0.0,0.0,8286.0
t7,0.0,0.0,0.0,0.0,0.0,4802.96195418897,0.0,0.0,0.0,3791.0380458110308,0.0,0.0,0.0,8594.0
t8,0.0,0.0,0.0,0.0,0.0,5321.614746808318,0.0,0.0,0.0,3498.1019835273946,53.28326966428752,0.0,0.0,8873.0
t9,0.0,0.0,0.0,0.0,0.0,6532.122637256752,0.0,0.0,0.0,1994.0209151938725,819.8564475493761,0.0,0.0,9346.0
t10,0.0,0.0,0.0,0.0,0.0,6287.099009823488,0.0,0.0,0.0,1678.8148598711298,1843.0861303053825,0.0,0.0,9809.0
t11,0.0,0.0,0.0,0.0,0.0,5755.75937467983,0.0,0.0,0.0,1329.3472767959151,3003.8933485242546,0.0,0.0,10089.0
t12,0.0,0.0,0.0,0.0,0.0,5853.819153734704,0.0,0.0,0.0,1404.7226378513535,2933.458208413943,0.0,0.0,10192.0
t13,0.0,0.0,0.0,0.0,0.0,6328.963121543507,0.0,0.0,0.0,1829.565581982007,2083.471296474485,0.0,0.0,10242.0
t14,0.0,0.0,0.0,0.0,0.0,6613.892742200875,0.0,0.0,0.0,2307.5138941289915,1228.5933636701338,0.0,0.0,10150.0
t15,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,2192.73777615821,474.14044626415887,0.0,691.4776715737304,10048.999999999998
t16,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,2338.3492691062165,119.7893143445564,0.0,959.2173105453257,10107.999999999998
t17,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,3037.2844352566462,4.439655853155466,0.0,1360.6318028862988,11093.0
t18,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,2238.9908386240477,0.0,32.54656531099627,3064.8184900610554,12027.000000000002
t19,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,2602.163032800251,0.0,0.0,2663.192861195849,11956.0
t20,0.0,0.0,0.0,0.0,0.0,6690.644106003901,0.0,0.0,0.0,2393.167713510172,0.0,98.81287210190521,2408.3753083840234,11591.000000000002
