Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-70.63727682063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.41417523917846,-41.29098496357997
t2,0.0,0.0,-70.63727682063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.41417523917846,-41.30819808972396
t3,0.0,0.0,-70.63727682063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.41417523917846,-41.32541839156773
t4,0.0,0.0,-70.63727682063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.41417523917846,-41.34264587210263
t5,0.0,0.0,-70.63727682063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.50682796628051,-41.359880534321285
t6,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.50682796628051,-41.37712238121754
t7,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.50682796628051,-41.3943714157865
t8,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.50682796628051,-41.41162764102452
t9,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.42889105992919
t10,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.446161675499376
t11,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.46343949073517
t12,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.48072450863792
t13,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.49801673221023
t14,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.51531616445596
t15,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.53262280838022
t16,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.23169813477369,-41.549936666989346
t17,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.51563831414093,-41.56725774329098
t18,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.51563831414093,-41.58458604029398
t19,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.51563831414093,-41.601921561008446
t20,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.51563831414093,-41.61926430844577
t21,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.23641083976102,-41.63661428561859
t22,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.23641083976102,-41.65397149554079
t23,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.6713359412275
t24,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.68870762569512
t25,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.70608655196133
t26,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.72347272304503
t27,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.740866141966386
t28,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.75826681174684
t29,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.77567473540909
t30,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.79308991597708
t31,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.810512356476025
t32,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.827942059932404
t33,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.845379029373944
t34,0.0,0.0,-61.357545531145455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.91680160928991,-41.86282326782965
