Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.7875421601298,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.7875421601298,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579.821220427478,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.0350802737075,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154.945654624084,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7584.086949256474,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25484.342239103316,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51936.11307746421,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80133.10181963128,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111474.67302976873,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,45533.45873429565
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,67937.68229291828
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,60413.508116098215
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,12783.99831653024
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126150.03479437674,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112741.95515520925,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99873.25329672967,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88662.10317607097,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79272.46911224871,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72674.33185390804,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68053.61316637082,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62563.742239442065,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57401.239269121244,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49227.508160160505,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37994.640493228595,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22231.570632740106,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.5222695458106,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14849.86068733263,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42242.98728322872,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73584.55849336617,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104926.12970350363,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,46777.40232595391
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,72370.6595783103
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,76594.64025347549
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136267.70091364108,54776.44813743364
