Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.5050041018653467,1,0.7308664342002306,1,1,0.552743642,1,1,0.7308664342002306,0.0,0.0
2,0.262,1,0.0,0.5554051332191294,1,0.7385316816210783,1,1,0.552743642,1,1,0.7385316816210783,0.0,0.0
3,0.262,1,0.0,0.5243788356647433,1,0.7638476750316512,1,1,0.552743642,1,1,0.7638476750316512,0.0,0.0
4,0.262,1,0.0,0.5371343043572112,1,0.6515393935421991,1,1,0.552743642,1,1,0.6515393935421991,0.0,0.0
5,0.262,1,0.0,0.3944007316003795,1,0.4162598423698802,1,1,0.552743642,1,1,0.4162598423698802,0.0,0.0
6,0.262,1,0.0,0.3534455109134393,1,0.285318222612001,1,1,0.552743642,1,1,0.285318222612001,0.0,0.0
7,0.262,1,0.0,0.4188322929072701,1,0.1891693374087207,1,1,0.552743642,1,1,0.1891693374087207,0.0,0.0
8,0.262,1,0.042775498653119,0.2612994165524112,1,0.144509302997404,1,1,0.552743642,1,1,0.144509302997404,0.0250542206396839,0.0227626760689811
9,0.262,1,0.2800572461453722,0.2189597914812621,1,0.1545289275728949,1,1,0.552743642,1,1,0.1545289275728949,0.1640335298851465,0.1490304631273587
10,0.262,1,0.4923667934169743,0.1901555426001899,1,0.0941557263838952,1,1,0.552743642,1,1,0.0941557263838952,0.2883862647156563,0.2620094722111755
11,0.262,1,0.7070046388458824,0.0678384378209566,1,0.0872790680431691,1,1,0.552743642,1,1,0.0872790680431691,0.4141027170383025,0.3762274685287016
12,0.262,1,0.8256,0.00914166,1,0.1149863799150132,1,1,0.552743642,1,1,0.1149863799150132,0.4835657142857142,0.4393371428571427
13,0.262,1,0.8180401344576613,0.03726486,1,0.155488228682412,1,1,0.552743642,1,1,0.155488228682412,0.4791377930394873,0.4353142144078268
14,0.262,1,0.5066539719441674,0.115193741774288,1,0.2079859723069524,1,1,0.552743642,1,1,0.2079859723069524,0.2967544692815837,0.2696122922131461
15,0.262,1,0.3350725362860602,0.2656701587199656,1,0.3152989934978467,1,1,0.552743642,1,1,0.3152989934978467,0.1962567712532638,0.1783064568093677
16,0.262,1,0.2196508800165905,0.4039811577035233,1,0.6021940058938928,1,1,0.552743642,1,1,0.6021940058938928,0.1286526582954315,0.1168856468659713
17,0.262,1,0.0,0.4164815928349155,1,0.7990109528756997,1,1,0.552743642,1,1,0.7990109528756997,0.0,0.0
18,0.262,1,0.0,0.512802091757268,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
19,0.262,1,0.0,0.5433021023994621,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
20,0.262,1,0.0,0.5826620385069228,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
21,0.262,1,0.0,0.6718349963236802,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
22,0.262,1,0.0,0.6764174553545799,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
23,0.262,1,0.0,0.627430887768404,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
24,0.262,1,0.0,0.5970138290752761,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
25,0.262,1,0.0,0.5743562985069228,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
26,0.262,1,0.0,0.5776983849563552,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
27,0.262,1,0.0,0.5066101656063255,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
28,0.262,1,0.0,0.391192036221287,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
29,0.262,1,0.0,0.4098257979413938,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
30,0.262,1,0.0,0.4179398986238692,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
31,0.262,1,0.0,0.4012709785945093,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
32,0.262,1,0.0450201416673189,0.4099559905453454,1,0.81,1,1,0.552743642,1,1,0.81,0.0263689401194296,0.0239571468158232
33,0.262,1,0.0115969523689484,0.3957098891936716,1,0.81,1,1,0.552743642,1,1,0.81,0.0067925006732412,0.0061712353677618
34,0.262,1,0.1184254622950476,0.3703842429727487,1,0.81,1,1,0.552743642,1,1,0.81,0.0693634850585278,0.0630192638641503
35,0.262,1,0.1272600630188496,0.422339878077889,1,0.81,1,1,0.552743642,1,1,0.81,0.0745380369110404,0.0677205335350306
