Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.6753,0.464,0.464,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.1301,0.4859,0.4859,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.6164,0.8419,0.8419,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.5722,0.9114,0.9114,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.5335,0.7887,0.7887,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.5255,0.4554,0.4554,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.3197,0.8999,0.8999,1,0.552743642,1,1
8,0.262,1,1,0.009401,0.005387495927499,0.0049536040725009995,0.688,0.8886,0.8886,1,0.552743642,1,1
9,0.262,1,1,0.116661,0.066855724114239,0.061471375885760994,0.5667,0.2331,0.2331,1,0.552743642,1,1
10,0.262,1,1,0.284,0.162753839316,0.14964616068399997,0.867,0.9035,0.9035,1,0.552743642,1,1
11,0.262,1,1,0.370845,0.212522702609655,0.19540679739034497,0.7424,0.628,0.628,1,0.552743642,1,1
12,0.262,1,1,0.396761,0.22737456352413898,0.20906253647586096,0.6401,0.9123,0.9123,1,0.552743642,1,1
13,0.262,1,1,0.335819,0.192450111145281,0.17695078885471896,0.8168,0.7662,0.7662,1,0.552743642,1,1
14,0.262,1,1,0.250427,0.143513928585873,0.13195577141412698,0.4299,0.343,0.343,1,0.552743642,1,1
15,0.262,1,1,0.16818,0.09638007287382,0.08861792712618,0.2079,0.216,0.216,1,0.552743642,1,1
16,0.262,1,1,0.066765,0.038261479161735,0.035180020838265,0.7591,0.7173,0.7173,1,0.552743642,1,1
17,0.262,1,1,0.004,0.002292307596,0.0021076924039999997,0.3738,0.6875,0.6875,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.2605,0.3579,0.3579,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.5682,0.402,0.402,1,0.552743642,1,1
