Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.5948749705353,0.0,0.0,0.0,0.0,0.0,0.0
t2,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t3,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t4,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t5,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t6,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t7,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t8,4791.01865133398,0.0,0.0,0.0,0.0,738.5831871483284,2668.59487497053,0.0,0.0,0.0,0.0,0.0,0.0
t9,4791.01865133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,4791.01865133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,4791.01865133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,4227.2992480219655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,4227.2992480219655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,4227.2992480219655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,4227.2992480219655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,4791.01865133398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t18,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t19,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t20,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t21,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t22,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t23,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t24,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
t25,4791.01865133398,0.0,0.0,0.0,0.0,0.0,1914.104125141206,0.0,0.0,0.0,0.0,0.0,0.0
