Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-29.486154563225785
t2,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-33.698462357972325
t3,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-38.512528409111226
t4,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-44.0143181818414
t5,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-50.30207792210446
t6,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-38.51252840911122
t7,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.677132571452745,-44.014318181841396
t8,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-50.30207792210445
t9,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-11.69966627052274
t10,0.0,0.0,-57.33147476083535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-13.371047166311703
t11,0.0,0.0,-52.67994493558085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-8.957556988368971
t12,0.0,0.0,-52.67994493558085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-10.237207986707398
t13,0.0,0.0,-52.67994493558085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.388409450704982,-11.69966627052274
