Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.5034207970307487e8
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.46309842305215e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.1355563566430366e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.8876898200450954e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,-7.098389234328412e-9
ERC_REST,ERC_nuclear_1,1,1,-1.5710842692216938e-5
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.711808394604116e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.9639330422375765e9
ERC_REST,Liion_Moderate,1,1,2.902860590350206e9
ERC_REST,TEGS,1,1,4.831905112212195e8
