Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.56381862507787e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.235241930390951e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.0965594551774387e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.254644936976491e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.2481033391505778e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.188823602662836e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1316200551118555e9
NENGREST,Liion_Moderate,1,1,1.0096258625567336e9
NENGREST,TEGS,1,1,7.238471890609369e6
