BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0061752021840304e8,1.2419531273510585e7,-1.6035955200939104e7,0.0,0.0,28923.709025496795,0.0,0.0,0.0,-9.703002e7
t1,8758.936548966187,475.06345103381227,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,8720.068323682768,11.931676317232586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,8359.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,8171.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,8142.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,8286.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,8562.088659013474,31.91134098652546,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,6802.210903014381,2070.7890969856185,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,9668.944546053406,0.0,-322.94454605340616,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,15543.206840189783,0.0,-5734.206840189783,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,18205.2044672387,0.0,-8116.204467238697,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,19549.842463773242,0.0,-9357.842463773242,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,18691.056638894755,0.0,-8449.05663889475,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,18500.811600761815,0.0,-8350.811600761815,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,16710.065294285116,0.0,-6661.0652942851175,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,13185.519889788266,0.0,-3077.5198897882656,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,8258.045750188843,2834.9542498111487,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6886.158129600003,5140.841870399997,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
