Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,1.9413821910089653e7,0.0,3.191106843991888e6,1.0221382404960334e7,2.439522161737166e8,3.6024889516989324e-10,0.0,8.954636510846335e7,1.7993552470309812e8,3.4843643956860706e7,1.4603628222549823e6,5.825644239234357e8
t1,2226.3572016278868,0.0,0.0,0.0,25582.38159842898,0.0,0.0,17313.261199943136,0.0,0.0,0.0,45122.0
t2,2226.3572016278868,0.0,0.0,0.0,27801.525019915054,0.0,0.0,13924.117778457061,0.0,0.0,0.0,43952.0
t3,2226.3572016278868,0.0,0.0,0.0,30078.733000686443,0.0,0.0,10654.909797685672,0.0,0.0,0.0,42960.0
t4,2226.3572016278868,0.0,0.0,0.0,29622.014863567885,0.0,0.0,10279.62793480423,0.0,0.0,0.0,42128.0
t5,2226.3572016278868,0.0,0.0,0.0,30230.891733732373,0.0,0.0,9331.751064639742,0.0,0.0,0.0,41789.0
t6,2226.3572016278868,0.0,0.0,0.0,34168.303373584866,0.0,0.0,5242.339424787252,0.0,0.0,0.0,41637.0
t7,2226.3572016278868,0.0,0.0,0.0,35832.34463633018,0.0,0.0,4240.298162041939,0.0,0.0,0.0,42299.0
t8,2226.3572016278868,0.0,0.0,0.0,36452.174255014244,0.0,0.0,5002.468543357872,0.0,0.0,0.0,43681.0
t9,2226.3572016278868,0.0,0.0,0.0,31001.742652711404,0.0,0.0,11451.900145660711,0.0,0.0,0.0,44680.0
t10,2226.3572016278868,0.0,0.0,0.0,14908.12330437632,0.0,0.0,12009.019612206368,16833.499881789427,0.0,0.0,45977.0
t11,2226.3572016278868,0.0,0.0,0.0,0.0,0.0,0.0,12496.499145433818,40834.20419504103,0.0,0.0,55557.06054210273
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21878.545717470042,55979.6388225782,0.0,0.0,77858.18454004824
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24412.665513215907,64561.42307603946,0.0,0.0,88974.08858925536
t14,2226.3572016278868,0.0,0.0,0.0,0.0,0.0,0.0,16937.979337061686,69418.14713156976,0.0,0.0,88582.48367025933
t15,2226.3572016278868,0.0,0.0,0.0,0.0,0.0,0.0,11370.65355678947,69776.50735314285,0.0,0.0,83373.5181115602
