Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,1157.711649994126,0.0,0.0,0.0,0.0,33.60121374842074,0.0,2.3498285881650715e-9,1191.3128637448967
t1,2.7626022156147482e-14,0.0,0.0,0.0,0.0,2.071161514771986e-14,0.0,1.6864032165140543e-13,2.1697795895527277e-13
t2,3.328339196006373e-14,0.0,0.0,0.0,0.0,2.2033161925510812e-14,0.0,1.9290255363628433e-13,2.4821910752185887e-13
t3,3.7496502931482643e-14,0.0,0.0,0.0,0.0,2.273455536348478e-14,0.0,2.1299004475980185e-13,2.7322110305476927e-13
t4,4.167559011318044e-14,0.0,0.0,0.0,0.0,2.3103949228997018e-14,0.0,2.310498605746049e-13,2.9582939991678234e-13
t5,4.648796710954532e-14,0.0,0.0,0.0,0.0,2.3369779863441937e-14,0.0,2.4667589472699135e-13,3.165336416999786e-13
t6,5.2178237249067085e-14,0.0,0.0,0.0,0.0,2.3689637304838352e-14,0.0,2.6336491622413454e-13,3.3923279077804e-13
t7,6.057463057180688e-14,0.0,0.0,0.0,0.0,2.4146997496292244e-14,0.0,2.813649670493677e-13,3.6608659511746684e-13
t8,7.411390450992381e-14,0.0,0.0,0.0,0.0,2.5064070554363262e-14,0.0,3.0705589479702765e-13,4.062338698613147e-13
t9,1.0110638426947772e-13,0.0,0.0,0.0,0.0,2.6569058173469188e-14,0.0,3.42619935731901e-13,4.702953781748479e-13
t10,1.6844273730700277e-13,0.0,0.0,0.0,0.0,2.888934409583593e-14,0.0,4.0324489676661784e-13,6.005769781694565e-13
t11,8.864292793744031,0.0,0.0,0.0,0.0,3.285512391491184e-14,0.0,5.488640506871763e-13,8.864292793744612
t12,2.2667288672279278,0.0,0.0,0.0,0.0,3.0397621524579446e-14,0.0,2.8522503628462283e-13,2.266728867228243
t13,0.6445641556426156,0.0,0.0,0.0,0.0,2.918312200541703e-14,0.0,2.669210570561423e-13,0.6445641556429117
t14,8.938343930601612e-13,0.0,0.0,0.0,0.0,2.849149282856105e-14,0.0,2.6405297902542797e-13,1.1863788649141502e-12
t15,4.399961338840142e-13,0.0,0.0,0.0,0.0,2.8258856095397267e-14,0.0,2.630561724344461e-13,7.313111624138576e-13
t16,2.8608289752571254e-13,0.0,0.0,0.0,0.0,2.8030919261388013e-14,0.0,2.6197173936607315e-13,5.760855561531737e-13
t17,2.870553613964691e-13,0.0,0.0,0.0,0.0,2.8364069046896264e-14,0.0,2.6355747008659916e-13,5.789769005299645e-13
t18,2.878628922293462e-13,0.0,0.0,0.0,0.0,2.856526818360387e-14,0.0,2.639390955788457e-13,5.803672559917958e-13
t19,2.8039175603268594e-13,0.0,0.0,0.0,0.0,2.8870046335846044e-14,0.0,2.652785390167534e-13,5.745403413852854e-13
t20,2.0893296657111407e-13,0.0,0.0,0.0,0.0,2.906266598930975e-14,0.0,2.6380878265191177e-13,5.018044152123356e-13
t21,1.6999508365865752e-13,0.0,0.0,0.0,0.0,2.9105683830101736e-14,0.0,2.6373141439781176e-13,4.62832181886571e-13
t22,1.4504081342178174e-13,0.0,0.0,0.0,0.0,2.8888762231557256e-14,0.0,2.6445906297949266e-13,4.3838863863283166e-13
t23,1.0814148777811245e-13,0.0,0.0,0.0,0.0,2.9051375860530924e-14,0.0,2.729250619001399e-13,4.1011792553878325e-13
t24,4.5579016497835924e-14,0.0,0.0,0.0,0.0,2.7412285388404886e-14,0.0,2.5511722278651864e-13,3.2810852467275945e-13
t25,4.5774606777684836e-14,0.0,0.0,0.0,0.0,2.771769867453e-14,0.0,2.6242229104026407e-13,3.359145964924789e-13
t26,4.290391466205422e-14,0.0,0.0,0.0,0.0,2.7741506699365365e-14,0.0,2.6355293548578987e-13,3.3419835684720945e-13
t27,4.030114036052343e-14,0.0,0.0,0.0,0.0,2.762432876621463e-14,0.0,2.639422904316128e-13,3.3186775955835086e-13
t28,3.8229680595276395e-14,0.0,0.0,0.0,0.0,2.7397661990229276e-14,0.0,2.6227276976272396e-13,3.2790011234822963e-13
t29,3.80717638430427e-14,0.0,0.0,0.0,0.0,2.7366504060436274e-14,0.0,2.6248368285835235e-13,3.279219507618313e-13
t30,3.828361687072197e-14,0.0,0.0,0.0,0.0,2.7310536096436987e-14,0.0,2.6091577624634515e-13,3.265099292135041e-13
t31,4.016348223590992e-14,0.0,0.0,0.0,0.0,2.765842147822705e-14,0.0,2.6782661204408105e-13,3.35648515758218e-13
t32,3.8119690227614806e-14,0.0,0.0,0.0,0.0,2.7169294677470578e-14,0.0,2.5790653060697277e-13,3.2319551551205815e-13
t33,4.056372150826597e-14,0.0,0.0,0.0,0.0,2.7611073938569285e-14,0.0,2.6345914945677103e-13,3.316339449036063e-13
t34,4.384094858081948e-14,0.0,0.0,0.0,0.0,2.8088808015283855e-14,0.0,2.637886171582111e-13,3.3571837375431444e-13
