BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2399985366910191e8,9.5009908289318e6,-1.1225178200533777e7,0.0,0.0,0.0,4.1609203804455304e-10,0.0,0.0,-1.2227566629749997e8
t1,20139.838684618913,6.135401276606041e-11,-5071.833684618972,0.0,0.0,0.0,4.552157355024288e-14,0.0,0.0,-15068.005000000001
t2,19159.69887452733,228.7081050071946,-4990.162979534526,0.0,0.0,0.0,4.607066308553927e-14,0.0,0.0,-14398.244
t3,18573.22406549949,222.551798054707,-5022.983863554195,0.0,0.0,0.0,4.644186421040899e-14,0.0,0.0,-13772.792
t4,17800.174553654004,240.58604788855024,-4934.307601542552,0.0,0.0,0.0,4.655660239429873e-14,0.0,0.0,-13106.453
t5,17254.415670812465,230.7250937542674,-4967.973764566736,0.0,0.0,0.0,4.737580228827212e-14,0.0,0.0,-12517.167
t6,16424.53395401305,278.5857971844925,-4761.658751197549,0.0,0.0,0.0,4.886068431421994e-14,0.0,0.0,-11941.461
t7,16024.313199313206,272.79974467302327,-4791.19594398623,0.0,0.0,0.0,5.0252130870395923e-14,0.0,0.0,-11505.917
t8,15917.427956392354,243.61243719397547,-4917.53939358633,0.0,0.0,0.0,5.10494213689e-14,0.0,0.0,-11243.501
t9,14984.569634156802,396.1212112217227,-4214.599845378524,0.0,0.0,0.0,5.189988314264452e-14,0.0,0.0,-11166.091
t10,11934.037422359255,793.8687853836844,-1446.8732077429058,0.0,0.0,0.0,5.298458245429708e-14,0.0,0.0,-11281.033
t11,11644.131999998328,1.799165478488877e-9,-1.4696427399092175e-10,0.0,0.0,0.0,5.291078084614428e-14,0.0,0.0,-11644.132
t12,12161.471999999392,8.007090962864553e-10,-1.7305050223154355e-10,0.0,0.0,0.0,5.260109237504409e-14,0.0,0.0,-12161.472
t13,12420.84709165773,164.19590834233162,-1.4278362016712046e-10,0.0,0.0,0.0,5.1934649943008165e-14,0.0,0.0,-12585.043
t14,11601.452096952082,1596.5729030479677,-1.472520062541692e-10,0.0,0.0,0.0,5.128667330981432e-14,0.0,0.0,-13198.025
