Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,1157.7116499940407,0.0,0.0,0.0,0.0,33.60121374841741,0.0,2.349828588161479e-9,1191.312863744808
t1,13.87144528325786,0.0,0.0,0.0,0.0,3.299073214152103e-14,0.0,5.493205900141103e-13,13.871445283258442
t2,1.2405740501477428e-13,0.0,0.0,0.0,0.0,2.8488484556720884e-14,0.0,4.017870823205985e-13,5.543329718920936e-13
t3,7.895035729150459e-14,0.0,0.0,0.0,0.0,2.6219220733528235e-14,0.0,3.418416124057436e-13,4.4701119043077645e-13
t4,6.211646966876171e-14,0.0,0.0,0.0,0.0,2.486328760934156e-14,0.0,3.060224057692242e-13,3.930021630473275e-13
t5,5.226075048158436e-14,0.0,0.0,0.0,0.0,2.3950303723384987e-14,0.0,2.829795998633333e-13,3.5919065406830263e-13
t6,4.6564907241119854e-14,0.0,0.0,0.0,0.0,2.347944961967211e-14,0.0,2.6399998506338287e-13,3.3404434192417484e-13
t7,4.206785880539943e-14,0.0,0.0,0.0,0.0,2.329050452784438e-14,0.0,2.479455624858364e-13,3.133039258190802e-13
t8,3.8170840122109335e-14,0.0,0.0,0.0,0.0,2.3087410092930445e-14,0.0,2.3036791276058367e-13,2.9162616297562345e-13
t9,3.3926515823732915e-14,0.0,0.0,0.0,0.0,2.2632529877409614e-14,0.0,2.1256213780090762e-13,2.6912118350205015e-13
t10,3.0001396930519826e-14,0.0,0.0,0.0,0.0,2.189345277622129e-14,0.0,1.9235804860808513e-13,2.4425289831482625e-13
t11,2.877754623715459e-14,0.0,0.0,0.0,0.0,2.0766315366750734e-14,0.0,1.6883218585079356e-13,2.1837604745469888e-13
t12,3.103289513885076e-14,0.0,0.0,0.0,0.0,2.2984383745455954e-14,0.0,2.445494018435657e-13,2.9856668072787244e-13
t13,3.625093840877272e-14,0.0,0.0,0.0,0.0,2.4850850213675056e-14,0.0,2.6048054552212443e-13,3.215823341445722e-13
t14,3.990711647283209e-14,0.0,0.0,0.0,0.0,2.6403205395534546e-14,0.0,2.632489431472714e-13,3.2955926501563804e-13
t15,4.278201410001479e-14,0.0,0.0,0.0,0.0,2.7385064458083048e-14,0.0,2.642468708517062e-13,3.3441394940980405e-13
t16,4.5299468298193096e-14,0.0,0.0,0.0,0.0,2.806111111355363e-14,0.0,2.654097872525224e-13,3.387703666642691e-13
t17,4.397265542744035e-14,0.0,0.0,0.0,0.0,2.7876237418297666e-14,0.0,2.63813928375412e-13,3.3566282122115e-13
t18,4.414868680839625e-14,0.0,0.0,0.0,0.0,2.7919472126149022e-14,0.0,2.6343281507588226e-13,3.3550097401042753e-13
t19,4.413323345090161e-14,0.0,0.0,0.0,0.0,2.778640511258422e-14,0.0,2.6210840372489433e-13,3.3402804228838016e-13
t20,4.547564180139273e-14,0.0,0.0,0.0,0.0,2.7699333599092966e-14,0.0,2.6356291218808567e-13,3.3673788758857136e-13
t21,4.463584916169741e-14,0.0,0.0,0.0,0.0,2.7758311351878268e-14,0.0,2.636402719966716e-13,3.360344325102473e-13
t22,5.6421346816790745e-14,0.0,0.0,0.0,0.0,2.8245868656107977e-14,0.0,2.62906319900022e-13,3.4757353537292073e-13
t23,6.87418919326176e-14,0.0,0.0,0.0,0.0,2.8160421777348758e-14,0.0,2.549591913325615e-13,3.518615050425279e-13
t24,1.9932179387302093e-13,0.0,0.0,0.0,0.0,2.970030608588799e-14,0.0,2.727854991260949e-13,5.018075990850038e-13
t25,2.452766857610192e-13,0.0,0.0,0.0,0.0,2.9147107596814704e-14,0.0,2.648973476553621e-13,5.39321141013196e-13
t26,3.8553398830258547e-13,0.0,0.0,0.0,0.0,2.8906813462417274e-14,0.0,2.6381879340675184e-13,6.782595951717546e-13
t27,8.116039083827066e-13,0.0,0.0,0.0,0.0,2.87913306681177e-14,0.0,2.633276662744111e-13,1.1037229053252354e-12
t28,0.8724184247762071,0.0,0.0,0.0,0.0,2.879545899916914e-14,0.0,2.651061412603167e-13,0.872418424776501
t29,5.34365632135996,0.0,0.0,0.0,0.0,2.857554651079599e-14,0.0,2.648100062235829e-13,5.343656321360253
