Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,4666.086989849526,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,9008.44116470913,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,13387.682190858648,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,17665.7386104859,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,21985.48632850223,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,26063.40173049041,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,30174.78053735661,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,34434.120652071295,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,37880.98597588289,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,38349.20847332847,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,38349.20847332665,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,38349.20847332593,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,38170.73465991049,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,36435.32933051066,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,36274.61750754827,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,36274.61750754796,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,36274.61750754763,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,36274.617507547235,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,35249.500900550585,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,32144.282445547877,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,28113.387896542026,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,24095.426007119124,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,17764.187771821278,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,12495.131165564018,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,7389.146472536494,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,4951.845095418118,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,3879.737128218328,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,3879.737128217889,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,3879.737128217492,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,3879.737128218175,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,3305.95335806173,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,4299.980772059163,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,6285.552760268249,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,7180.244538954241,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,6429.429699293655,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,4120.935929583383,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,1752.303729569812,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,78.60096378181291,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,78.60096378152981,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,2114.435506272303,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,6479.138482842384,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,11837.8985251973,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,17196.658567552317,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,22555.41860990894,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,25625.026041067053,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,27963.85777889246,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,30546.90906429411,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,33088.846647152575,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,35875.15608369072,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,37619.218853762286,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,38349.208473326704,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,38349.2084733265,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,38349.20847332636,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,38349.20847332644,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,38349.208473326384,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,38349.20847332672,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,38349.20847332706,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,38349.208473327584,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,37871.61321781949,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,36933.003411318736,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,35615.10164990498,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,33916.31545491255,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,32399.010515357848,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,30728.00301161417,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,29984.34817284283,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,30962.57005060531,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,30778.61330384081,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,31531.468794105218,0.0,0.0,0.0,0.0
