Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,3.177367104634026e7,0.0,0.0,0.0,3.177367104634026e7
t1,0.0,0.0,0.0,9827.712119951659,0.0,0.0,0.0,9827.712119951659
t2,0.0,0.0,0.0,9384.5176236735,0.0,0.0,0.0,9384.5176236735
t3,0.0,0.0,0.0,9136.762547275583,0.0,0.0,0.0,9136.762547275583
t4,0.0,0.0,0.0,8943.27817896951,0.0,0.0,0.0,8943.27817896951
t5,0.0,0.0,0.0,8902.629585111026,0.0,0.0,0.0,8902.629585111026
t6,0.0,0.0,0.0,8596.463412260606,0.0,0.0,0.0,8596.463412260606
t7,0.0,0.0,0.0,8581.548279005463,0.0,0.0,0.0,8581.548279005463
t8,0.0,0.0,0.0,8658.194991394623,0.0,0.0,0.0,8658.194991394623
t9,0.0,0.0,0.0,8495.555524877927,0.0,0.0,0.0,8495.555524877927
t10,0.0,0.0,0.0,7972.381460261869,0.0,0.0,0.0,7972.381460261869
t11,0.0,0.0,0.0,4299.9675214367,0.0,0.0,0.0,4299.9675214367
t12,0.0,0.0,0.0,2825.4586914342594,0.0,0.0,0.0,2825.4586914342594
t13,0.0,0.0,0.0,2416.931944629519,0.0,0.0,0.0,2416.931944629519
t14,0.0,0.0,0.0,1919.5764740566738,0.0,0.0,0.0,1919.5764740566738
t15,0.0,0.0,0.0,3094.8613011147086,0.0,0.0,0.0,3094.8613011147086
t16,0.0,0.0,0.0,5563.980967576484,0.0,0.0,0.0,5563.980967576484
t17,0.0,0.0,0.0,5404.429918399322,0.0,0.0,0.0,5404.429918399322
t18,0.0,0.0,0.0,3689.7302138939453,0.0,0.0,0.0,3689.7302138939453
t19,0.0,0.0,0.0,2637.4901582113707,0.0,0.0,0.0,2637.4901582113707
t20,0.0,0.0,0.0,1601.2014544419942,0.0,0.0,0.0,1601.2014544419942
t21,0.0,0.0,0.0,1313.9586922596404,0.0,0.0,0.0,1313.9586922596404
t22,0.0,0.0,0.0,1514.987728450611,0.0,0.0,0.0,1514.987728450611
t23,0.0,0.0,0.0,838.5934343545583,0.0,0.0,0.0,838.5934343545583
t24,0.0,0.0,0.0,1158.6350199342144,0.0,0.0,0.0,1158.6350199342144
t25,0.0,0.0,0.0,1135.7240837053307,0.0,0.0,0.0,1135.7240837053307
t26,0.0,0.0,0.0,1950.8218722466759,0.0,0.0,0.0,1950.8218722466759
t27,0.0,0.0,0.0,2335.4458524977076,0.0,0.0,0.0,2335.4458524977076
t28,0.0,0.0,0.0,3282.3355750879186,0.0,0.0,0.0,3282.3355750879186
t29,0.0,0.0,0.0,5944.9633909987215,0.0,0.0,0.0,5944.9633909987215
t30,0.0,0.0,0.0,6569.594785820017,0.0,0.0,0.0,6569.594785820017
t31,0.0,0.0,0.0,5565.237623530215,0.0,0.0,0.0,5565.237623530215
t32,0.0,0.0,0.0,6377.521751679088,0.0,0.0,0.0,6377.521751679088
t33,0.0,0.0,0.0,6572.35389815955,0.0,0.0,0.0,6572.35389815955
t34,0.0,0.0,0.0,6094.4527537631,0.0,0.0,0.0,6094.4527537631
t35,0.0,0.0,0.0,5094.767239898028,0.0,0.0,0.0,5094.767239898028
t36,0.0,0.0,0.0,4094.486101549049,0.0,0.0,0.0,4094.486101549049
t37,0.0,0.0,0.0,4223.056127361066,0.0,0.0,0.0,4223.056127361066
t38,0.0,0.0,0.0,4726.929968195861,0.0,0.0,0.0,4726.929968195861
t39,0.0,0.0,0.0,5585.796957302663,0.0,0.0,0.0,5585.796957302663
t40,0.0,0.0,0.0,6204.148628043574,0.0,0.0,0.0,6204.148628043574
t41,0.0,0.0,0.0,6398.554736131496,0.0,0.0,0.0,6398.554736131496
t42,0.0,0.0,0.0,6640.833542595171,0.0,0.0,0.0,6640.833542595171
t43,0.0,0.0,0.0,6693.792030440063,0.0,0.0,0.0,6693.792030440063
t44,0.0,0.0,0.0,6782.85873143859,0.0,0.0,0.0,6782.85873143859
t45,0.0,0.0,0.0,6539.5753413376315,0.0,0.0,0.0,6539.5753413376315
t46,0.0,0.0,0.0,6541.391354203887,0.0,0.0,0.0,6541.391354203887
t47,0.0,0.0,0.0,6697.620387702033,0.0,0.0,0.0,6697.620387702033
t48,0.0,0.0,0.0,6935.267254257576,0.0,0.0,0.0,6935.267254257576
t49,0.0,0.0,0.0,7264.5956544542905,0.0,0.0,0.0,7264.5956544542905
t50,0.0,0.0,0.0,7429.996257527357,0.0,0.0,0.0,7429.996257527357
t51,0.0,0.0,0.0,7511.8448517693805,0.0,0.0,0.0,7511.8448517693805
t52,0.0,0.0,0.0,7586.666438668716,0.0,0.0,0.0,7586.666438668716
t53,0.0,0.0,0.0,7233.86276525699,0.0,0.0,0.0,7233.86276525699
