BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2715610217021783e8,2.6893235173622333e7,-3.177367104634026e7,0.0,0.0,0.0,7.42617587571073e-11,0.0,0.0,-1.2227566629749997e8
t1,24403.790818473783,491.9263014778745,-9827.712119951659,0.0,0.0,0.0,8.466676915358885e-15,0.0,0.0,-15068.005000000001
t2,22946.154415166755,836.6072085067449,-9384.5176236735,0.0,0.0,0.0,8.463086401218502e-15,0.0,0.0,-14398.244
t3,22044.446827279233,865.1077199963509,-9136.762547275583,0.0,0.0,0.0,8.45857089540836e-15,0.0,0.0,-13772.792
t4,21165.897080580766,883.8340983887429,-8943.27817896951,0.0,0.0,0.0,8.4554462011023e-15,0.0,0.0,-13106.453
t5,20545.17640983604,874.6201752749914,-8902.629585111026,0.0,0.0,0.0,8.447550721003245e-15,0.0,0.0,-12517.167
t6,19595.07773768281,942.846674577796,-8596.463412260606,0.0,0.0,0.0,8.453765084099895e-15,0.0,0.0,-11941.461
t7,19159.839608427195,927.6256705782648,-8581.548279005463,0.0,0.0,0.0,8.443599532386046e-15,0.0,0.0,-11505.917
t8,18993.353528816493,908.3424625781264,-8658.194991394623,0.0,0.0,0.0,8.437704840164755e-15,0.0,0.0,-11243.501
t9,18707.540994701718,954.1055301762159,-8495.555524877927,0.0,0.0,0.0,8.435405884850536e-15,0.0,0.0,-11166.091
t10,18207.82409406199,1045.5903661998766,-7972.381460261869,0.0,0.0,0.0,8.432697615133421e-15,0.0,0.0,-11281.033
t11,13912.301563362007,2031.797958074688,-4299.9675214367,0.0,0.0,0.0,8.445047128391612e-15,0.0,0.0,-11644.132
t12,11864.578817154714,3122.3518742795436,-2825.4586914342594,0.0,0.0,0.0,8.434389791127025e-15,0.0,0.0,-12161.472
t13,11159.270064427272,3842.704880202247,-2416.931944629519,0.0,0.0,0.0,8.442243909248621e-15,0.0,0.0,-12585.043
t14,9761.829523505035,5355.77195055164,-1919.5764740566738,0.0,0.0,0.0,8.434556270944674e-15,0.0,0.0,-13198.025
t15,13804.764001040709,3041.5303000740078,-3094.8613011147086,0.0,0.0,0.0,8.425878614079967e-15,0.0,0.0,-13751.433
t16,18177.900278753605,1791.338688822881,-5563.980967576484,0.0,0.0,0.0,8.428480051197922e-15,0.0,0.0,-14405.258
t17,18113.99622107283,1872.6276973264928,-5404.429918399322,0.0,0.0,0.0,8.425873066386394e-15,0.0,0.0,-14582.194000000001
t18,15441.229232584747,2642.7579813092048,-3689.7302138939453,0.0,0.0,0.0,8.432916541200435e-15,0.0,0.0,-14394.256999999998
t19,12879.784470702307,3905.7936875090727,-2637.4901582113707,0.0,0.0,0.0,8.439993565529544e-15,0.0,0.0,-14148.088
t20,8868.584369076008,6683.105085365987,-1601.2014544419942,0.0,0.0,0.0,8.442888620125297e-15,0.0,0.0,-13950.488
t21,7821.771509736091,7667.629182523544,-1313.9586922596404,0.0,0.0,0.0,8.440726510004402e-15,0.0,0.0,-14175.442
t22,9807.658526695765,6858.674201754841,-1514.987728450611,0.0,0.0,0.0,8.526568562875835e-15,0.0,0.0,-15151.344999999998
t23,7251.719853452691,9394.99558090187,-838.5934343545583,0.0,0.0,0.0,8.463239435577185e-15,0.0,0.0,-15808.122
t24,8403.791521611753,8250.07749832247,-1158.6350199342144,0.0,0.0,0.0,8.434164614366315e-15,0.0,0.0,-15495.234000000002
t25,7714.443593633511,8384.191490071817,-1135.7240837053307,0.0,0.0,0.0,8.451768055964811e-15,0.0,0.0,-14962.910999999998
t26,10903.295947451506,5425.995924795165,-1950.8218722466759,0.0,0.0,0.0,8.470118248819962e-15,0.0,0.0,-14378.47
t27,11745.699237557728,4273.149614939982,-2335.4458524977076,0.0,0.0,0.0,8.465901333911051e-15,0.0,0.0,-13683.403
t28,13139.375465157476,3000.322109930438,-3282.3355750879186,0.0,0.0,0.0,8.453067289889685e-15,0.0,0.0,-12857.362
t29,16230.51094422489,1769.5284467738247,-5944.9633909987215,0.0,0.0,0.0,8.451434189481069e-15,0.0,0.0,-12055.076
t30,16423.778023694045,1565.4507621259731,-6569.594785820017,0.0,0.0,0.0,8.447015484895701e-15,0.0,0.0,-11419.634
t31,14681.973737401868,1853.9678861283492,-5565.237623530215,0.0,0.0,0.0,8.443276172181757e-15,0.0,0.0,-10970.704
t32,15522.761300549657,1584.3594511294352,-6377.521751679088,0.0,0.0,0.0,8.441779030797535e-15,0.0,0.0,-10729.599
t33,15678.879873869306,1510.4500242902404,-6572.35389815955,0.0,0.0,0.0,8.441247767535076e-15,0.0,0.0,-10616.976
t34,15131.060133421108,1625.4846203419972,-6094.4527537631,0.0,0.0,0.0,8.441242949673297e-15,0.0,0.0,-10662.092
t35,14097.677039721812,1930.7112001762162,-5094.767239898028,0.0,0.0,0.0,8.441747387623587e-15,0.0,0.0,-10933.621
t36,13172.20665566483,2352.024445884221,-4094.486101549049,0.0,0.0,0.0,8.445175285448469e-15,0.0,0.0,-11429.745
t37,14014.302190356668,2217.729937004398,-4223.056127361066,0.0,0.0,0.0,8.447625989320808e-15,0.0,0.0,-12008.976
t38,15511.565174373272,2033.2357938225832,-4726.929968195861,0.0,0.0,0.0,8.453346083205232e-15,0.0,0.0,-12817.871
t39,17836.6663488086,1714.948608494057,-5585.796957302663,0.0,0.0,0.0,8.467176213829235e-15,0.0,0.0,-13965.818
t40,19252.967879821386,1511.2327482221865,-6204.148628043574,0.0,0.0,0.0,8.468814980269951e-15,0.0,0.0,-14560.052
t41,19797.68243356613,1484.4243025653736,-6398.554736131496,0.0,0.0,0.0,8.474260927319124e-15,0.0,0.0,-14883.552
t42,20201.22246340233,1400.1900791928456,-6640.833542595171,0.0,0.0,0.0,8.472564798694662e-15,0.0,0.0,-14960.579
t43,19806.206734550204,1380.9132958898483,-6693.792030440063,0.0,0.0,0.0,8.470931855243567e-15,0.0,0.0,-14493.328
t44,19538.175249141652,1358.1794822969389,-6782.85873143859,0.0,0.0,0.0,8.46688891844116e-15,0.0,0.0,-14113.495999999997
t45,18955.01928056541,1440.440060772215,-6539.5753413376315,0.0,0.0,0.0,8.464358371322086e-15,0.0,0.0,-13855.884
t46,19710.076595994586,1445.287758209298,-6541.391354203887,0.0,0.0,0.0,8.46432487893418e-15,0.0,0.0,-14613.973
t47,20692.518495771244,1494.414891930787,-6697.620387702033,0.0,0.0,0.0,8.469705046926682e-15,0.0,0.0,-15489.312999999998
t48,20803.152106514175,1440.4991477434023,-6935.267254257576,0.0,0.0,0.0,8.470193209167842e-15,0.0,0.0,-15308.384
t49,20762.463274473394,1353.7463799808888,-7264.5956544542905,0.0,0.0,0.0,8.46931007449144e-15,0.0,0.0,-14851.613999999998
t50,20422.036753488104,1309.7175040392558,-7429.996257527357,0.0,0.0,0.0,8.469313541618977e-15,0.0,0.0,-14301.758000000002
t51,19848.58565788002,1321.8661938893615,-7511.8448517693805,0.0,0.0,0.0,8.46984646699748e-15,0.0,0.0,-13658.607
t52,19179.640686613577,1279.9587520551358,-7586.666438668716,0.0,0.0,0.0,8.464223660513236e-15,0.0,0.0,-12872.933
t53,18048.75561577806,1299.66514947893,-7233.86276525699,0.0,0.0,0.0,8.455103069058323e-15,0.0,0.0,-12114.558
t54,13161.193529114982,1755.6768751565874,-3405.04640427157,0.0,0.0,0.0,8.457052075791632e-15,0.0,0.0,-11511.824
t55,11135.779000001046,1.0466020558143178e-9,-3.7614561054367715e-11,0.0,0.0,0.0,8.5920019233468e-15,0.0,0.0,-11135.779
t56,10956.796999999991,6.61259217125059e-11,-3.6126629544501042e-12,0.0,0.0,0.0,8.557228060049794e-15,0.0,0.0,-10956.797
t57,8731.602933791577,2189.974066208512,-3.4688544622008283e-12,0.0,0.0,0.0,8.569414572870486e-15,0.0,0.0,-10921.577
t58,7561.36197187436,3461.7500281256466,-3.4934123893377174e-12,0.0,0.0,0.0,8.552537821382538e-15,0.0,0.0,-11023.112
t59,6839.363034894109,4470.415965105874,-3.5072753799299295e-12,0.0,0.0,0.0,8.543292780604467e-15,0.0,0.0,-11309.779
t60,6962.580200625926,4834.003799374077,-3.5410444571666235e-12,0.0,0.0,0.0,8.554205137755302e-15,0.0,0.0,-11796.584
t61,7368.118948287467,4973.5810517128675,-3.5675496444395815e-12,0.0,0.0,0.0,8.567694981784937e-15,0.0,0.0,-12341.7
t62,8220.947228385498,4861.591771614294,-3.5567608852846504e-12,0.0,0.0,0.0,8.570250480135104e-15,0.0,0.0,-13082.539
t63,10242.940001391238,3626.2899986088287,-3.5301015726642336e-12,0.0,0.0,0.0,8.60171114226417e-15,0.0,0.0,-13869.23
t64,11211.788593140436,3239.220406859894,-3.583846212622963e-12,0.0,0.0,0.0,8.590677439526932e-15,0.0,0.0,-14451.009
t65,13935.920650717011,992.9543492831507,-3.6064259709415515e-12,0.0,0.0,0.0,8.594832750211421e-15,0.0,0.0,-14928.874999999998
t66,16324.258074093897,3.5434570365728023e-12,-1031.602074094001,0.0,0.0,0.0,8.588464360449547e-15,0.0,0.0,-15292.656
t67,15199.816999999794,7.155285015632008e-11,-3.7310120113853e-12,0.0,0.0,0.0,8.60121413922002e-15,0.0,0.0,-15199.816999999997
t68,15152.892000000318,3.5506072533470585e-10,-3.0005530169620545e-12,0.0,0.0,0.0,8.613474599557632e-15,0.0,0.0,-15152.892
t69,15256.720999999861,7.144169494252968e-11,-3.6646710205893835e-12,0.0,0.0,0.0,8.589644594982427e-15,0.0,0.0,-15256.720999999998
t70,13682.840099019628,2317.122900980678,-3.5060624668924138e-12,0.0,0.0,0.0,8.58947287874961e-15,0.0,0.0,-15999.963000000002
t71,13339.590784979484,3208.1192150203306,-3.473923279093128e-12,0.0,0.0,0.0,8.59857484194203e-15,0.0,0.0,-16547.71
t72,16051.936237013711,147.222762986265,-3.271856854698395e-12,0.0,0.0,0.0,8.605002300361255e-15,0.0,0.0,-16199.158999999998
t73,15575.947999999713,6.866219103879542e-11,-3.6300387822628447e-12,0.0,0.0,0.0,8.600302113554664e-15,0.0,0.0,-15575.948
t74,13387.57125394948,1487.8747460503905,-3.4536017020621806e-12,0.0,0.0,0.0,8.589547295691526e-15,0.0,0.0,-14875.446
