Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,2.6287652093972955e6,2.873863581053076e7,9.49373747590441e7,2.6893235173622333e7,851326.3912456762,3.777777924837305e-9,0.0,1.5404933734384015e8
t1,3.839944956443897e-12,0.0,24276.69227967521,491.9263014778745,127.09853879856901,4.1855982706474145e-13,0.0,24895.717119951656
t2,3.821078067232059e-12,0.0,22836.843730247678,836.6072085067449,109.31068491907514,4.1856705350978733e-13,0.0,23782.7616236735
t3,3.81268205378333e-12,0.0,21944.543135365453,865.1077199963509,99.90369191377545,4.1854637702195455e-13,0.0,22909.554547275584
t4,3.812105540765995e-12,0.0,21081.551410816894,883.8340983887429,84.34566976386803,4.185118351904191e-13,0.0,22049.73117896951
t5,3.814299419547446e-12,0.0,20478.307928688842,874.6201752749914,66.86848114719321,4.1846064004924845e-13,0.0,21419.79658511103
t6,3.815196563413846e-12,0.0,19543.440694847195,942.846674577796,51.63704283560936,4.184273822832651e-13,0.0,20537.924412260603
t7,3.820714346334659e-12,0.0,19121.50776023144,927.6256705782648,38.331848195751306,4.183835875630755e-13,0.0,20087.46527900546
t8,3.827465814981926e-12,0.0,18967.755509798106,908.3424625781264,25.598019018383873,4.183668875475142e-13,0.0,19901.69599139462
t9,3.835551418145829e-12,0.0,18686.40785826154,954.1055301762159,21.133136440173082,4.183586999020529e-13,0.0,19661.646524877935
t10,3.8435460785056196e-12,0.0,18194.735754185425,1045.5903661998766,13.088339876560102,4.183633875577453e-13,0.0,19253.41446026187
t11,3.855708416595716e-12,0.0,13903.301670789217,2031.797958074688,8.999892572787552,4.1840835890926904e-13,0.0,15944.099521436696
t12,3.856514980532212e-12,0.0,11856.736091132841,3122.3518742795436,7.84272602186811,4.1837611593176987e-13,0.0,14986.930691434258
t13,3.85597105864277e-12,160.1338745764651,10993.07857523954,3842.704880202247,6.057614611262028,4.1833877375967994e-13,0.0,15001.974944629519
t14,3.844277863514796e-12,3694.155214688436,6062.746633643583,5355.77195055164,4.927675173013376,4.1829378671488563e-13,0.0,15117.601474056675
t15,3.838718165062708e-12,8922.979501982529,4874.806706069731,3041.5303000740078,6.9777929884442775,4.182360958103914e-13,0.0,16846.294301114714
t16,3.837631578518946e-12,14637.803137080906,3528.1978679811778,1791.338688822881,11.899273691518417,4.182196046016865e-13,0.0,19969.238967576486
t17,3.839360538121005e-12,14306.297911874453,3788.7136079815155,1872.6276973264928,18.984701216857307,4.181876699375627e-13,0.0,19986.623918399324
t18,3.848939519742633e-12,10161.4754575055,5256.763321182715,2642.7579813092048,22.990453896528987,4.1817747193881044e-13,0.0,18083.98721389395
t19,3.866815881373233e-12,5816.270342425474,7037.645252449846,3905.7936875090727,25.86887582698249,4.1818247926672236e-13,0.0,16785.57815821138
t20,3.888134939993567e-12,2008.371509042222,6829.820963973671,6683.105085365987,30.39189606011097,4.181756161359451e-13,0.0,15551.689454441996
t21,3.933376485763046e-12,394.2433876272183,7387.61267507187,7667.629182523544,39.915447036997676,4.182242984943207e-13,0.0,15489.400692259635
t22,3.979030714745924e-12,12.76001697200854,9754.768261245674,6858.674201754841,40.13024847807946,4.183808736860561e-13,0.0,16666.332728450605
t23,3.97049489136241e-12,0.0,7201.953184592313,9394.99558090187,49.766668860374125,4.182642195376279e-13,0.0,16646.715434354563
t24,3.897450319853342e-12,0.0,8339.414614591418,8250.07749832247,64.37690702033069,4.1822747813027326e-13,0.0,16653.86901993422
t25,3.866310644166706e-12,0.0,7616.420493348882,8384.191490071817,98.0231002846262,4.182503912152207e-13,0.0,16098.635083705329
