Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,11569.218339489458,0.0,0.0,0.0
t2,0.0,0.0,0.0,19293.61889184871,0.0,0.0,0.0
t3,0.0,0.0,0.0,26759.10595708534,0.0,0.0,0.0
t4,0.0,0.0,0.0,34026.23264435822,0.0,0.0,0.0
t5,0.0,0.0,0.0,41265.97775910059,0.0,0.0,0.0
t6,0.0,0.0,0.0,48149.89075644796,0.0,0.0,0.0
t7,0.0,0.0,0.0,55036.626400765286,0.0,0.0,0.0
t8,0.0,0.0,0.0,62014.837029176466,0.0,0.0,0.0
t9,0.0,0.0,0.0,68793.67688361176,0.0,0.0,0.0
t10,0.0,0.0,0.0,74991.75655944413,0.0,0.0,0.0
t11,0.0,0.0,0.0,76739.25063778037,0.0,0.0,0.0
t12,0.0,0.0,0.0,75944.81190098733,0.0,0.0,0.0
t13,0.0,0.0,0.0,73991.53615939186,0.0,0.0,0.0
t14,0.0,0.0,0.0,69936.0552649244,0.0,0.0,0.0
t15,0.0,0.0,0.0,69477.31646621732,0.0,0.0,0.0
t16,0.0,0.0,0.0,72649.07168592802,0.0,0.0,0.0
t17,0.0,0.0,0.0,75585.68232245705,0.0,0.0,0.0
t18,0.0,0.0,0.0,76107.6710960773,0.0,0.0,0.0
t19,0.0,0.0,0.0,74288.73412042625,0.0,0.0,0.0
t20,0.0,0.0,0.0,68497.59480050638,0.0,0.0,0.0
t21,0.0,0.0,0.0,61372.057251164006,0.0,0.0,0.0
t22,0.0,0.0,0.0,55310.76530725723,0.0,0.0,0.0
t23,0.0,0.0,0.0,45870.31954849182,0.0,0.0,0.0
t24,0.0,0.0,0.0,37968.78822517644,0.0,0.0,0.0
t25,0.0,0.0,0.0,29900.402762542064,0.0,0.0,0.0
t26,0.0,0.0,0.0,25797.337227622957,0.0,0.0,0.0
t27,0.0,0.0,0.0,23301.219569594785,0.0,0.0,0.0
t28,0.0,0.0,0.0,23059.748613968673,0.0,0.0,0.0
t29,0.0,0.0,0.0,26605.714448063776,0.0,0.0,0.0
t30,0.0,0.0,0.0,30948.16473566387,0.0,0.0,0.0
t31,0.0,0.0,0.0,34053.000864389556,0.0,0.0,0.0
t32,0.0,0.0,0.0,38198.19103775015,0.0,0.0,0.0
t33,0.0,0.0,0.0,42602.96311939363,0.0,0.0,0.0
