Region,Resource,Zone,Cluster,AnnualSum
NE,natural_gas_ccs,1,1,3.767308173201622e9
NE,solar_pv,1,1,2.5663187093648434e9
NE,onshore_wind,1,1,6.0001000429012785e9
NE,battery,1,0,2.798938848784372e9
NE,offshore_wind,1,1,1.0997047841818684e8
NE,natural_gas,1,1,8.002840129439795e-7
NE,nuclear,1,1,0.0
