Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.4088731532163873e7,1.0464931108580546e8,0.0,703568.216478648,0.0,0.0,1.2944161083444798e8
t1,0.0,0.0,17443.71790322903,0.0,101.67715626058184,0.0,0.0,17545.395059489612
t2,0.0,0.0,19367.49175563356,0.0,91.83912282880836,0.0,0.0,19459.33087846237
t3,0.0,0.0,21947.48184464806,0.0,84.53415931247719,0.0,0.0,22032.016003960536
t4,0.0,0.0,18533.783704137422,0.0,69.92728941880598,0.0,0.0,18603.71099355623
t5,0.0,0.0,19566.510892657552,0.0,55.91324023621722,0.0,0.0,19622.424132893768
t6,0.0,0.0,14972.531539987023,0.0,41.77559395763344,0.0,0.0,15014.307133944656
t7,0.0,0.0,14789.557845881529,0.0,28.74335144888957,0.0,0.0,14818.301197330418
t8,0.0,0.0,15929.307901130498,0.0,23.17360919780416,0.0,0.0,15952.481510328302
t9,0.0,0.0,11413.74598690759,0.0,14.678198963321627,0.0,0.0,11428.424185870912
t10,0.0,0.0,5251.445175050016,0.0,11.998542702395977,0.0,0.0,5263.443717752411
t11,0.0,0.0,1987.595465717879,0.0,8.69734936735216,0.0,0.0,1996.2928150852313
t12,0.0,0.0,1529.8476024683023,0.0,7.315511185960338,0.0,0.0,1537.1631136542626
t13,0.0,141.88701322305266,1359.1147832482748,0.0,5.841601596883302,0.0,0.0,1506.8433980682107
t14,0.0,952.9652363859377,978.3665246717046,0.0,4.811492233016401,0.0,0.0,1936.1432532906588
t15,0.0,1524.0240860667545,1053.2782553984662,0.0,6.588829312562182,0.0,0.0,2583.891170777783
t16,0.0,2388.902275189006,1165.8775708956805,0.0,11.027560085322108,0.0,0.0,3565.8074061700086
t17,0.0,2321.1661685021663,1171.5207475326906,0.0,12.999179291660717,0.0,0.0,3505.6860953265177
t18,0.0,1648.0823010677286,1203.639473560178,0.0,16.079902506648832,0.0,0.0,2867.8016771345556
t19,0.0,1147.6577494151215,1110.4470364253184,0.0,22.86485679618597,0.0,0.0,2280.969642636626
t20,0.0,679.1572298020355,912.9838836582612,0.0,24.215653481091014,0.0,0.0,1616.3567669413878
t21,0.0,284.7478847775023,869.3628069731203,0.0,33.94306375814642,0.0,0.0,1188.053755508769
t22,0.0,12.404895217924892,970.2262659819935,0.0,30.886092840596824,0.0,0.0,1013.5172540405152
t23,0.0,0.0,704.1764527943551,0.0,42.24383099114455,0.0,0.0,746.4202837854997
t24,0.0,0.0,849.1170756842876,0.0,57.87427606080573,0.0,0.0,906.9913517450933
t25,0.0,0.0,834.1251098869052,0.0,95.66127563840178,0.0,0.0,929.786385525307
t26,0.0,0.0,1276.180897013075,0.0,110.72017577297615,0.0,0.0,1386.9010727860511
t27,0.0,0.0,1532.822562702766,0.0,129.54940452421343,0.0,0.0,1662.3719672269795
t28,0.0,0.0,1989.0134359710992,0.0,147.1432749136366,0.0,0.0,2136.1567108847357
t29,0.0,0.0,3808.0870167105186,0.0,152.93511715428144,0.0,0.0,3961.0221338648
t30,0.0,0.0,5245.245010652223,0.0,155.27952717744614,0.0,0.0,5400.524537829669
t31,0.0,0.0,4591.144713977796,0.0,163.66460094783062,0.0,0.0,4754.8093149256265
t32,0.0,0.0,6989.5339640983475,0.0,171.81799309578295,0.0,0.0,7161.351957194131
t33,0.0,0.0,8697.248088108712,0.0,171.55245934343665,0.0,0.0,8868.800547452149
t34,0.0,0.0,7036.651253341044,0.0,167.46024437547473,0.0,0.0,7204.111497716519
t35,0.0,0.0,4924.162930168668,0.0,167.5376941496163,0.0,0.0,5091.700624318284
t36,0.0,0.0,4046.255905445618,0.0,169.52023691288255,0.0,0.0,4215.776142358501
t37,0.0,89.13426270147708,4153.62854415913,0.0,175.3177761457323,0.0,0.0,4418.08058300634
t38,0.0,497.08287543854897,5200.926823720654,0.0,176.005279178403,0.0,0.0,5874.014978337606
t39,0.0,2805.661139740163,6967.723993194017,0.0,170.2297742586864,0.0,0.0,9943.614907192867
t40,0.0,4753.045388524863,10019.728484277384,0.0,171.55994555027945,0.0,0.0,14944.333818352527
t41,0.0,6608.362470072251,13549.810003223418,0.0,169.53967636393241,0.0,0.0,20327.7121496596
t42,0.0,9155.08625591282,15125.763388498566,0.0,170.2593259546627,0.0,0.0,24451.108970366047
t43,0.0,7018.4499418477735,16381.70149185721,0.0,170.46632558128766,0.0,0.0,23570.61775928627
t44,0.0,4452.487315077854,18500.99323879983,0.0,169.35694669613764,0.0,0.0,23122.837500573823
t45,0.0,1258.8591503384707,13576.283659346147,0.0,168.0489781939906,0.0,0.0,15003.191787878608
t46,0.0,105.72846595877947,13498.311546462744,0.0,168.766861351863,0.0,0.0,13772.806873773388
t47,0.0,0.0,14778.474808229905,0.0,147.5535861312518,0.0,0.0,14926.028394361156
t48,0.0,0.0,14221.034136773014,0.0,134.68838141245035,0.0,0.0,14355.722518185465
t49,0.0,0.0,13881.48895269529,0.0,122.32039955980412,0.0,0.0,14003.809352255093
t50,0.0,0.0,10953.937477698037,0.0,103.14471205722751,0.0,0.0,11057.082189755265
t51,0.0,0.0,8156.0277905215335,0.0,99.45333831852327,0.0,0.0,8255.481128840056
t52,0.0,0.0,5068.487819672053,0.0,86.7067396291043,0.0,0.0,5155.194559301157
t53,0.0,0.0,2585.619611620532,0.0,75.81396771150477,0.0,0.0,2661.4335793320365
t54,0.0,0.0,651.3426655992716,0.0,60.498003965159896,0.0,0.0,711.8406695644316
t55,0.0,0.0,-3.710738383233547e-10,0.0,3.311129148642067e-12,0.0,0.0,-3.6776270917471265e-10
t56,0.0,0.0,-4.547473508864641e-12,0.0,6.110667527536862e-13,0.0,0.0,-3.936406756110955e-12
t57,0.0,0.0,9.094947017729282e-13,0.0,6.110667527536862e-13,0.0,0.0,1.5205614545266144e-12
t58,0.0,0.0,-4.547473508864641e-13,0.0,5.684341886080801e-13,0.0,0.0,1.1368683772161603e-13
t59,0.0,0.0,1.8189894035458565e-12,0.0,5.684341886080801e-13,0.0,0.0,2.3874235921539366e-12
t60,0.0,0.0,1.8189894035458565e-12,0.0,5.542233338928781e-13,0.0,0.0,2.3732127374387346e-12
t61,0.0,4.831690603168681e-13,-9.094947017729282e-13,0.0,5.542233338928781e-13,0.0,0.0,1.2789769243681803e-13
t62,0.0,-1.1368683772161603e-13,5.002220859751105e-12,0.0,5.400124791776761e-13,0.0,0.0,5.4285465012071654e-12
