Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1157.7116500157806,0.0,0.0,0.0,0.0,33.601213739818895,0.0,1191.3128637555994
t1,2.0779856099418915e-13,0.0,0.0,0.0,0.0,1.4397379662917318e-13,0.0,3.5177235762336233e-13
t2,2.474055316571753e-13,0.0,0.0,0.0,0.0,1.5248979758363436e-13,0.0,3.9989532924080967e-13
t3,2.799805165630216e-13,0.0,0.0,0.0,0.0,1.575407342909546e-13,0.0,4.375212508539762e-13
t4,3.1105426178296447e-13,0.0,0.0,0.0,0.0,1.6046389482505038e-13,0.0,4.715181566080149e-13
t5,3.421980317090749e-13,0.0,0.0,0.0,0.0,1.6232562524709767e-13,0.0,5.045236569561726e-13
t6,3.7623978065460777e-13,0.0,0.0,0.0,0.0,1.6400695697834493e-13,0.0,5.402467376329527e-13
t7,4.278444293575463e-13,0.0,0.0,0.0,0.0,1.6783337548139815e-13,0.0,5.956778048389445e-13
t8,5.08907256100109e-13,0.0,0.0,0.0,0.0,1.743071432338543e-13,0.0,6.832143993339633e-13
t9,6.505209017210713e-13,0.0,0.0,0.0,0.0,1.83868462819692e-13,0.0,8.343893645407633e-13
t10,1.0209056805090942e-12,0.0,0.0,0.0,0.0,1.9925370733122634e-13,0.0,1.2201593878403206e-12
t11,8.939416753457971,0.0,0.0,0.0,0.0,2.2673218590763676e-13,0.0,8.939416753458199
t12,2.230482543989277,0.0,0.0,0.0,0.0,2.1127222149455582e-13,0.0,2.2304825439894884
t13,0.6056865193528337,0.0,0.0,0.0,0.0,2.0490127497797268e-13,0.0,0.6056865193530386
t14,5.642043919882139e-12,0.0,0.0,0.0,0.0,2.008245462418561e-13,0.0,5.842868466123995e-12
t15,2.8889991033654455e-12,0.0,0.0,0.0,0.0,1.9770018716202156e-13,0.0,3.086699290527467e-12
t16,1.9581510671132322e-12,0.0,0.0,0.0,0.0,1.9594705241430242e-13,0.0,2.1540981195275346e-12
t17,1.9594931123067224e-12,0.0,0.0,0.0,0.0,1.9665804790698564e-13,0.0,2.156151160213708e-12
t18,1.9907150778455443e-12,0.0,0.0,0.0,0.0,1.9781336634519498e-13,0.0,2.1885284441907393e-12
t19,2.0387010292257063e-12,0.0,0.0,0.0,0.0,1.9916575123351513e-13,0.0,2.2378667804592214e-12
t20,1.5461570244930072e-12,0.0,0.0,0.0,0.0,1.9919620718050087e-13,0.0,1.745353231673508e-12
t21,1.2761117235141555e-12,0.0,0.0,0.0,0.0,1.9923111926574286e-13,0.0,1.4753428427798984e-12
t22,1.068864007457905e-12,0.0,0.0,0.0,0.0,2.0065020598686556e-13,0.0,1.2695142134447706e-12
t23,8.481500284616634e-13,0.0,0.0,0.0,0.0,2.0356808591843735e-13,0.0,1.0517181143801008e-12
t24,3.441827266356388e-13,0.0,0.0,0.0,0.0,1.8911201447823852e-13,0.0,5.332947411138773e-13
t25,3.290759919429217e-13,0.0,0.0,0.0,0.0,1.9022456364667405e-13,0.0,5.193005555895958e-13
t26,3.1062846624731617e-13,0.0,0.0,0.0,0.0,1.899163613208843e-13,0.0,5.005448275682005e-13
t27,2.9208105614608514e-13,0.0,0.0,0.0,0.0,1.8935845662687773e-13,0.0,4.814395127729629e-13
t28,2.7636956322464466e-13,0.0,0.0,0.0,0.0,1.882969952321251e-13,0.0,4.646665584567698e-13
t29,2.7543811969182087e-13,0.0,0.0,0.0,0.0,1.877641282867076e-13,0.0,4.632022479785285e-13
t30,2.781029267601053e-13,0.0,0.0,0.0,0.0,1.867726637890858e-13,0.0,4.648755905491911e-13
t31,2.941743188661179e-13,0.0,0.0,0.0,0.0,1.8892006128389708e-13,0.0,4.83094380150015e-13
t32,2.8367050714713173e-13,0.0,0.0,0.0,0.0,1.8616277743058023e-13,0.0,4.69833284577712e-13
t33,3.052218485923741e-13,0.0,0.0,0.0,0.0,1.8953315545428527e-13,0.0,4.947550040466594e-13
t34,3.2979118193474644e-13,0.0,0.0,0.0,0.0,1.9271270282641823e-13,0.0,5.225038847611647e-13
t35,3.5789682816022667e-13,0.0,0.0,0.0,0.0,1.963061083164159e-13,0.0,5.542029364766426e-13
t36,3.36844628371794e-13,0.0,0.0,0.0,0.0,1.9277110248807045e-13,0.0,5.296157308598645e-13
t37,3.182897650258151e-13,0.0,0.0,0.0,0.0,1.8939440786222326e-13,0.0,5.076841728880384e-13
t38,2.9839595461597933e-13,0.0,0.0,0.0,0.0,1.8425144620759962e-13,0.0,4.826474008235789e-13
t39,2.7661022292110943e-13,0.0,0.0,0.0,0.0,1.7601811134050888e-13,0.0,4.526283342616183e-13
t40,2.6720563175283224e-13,0.0,0.0,0.0,0.0,1.6787711056937483e-13,0.0,4.3508274232220707e-13
t41,2.639402813668883e-13,0.0,0.0,0.0,0.0,1.6170968570804845e-13,0.0,4.2564996707493673e-13
t42,2.574282842500541e-13,0.0,0.0,0.0,0.0,1.539995821815628e-13,0.0,4.114278664316169e-13
t43,3.7350083016283007e-13,0.0,0.0,0.0,0.0,1.6908803308742614e-13,0.0,5.425888632502562e-13
t44,6.886159467411253e-13,0.0,0.0,0.0,0.0,1.8518772614131037e-13,0.0,8.738036728824357e-13
t45,1.0386019115201352e-11,0.0,0.0,0.0,0.0,2.0838734554181292e-13,0.0,1.0594406460743165e-11
t46,4.777856936797823e-12,0.0,0.0,0.0,0.0,1.9669341325346985e-13,0.0,4.974550350051293e-12
t47,3.979966502342148e-12,0.0,0.0,0.0,0.0,1.9170687545350703e-13,0.0,4.171673377795655e-12
t48,3.924392212270598e-12,0.0,0.0,0.0,0.0,1.8981155899446881e-13,0.0,4.1142037712650664e-12
t49,4.32251007312303e-12,0.0,0.0,0.0,0.0,1.8987520348423383e-13,0.0,4.512385276607264e-12
t50,5.393020156758512e-12,0.0,0.0,0.0,0.0,1.9103772927767271e-13,0.0,5.584057886036185e-12
t51,8.371151463641084e-12,0.0,0.0,0.0,0.0,1.9311322599834037e-13,0.0,8.564264689639424e-12
t52,1.1673084902101447,0.0,0.0,0.0,0.0,1.9734181804602455e-13,0.0,1.167308490210342
t53,3.7107068676949337,0.0,0.0,0.0,0.0,1.9642612795538141e-13,0.0,3.71070686769513
t54,5.792343947110185,0.0,0.0,0.0,0.0,1.9649418678074475e-13,0.0,5.792343947110381
t55,2.488712297142717,0.0,0.0,0.0,0.0,1.9753999887094853e-13,0.0,2.4887122971429148
t56,2.8957859275834457,0.0,0.0,0.0,0.0,1.9911289691508e-13,0.0,2.8957859275836446
t57,2.070913847816865,0.0,0.0,0.0,0.0,2.01269017361848e-13,0.0,2.0709138478170663
t58,1.1266323089982067,0.0,0.0,0.0,0.0,2.029800666248856e-13,0.0,1.1266323089984096
t59,0.3450098758048099,0.0,0.0,0.0,0.0,2.0828376949390512e-13,0.0,0.3450098758050182
t60,2.435526884508167e-12,0.0,0.0,0.0,0.0,2.0538690709553068e-13,0.0,2.6409137916036976e-12
t61,1.3135179420282309e-12,0.0,0.0,0.0,0.0,2.035091258164197e-13,0.0,1.5170270678446506e-12
t62,9.197658512327195e-13,0.0,0.0,0.0,0.0,2.023315426283668e-13,0.0,1.1220973938610863e-12
t63,7.123983458931128e-13,0.0,0.0,0.0,0.0,2.007740860524304e-13,0.0,9.131724319455432e-13
t64,5.933430462960764e-13,0.0,0.0,0.0,0.0,1.99467186837462e-13,0.0,7.928102331335384e-13
t65,5.067682964209241e-13,0.0,0.0,0.0,0.0,1.9703941148135757e-13,0.0,7.038077079022817e-13
t66,4.4671263758205095e-13,0.0,0.0,0.0,0.0,1.9438153117110008e-13,0.0,6.41094168753151e-13
