Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,5.413288899281987e-12,0.0,0.0,0.0,0.0,1.2411595373993308e-12,0.0
t2,4.658071223479067e-12,0.0,0.0,0.0,0.0,1.1958151614107264e-12,0.0
t3,4.295630916248783e-12,0.0,0.0,0.0,0.0,1.1712900882641675e-12,0.0
t4,4.107296708118396e-12,0.0,0.0,0.0,0.0,1.1594989369464783e-12,0.0
t5,4.025453808967611e-12,0.0,0.0,0.0,0.0,1.1555563870650208e-12,0.0
t6,4.023197131194057e-12,0.0,0.0,0.0,0.0,1.1556914338072722e-12,0.0
t7,4.113103289479598e-12,0.0,0.0,0.0,0.0,1.1622799389933588e-12,0.0
t8,4.317363161179348e-12,0.0,0.0,0.0,0.0,1.1772788320149485e-12,0.0
t9,4.695302881919738e-12,0.0,0.0,0.0,0.0,1.2042196345928476e-12,0.0
t10,5.477858913116362e-12,0.0,0.0,0.0,0.0,1.251085873704399e-12,0.0
t11,8.939416753463568,0.0,0.0,0.0,0.0,1.3329718670594805e-12,0.0
t12,11.169899297452627,0.0,0.0,0.0,0.0,1.385426852963332e-12,0.0
t13,11.77558581680533,0.0,0.0,0.0,0.0,1.4205515074431441e-12,0.0
t14,11.775585816810695,0.0,0.0,0.0,0.0,1.4416086567672874e-12,0.0
t15,11.775585816813265,0.0,0.0,0.0,0.0,1.4500922837959555e-12,0.0
t16,11.77558581681489,0.0,0.0,0.0,0.0,1.4516413840945346e-12,0.0
t17,11.775585816816529,0.0,0.0,0.0,0.0,1.4527889076827724e-12,0.0
t18,11.775585816818177,0.0,0.0,0.0,0.0,1.4555235013654343e-12,0.0
t19,11.775585816819877,0.0,0.0,0.0,0.0,1.4603291342836637e-12,0.0
t20,11.775585816821074,0.0,0.0,0.0,0.0,1.4639313614679902e-12,0.0
t21,11.775585816821987,0.0,0.0,0.0,0.0,1.4666373290592588e-12,0.0
t22,11.775585816822652,0.0,0.0,0.0,0.0,1.4722114638436603e-12,0.0
t23,11.775585816823027,0.0,0.0,0.0,0.0,1.4843774085356294e-12,0.0
t24,11.775585816821692,0.0,0.0,0.0,0.0,1.4685236817119608e-12,0.0
t25,11.775585816820001,0.0,0.0,0.0,0.0,1.4560790448261895e-12,0.0
t26,11.775585816817324,0.0,0.0,0.0,0.0,1.4441177931062146e-12,0.0
t27,11.775585816811686,0.0,0.0,0.0,0.0,1.4333444370730138e-12,0.0
t28,10.982126953300344,0.0,0.0,0.0,0.0,1.4233969871259642e-12,0.0
t29,5.60250507593718,0.0,0.0,0.0,0.0,1.41449503167793e-12,0.0
t30,1.0814161275549015,0.0,0.0,0.0,0.0,1.405362443874729e-12,0.0
t31,1.0814161275495506,0.0,0.0,0.0,0.0,1.401814601373789e-12,0.0
t32,0.9384665729914909,0.0,0.0,0.0,0.0,1.3936161514370741e-12,0.0
t33,0.9384665729875433,0.0,0.0,0.0,0.0,1.3927001710076128e-12,0.0
t34,0.9384665729857492,0.0,0.0,0.0,0.0,1.3980087960156557e-12,0.0
t35,0.93846657298469,0.0,0.0,0.0,0.0,1.4099139349885026e-12,0.0
t36,0.9384665729831191,0.0,0.0,0.0,0.0,1.4150488772498205e-12,0.0
t37,0.9384665729805672,0.0,0.0,0.0,0.0,1.4145147430844745e-12,0.0
t38,0.9384665729749706,0.0,0.0,0.0,0.0,1.4055941868971952e-12,0.0
t39,0.7420160408378501,0.0,0.0,0.0,0.0,1.3839704014985318e-12,0.0
t40,3.6640254233296204e-11,0.0,0.0,0.0,0.0,1.3502984673423681e-12,0.0
t41,2.5548404987916967e-11,0.0,0.0,0.0,0.0,1.3076536666920404e-12,0.0
t42,9.308834298924853e-12,0.0,0.0,0.0,0.0,1.2487018716812383e-12,0.0
t43,8.996943388318615e-12,0.0,0.0,0.0,0.0,1.2308173637431667e-12,0.0
t44,9.316619951340235e-12,0.0,0.0,0.0,0.0,1.246130879575988e-12,0.0
t45,1.944699778846754e-11,0.0,0.0,0.0,0.0,1.2995748936853758e-12,0.0
t46,2.395463602724559e-11,0.0,0.0,0.0,0.0,1.331994770978431e-12,0.0
t47,2.765757380006196e-11,0.0,0.0,0.0,0.0,1.352256121408359e-12,0.0
t48,3.130181424490777e-11,0.0,0.0,0.0,0.0,1.3645884085875902e-12,0.0
t49,3.5342525485411486e-11,0.0,0.0,0.0,0.0,1.3724288186822075e-12,0.0
t50,4.0458414584270764e-11,0.0,0.0,0.0,0.0,1.3796428193278634e-12,0.0
t51,4.855770985145534e-11,0.0,0.0,0.0,0.0,1.3885093528835404e-12,0.0
t52,1.1673084902584412,0.0,0.0,0.0,0.0,1.4035516030030902e-12,0.0
t53,4.878015357953123,0.0,0.0,0.0,0.0,1.415078974802414e-12,0.0
t54,10.670359305063045,0.0,0.0,0.0,0.0,1.4245820572714026e-12,0.0
t55,13.159071602205493,0.0,0.0,0.0,0.0,1.433823281446554e-12,0.0
t56,16.054857529788677,0.0,0.0,0.0,0.0,1.4432236624464591e-12,0.0
t57,18.12577137760529,0.0,0.0,0.0,0.0,1.4537850427855936e-12,0.0
t58,19.25240368660326,0.0,0.0,0.0,0.0,1.46657228138762e-12,0.0
t59,19.597413562407834,0.0,0.0,0.0,0.0,1.4865002658385639e-12,0.0
t60,19.59741356240988,0.0,0.0,0.0,0.0,1.4987920093687723e-12,0.0
t61,19.597413562410647,0.0,0.0,0.0,0.0,1.505463907178595e-12,0.0
t62,19.597413562411216,0.0,0.0,0.0,0.0,1.50855094410402e-12,0.0
t63,19.59741356241143,0.0,0.0,0.0,0.0,1.508038257453033e-12,0.0
t64,19.59741356241164,0.0,0.0,0.0,0.0,1.5051619024949111e-12,0.0
t65,19.597413562411585,0.0,0.0,0.0,0.0,1.4976355600797078e-12,0.0
t66,19.597413562411575,0.0,0.0,0.0,0.0,1.4847701011236877e-12,0.0
t67,19.59741356241167,0.0,0.0,0.0,0.0,1.485696101404029e-12,0.0
t68,19.59741356241173,0.0,0.0,0.0,0.0,1.4816205838112121e-12,0.0
t69,19.59741356241191,0.0,0.0,0.0,0.0,1.4902284270905808e-12,0.0
t70,19.597413562412044,0.0,0.0,0.0,0.0,1.4945018143263227e-12,0.0
t71,19.59741356241208,0.0,0.0,0.0,0.0,1.4950670281185286e-12,0.0
t72,19.59741356241204,0.0,0.0,0.0,0.0,1.4936778151058266e-12,0.0
t73,19.597413562411944,0.0,0.0,0.0,0.0,1.4902573817684088e-12,0.0
t74,19.597413562411717,0.0,0.0,0.0,0.0,1.4840890280722928e-12,0.0
t75,19.597413562411425,0.0,0.0,0.0,0.0,1.4731347670015255e-12,0.0
t76,19.597413562410896,0.0,0.0,0.0,0.0,1.455097119445366e-12,0.0
t77,19.59741356241071,0.0,0.0,0.0,0.0,1.4454180464641407e-12,0.0
t78,19.59741356241062,0.0,0.0,0.0,0.0,1.4417146554993194e-12,0.0
t79,19.59741356241072,0.0,0.0,0.0,0.0,1.4438457984501097e-12,0.0
t80,19.59741356241097,0.0,0.0,0.0,0.0,1.451897176135893e-12,0.0
t81,19.59741356241141,0.0,0.0,0.0,0.0,1.4669028129061935e-12,0.0
t82,19.59741356241175,0.0,0.0,0.0,0.0,1.4790695128536631e-12,0.0
t83,19.597413562411923,0.0,0.0,0.0,0.0,1.489057066875153e-12,0.0
t84,19.59741356241204,0.0,0.0,0.0,0.0,1.496147727620146e-12,0.0
t85,19.597413562412033,0.0,0.0,0.0,0.0,1.4987285397919959e-12,0.0
t86,19.597413562411962,0.0,0.0,0.0,0.0,1.4975089829152803e-12,0.0
t87,19.59741356241182,0.0,0.0,0.0,0.0,1.4952011915527058e-12,0.0
t88,19.597413562411532,0.0,0.0,0.0,0.0,1.4889324529248545e-12,0.0
t89,19.597413562411184,0.0,0.0,0.0,0.0,1.4781969618271566e-12,0.0
t90,19.59741356241052,0.0,0.0,0.0,0.0,1.4621893846236861e-12,0.0
t91,19.59741356241025,0.0,0.0,0.0,0.0,1.4552775486753575e-12,0.0
t92,19.597413562410093,0.0,0.0,0.0,0.0,1.4580547181643488e-12,0.0
t93,19.597413562410285,0.0,0.0,0.0,0.0,1.470815946081009e-12,0.0
t94,19.59741356241017,0.0,0.0,0.0,0.0,1.4772060745753798e-12,0.0
t95,19.597413562409994,0.0,0.0,0.0,0.0,1.4794753789226676e-12,0.0
t96,19.597413562409525,0.0,0.0,0.0,0.0,1.4774236571345056e-12,0.0
t97,19.597413562408963,0.0,0.0,0.0,0.0,1.4725102137542339e-12,0.0
t98,19.597413562407365,0.0,0.0,0.0,0.0,1.4638027638230995e-12,0.0
t99,19.59741356239485,0.0,0.0,0.0,0.0,1.449074270952006e-12,0.0
t100,19.597413562390688,0.0,0.0,0.0,0.0,1.4396817617012153e-12,0.0
t101,19.597413562388336,0.0,0.0,0.0,0.0,1.4336377152311915e-12,0.0
t102,19.597413562386578,0.0,0.0,0.0,0.0,1.4309271540816086e-12,0.0
t103,19.597413562385388,0.0,0.0,0.0,0.0,1.4304116291438803e-12,0.0
t104,19.597413562384347,0.0,0.0,0.0,0.0,1.4307900434546077e-12,0.0
t105,19.59741356238349,0.0,0.0,0.0,0.0,1.43190248326227e-12,0.0
t106,19.597413562382773,0.0,0.0,0.0,0.0,1.4340133892185394e-12,0.0
t107,19.597413562382137,0.0,0.0,0.0,0.0,1.4384451135626417e-12,0.0
t108,19.59741356238087,0.0,0.0,0.0,0.0,1.445601232571774e-12,0.0
t109,19.597413562381348,0.0,0.0,0.0,0.0,1.4574401171595189e-12,0.0
t110,19.597413562380158,0.0,0.0,0.0,0.0,1.457240098018289e-12,0.0
t111,18.409896357016134,0.0,0.0,0.0,0.0,1.4441483697824984e-12,0.0
t112,15.726166529885868,0.0,0.0,0.0,0.0,1.4344759265446433e-12,0.0
t113,13.118461960126773,0.0,0.0,0.0,0.0,1.4267458913147593e-12,0.0
