Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1157.7116500158143,0.0,0.0,0.0,0.0,33.60121373981925,0.0,1191.3128637556335
t1,13.699324303218871,0.0,0.0,0.0,0.0,2.2586284434509933e-13,0.0,13.699324303219097
t2,1.0026234744775898e-12,0.0,0.0,0.0,0.0,1.978342069495387e-13,0.0,1.2004576814271285e-12
t3,6.424210908107624e-13,0.0,0.0,0.0,0.0,1.820658408147424e-13,0.0,8.244869316255048e-13
t4,4.993887369307427e-13,0.0,0.0,0.0,0.0,1.7225507951986502e-13,0.0,6.716438164506077e-13
t5,4.2404119787725115e-13,0.0,0.0,0.0,0.0,1.6626820850576458e-13,0.0,5.903094063830157e-13
t6,3.7849672544555326e-13,0.0,0.0,0.0,0.0,1.6387194361326428e-13,0.0,5.423686690588175e-13
t7,3.379385380896942e-13,0.0,0.0,0.0,0.0,1.61244903672521e-13,0.0,4.991834417622152e-13
t8,3.046476514178144e-13,0.0,0.0,0.0,0.0,1.5930828358940942e-13,0.0,4.639559350072238e-13
t9,2.7258144799803396e-13,0.0,0.0,0.0,0.0,1.5692769361900244e-13,0.0,4.295091416170364e-13
t10,2.3834991633009427e-13,0.0,0.0,0.0,0.0,1.5238750159683268e-13,0.0,3.9073741792692695e-13
t11,2.0247123063480355e-13,0.0,0.0,0.0,0.0,1.448462259298035e-13,0.0,3.4731745656460704e-13
t12,2.2016725992634657e-13,0.0,0.0,0.0,0.0,1.588172689678427e-13,0.0,3.7898452889418927e-13
t13,2.414076095381959e-13,0.0,0.0,0.0,0.0,1.697766538752925e-13,0.0,4.111842634134884e-13
t14,2.7776559443387644e-13,0.0,0.0,0.0,0.0,1.7976743029502572e-13,0.0,4.575330247289022e-13
t15,3.1437676287846367e-13,0.0,0.0,0.0,0.0,1.8921659351042714e-13,0.0,5.035933563888908e-13
t16,3.3443235571366765e-13,0.0,0.0,0.0,0.0,1.9439798549293925e-13,0.0,5.288303412066069e-13
t17,3.357699999123026e-13,0.0,0.0,0.0,0.0,1.95510557695925e-13,0.0,5.312805576082276e-13
t18,3.364492316021778e-13,0.0,0.0,0.0,0.0,1.9507880603969734e-13,0.0,5.315280376418751e-13
t19,3.388118525358705e-13,0.0,0.0,0.0,0.0,1.943601516924629e-13,0.0,5.331720042283334e-13
t20,3.562669879188425e-13,0.0,0.0,0.0,0.0,1.9559401337339031e-13,0.0,5.518610012922328e-13
t21,3.6654281692936495e-13,0.0,0.0,0.0,0.0,1.9652518505154803e-13,0.0,5.63068001980913e-13
t22,4.0815002176597184e-13,0.0,0.0,0.0,0.0,1.950761045797317e-13,0.0,6.032261263457035e-13
t23,4.690812549224135e-13,0.0,0.0,0.0,0.0,1.9140217460367125e-13,0.0,6.604834295260847e-13
t24,1.6868373130922813e-12,0.0,0.0,0.0,0.0,2.0496577467907136e-13,0.0,1.8918030877713526e-12
t25,2.01846037763734e-12,0.0,0.0,0.0,0.0,2.0266923390964835e-13,0.0,2.221129611546988e-12
t26,2.9833563360775093e-12,0.0,0.0,0.0,0.0,2.0187764641798463e-13,0.0,3.185233982495494e-12
t27,5.932314273109115e-12,0.0,0.0,0.0,0.0,2.0013184603722985e-13,0.0,6.132446119146345e-12
t28,0.7934588635116177,0.0,0.0,0.0,0.0,1.9824447855637775e-13,0.0,0.7934588635118159
t29,5.379621877363442,0.0,0.0,0.0,0.0,1.9666611711189299e-13,0.0,5.379621877363638
t30,4.521088948382556,0.0,0.0,0.0,0.0,1.9590528496948994e-13,0.0,4.5210889483827525
t31,5.6449631872325335e-12,0.0,0.0,0.0,0.0,1.9246793716202716e-13,0.0,5.837431124394561e-12
t32,0.14294955455834338,0.0,0.0,0.0,0.0,1.943612607444593e-13,0.0,0.14294955455853775
t33,4.252832961436722e-12,0.0,0.0,0.0,0.0,1.904491692610013e-13,0.0,4.4432821306977235e-12
t34,2.1239071222546077e-12,0.0,0.0,0.0,0.0,1.87404111195462e-13,0.0,2.3113112334500697e-12
t35,1.4170501477552628e-12,0.0,0.0,0.0,0.0,1.8440100272078492e-13,0.0,1.6014511504760478e-12
t36,1.9077869860660313e-12,0.0,0.0,0.0,0.0,1.8763619360394266e-13,0.0,2.095423179669974e-12
t37,2.8701336785437057e-12,0.0,0.0,0.0,0.0,1.899285754047722e-13,0.0,3.060062253948478e-12
t38,5.89510748014531e-12,0.0,0.0,0.0,0.0,1.9317203577199147e-13,0.0,6.088279515917301e-12
t39,0.19645053213739702,0.0,0.0,0.0,0.0,1.9764193011636236e-13,0.0,0.19645053213759467
t40,0.7420160408014771,0.0,0.0,0.0,0.0,2.0154907810277382e-13,0.0,0.7420160408016786
t41,1.1355789793763517e-11,0.0,0.0,0.0,0.0,2.0435451973549524e-13,0.0,1.1560144313499012e-11
t42,1.6496999240260633e-11,0.0,0.0,0.0,0.0,2.129514105695291e-13,0.0,1.6709950650830162e-11
t43,6.853920077865117e-13,0.0,0.0,0.0,0.0,1.8697257440270717e-13,0.0,8.723645821892189e-13
t44,3.6893965073702564e-13,0.0,0.0,0.0,0.0,1.69874243685718e-13,0.0,5.388138944227436e-13
t45,2.5564154509087087e-13,0.0,0.0,0.0,0.0,1.54943364809557e-13,0.0,4.1058490990042787e-13
t46,2.702189650388817e-13,0.0,0.0,0.0,0.0,1.6427356933764993e-13,0.0,4.3449253437653163e-13
t47,2.770289965440478e-13,0.0,0.0,0.0,0.0,1.7144555840071735e-13,0.0,4.4847455494476515e-13
t48,2.801520344387424e-13,0.0,0.0,0.0,0.0,1.774793051925376e-13,0.0,4.5763133963128e-13
t49,2.8179909963746806e-13,0.0,0.0,0.0,0.0,1.820348267667291e-13,0.0,4.638339264041971e-13
t50,2.7713132491697377e-13,0.0,0.0,0.0,0.0,1.8382376200918106e-13,0.0,4.609550869261548e-13
t51,2.7185646347197397e-13,0.0,0.0,0.0,0.0,1.8424672581982755e-13,0.0,4.561031892918015e-13
t52,2.613666206685824e-13,0.0,0.0,0.0,0.0,1.822996013037036e-13,0.0,4.43666221972286e-13
t53,2.6293660411305517e-13,0.0,0.0,0.0,0.0,1.8489878953323484e-13,0.0,4.4783539364629e-13
t54,2.637716712825093e-13,0.0,0.0,0.0,0.0,1.8699113768892034e-13,0.0,4.5076280897142966e-13
t55,2.6781485503596586e-13,0.0,0.0,0.0,0.0,1.88298808073013e-13,0.0,4.561136631089789e-13
t56,2.619928199067293e-13,0.0,0.0,0.0,0.0,1.8971254929233917e-13,0.0,4.5170536919906845e-13
t57,2.5231853568674603e-13,0.0,0.0,0.0,0.0,1.9070767039992944e-13,0.0,4.4302620608667546e-13
t58,2.416887717950633e-13,0.0,0.0,0.0,0.0,1.9019286139997182e-13,0.0,4.3188163319503514e-13
t59,2.315475560685899e-13,0.0,0.0,0.0,0.0,1.8835581842013833e-13,0.0,4.1990337448872825e-13
t60,2.5484460494675734e-13,0.0,0.0,0.0,0.0,1.930951969425253e-13,0.0,4.4793980188928263e-13
t61,2.79449117199198e-13,0.0,0.0,0.0,0.0,1.9683726138394214e-13,0.0,4.762863785831401e-13
t62,3.064727576893397e-13,0.0,0.0,0.0,0.0,1.9924453908005438e-13,0.0,5.057172967693941e-13
t63,3.396577780543282e-13,0.0,0.0,0.0,0.0,2.0128680608068507e-13,0.0,5.409445841350133e-13
t64,3.716349287349407e-13,0.0,0.0,0.0,0.0,2.0234357517263171e-13,0.0,5.739785039075724e-13
t65,4.142307534097253e-13,0.0,0.0,0.0,0.0,2.0456578727386728e-13,0.0,6.187965406835926e-13
t66,4.605927971477493e-13,0.0,0.0,0.0,0.0,2.0724702350424566e-13,0.0,6.67839820651995e-13
t67,3.8279316510918537e-13,0.0,0.0,0.0,0.0,1.9976244605444556e-13,0.0,5.825556111636309e-13
t68,4.20259371899251e-13,0.0,0.0,0.0,0.0,2.0202962643080383e-13,0.0,6.222889983300548e-13
t69,3.5350326574348496e-13,0.0,0.0,0.0,0.0,1.9553424855467203e-13,0.0,5.49037514298157e-13
t70,3.856483040330062e-13,0.0,0.0,0.0,0.0,1.9760061617151126e-13,0.0,5.832489202045175e-13
t71,4.222436927432056e-13,0.0,0.0,0.0,0.0,1.9960707996541994e-13,0.0,6.218507727086256e-13
t72,4.685618309742332e-13,0.0,0.0,0.0,0.0,2.0036728120072957e-13,0.0,6.689291121749628e-13
t73,5.245758127386333e-13,0.0,0.0,0.0,0.0,2.008933032653135e-13,0.0,7.254691160039468e-13
t74,6.010897751645278e-13,0.0,0.0,0.0,0.0,2.0155257945708053e-13,0.0,8.026423546216084e-13
t75,7.084952605691377e-13,0.0,0.0,0.0,0.0,2.0329611548753154e-13,0.0,9.117913760566692e-13
t76,8.789671545482342e-13,0.0,0.0,0.0,0.0,2.0636859473814505e-13,0.0,1.0853357492863793e-12
t77,6.444373937498166e-13,0.0,0.0,0.0,0.0,2.0121569693814953e-13,0.0,8.456530906879661e-13
t78,5.097485516170398e-13,0.0,0.0,0.0,0.0,1.977875893290461e-13,0.0,7.07536140946086e-13
t79,4.183260539255456e-13,0.0,0.0,0.0,0.0,1.947149808316299e-13,0.0,6.130410347571755e-13
t80,3.541357678300739e-13,0.0,0.0,0.0,0.0,1.9205772121770957e-13,0.0,5.461934890477835e-13
t81,3.0901562607475937e-13,0.0,0.0,0.0,0.0,1.8955203745329186e-13,0.0,4.985676635280512e-13
