Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,4688.139285601193,0.0,0.0,0.0
t2,0.0,0.0,0.0,9059.369586519744,0.0,0.0,0.0
t3,0.0,0.0,0.0,13447.265168312375,0.0,0.0,0.0
t4,0.0,0.0,0.0,17731.459883615284,0.0,0.0,0.0
t5,0.0,0.0,0.0,22067.584427454956,0.0,0.0,0.0
t6,0.0,0.0,0.0,26052.99810631694,0.0,0.0,0.0
t7,0.0,0.0,0.0,30141.22850718782,0.0,0.0,0.0
t8,0.0,0.0,0.0,34464.99957482539,0.0,0.0,0.0
t9,0.0,0.0,0.0,37844.39965855598,0.0,0.0,0.0
t10,0.0,0.0,0.0,38349.20847259469,0.0,0.0,0.0
t11,0.0,0.0,0.0,38349.208472582264,0.0,0.0,0.0
t12,0.0,0.0,0.0,38349.20847257792,0.0,0.0,0.0
t13,0.0,0.0,0.0,38170.73465925512,0.0,0.0,0.0
t14,0.0,0.0,0.0,36435.329329953405,0.0,0.0,0.0
t15,0.0,0.0,0.0,36274.6175070921,0.0,0.0,0.0
t16,0.0,0.0,0.0,36274.61750709001,0.0,0.0,0.0
t17,0.0,0.0,0.0,36274.617507087874,0.0,0.0,0.0
t18,0.0,0.0,0.0,36274.617507085466,0.0,0.0,0.0
t19,0.0,0.0,0.0,35249.50090019141,0.0,0.0,0.0
t20,0.0,0.0,0.0,32144.28244529145,0.0,0.0,0.0
t21,0.0,0.0,0.0,28113.387896388354,0.0,0.0,0.0
t22,0.0,0.0,0.0,24095.426007067224,0.0,0.0,0.0
t23,0.0,0.0,0.0,17764.18777187496,0.0,0.0,0.0
t24,0.0,0.0,0.0,12495.13116572063,0.0,0.0,0.0
t25,0.0,0.0,0.0,7389.146472796328,0.0,0.0,0.0
t26,0.0,0.0,0.0,4951.845095779524,0.0,0.0,0.0
t27,0.0,0.0,0.0,3879.7371286789785,0.0,0.0,0.0
t28,0.0,0.0,0.0,3879.7371286768052,0.0,0.0,0.0
t29,0.0,0.0,0.0,3879.737128674996,0.0,0.0,0.0
t30,0.0,0.0,0.0,3879.7371286784683,0.0,0.0,0.0
t31,0.0,0.0,0.0,3305.9533585284526,0.0,0.0,0.0
