Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,9.641998932255456e6,0.0,0.0,0.0,9.641998932255456e6
t1,0.0,0.0,0.0,5095.803571305252,0.0,0.0,0.0,5095.803571305252
t2,0.0,0.0,0.0,4966.435791803369,0.0,0.0,0.0,4966.435791803369
t3,0.0,0.0,0.0,4980.8456928095975,0.0,0.0,0.0,4980.8456928095975
t4,0.0,0.0,0.0,4880.317557964197,0.0,0.0,0.0,4880.317557964197
t5,0.0,0.0,0.0,4920.251187078282,0.0,0.0,0.0,4920.251187078282
t6,0.0,0.0,0.0,4612.560154609518,0.0,0.0,0.0,4612.560154609518
t7,0.0,0.0,0.0,4694.408249549689,0.0,0.0,0.0,4694.408249549689
t8,0.0,0.0,0.0,4900.707623138663,0.0,0.0,0.0,4900.707623138663
t9,0.0,0.0,0.0,4021.873311098791,0.0,0.0,0.0,4021.873311098791
t10,0.0,0.0,0.0,1092.9310549609795,0.0,0.0,0.0,1092.9310549609795
t11,0.0,0.0,0.0,8.417429371376841e-10,0.0,0.0,0.0,8.417429371376841e-10
t12,0.0,0.0,0.0,9.744850788575548e-10,0.0,0.0,0.0,9.744850788575548e-10
t13,0.0,0.0,0.0,8.185953366468017e-10,0.0,0.0,0.0,8.185953366468017e-10
t14,0.0,0.0,0.0,8.720875366764034e-10,0.0,0.0,0.0,8.720875366764034e-10
t15,0.0,0.0,0.0,8.613525435255872e-10,0.0,0.0,0.0,8.613525435255872e-10
t16,0.0,0.0,0.0,1.1718716358677534e-9,0.0,0.0,0.0,1.1718716358677534e-9
t17,0.0,0.0,0.0,1.1441242113059212e-9,0.0,0.0,0.0,1.1441242113059212e-9
t18,0.0,0.0,0.0,1.1675118170345084e-9,0.0,0.0,0.0,1.1675118170345084e-9
t19,0.0,0.0,0.0,8.984542551258125e-10,0.0,0.0,0.0,8.984542551258125e-10
t20,0.0,0.0,0.0,8.880400623382771e-10,0.0,0.0,0.0,8.880400623382771e-10
t21,0.0,0.0,0.0,8.616996407571226e-10,0.0,0.0,0.0,8.616996407571226e-10
t22,0.0,0.0,0.0,8.31020740862432e-10,0.0,0.0,0.0,8.31020740862432e-10
t23,0.0,0.0,0.0,1.7855426083567774e-10,0.0,0.0,0.0,1.7855426083567774e-10
t24,0.0,0.0,0.0,8.697872798403649e-10,0.0,0.0,0.0,8.697872798403649e-10
t25,0.0,0.0,0.0,8.991745575198217e-10,0.0,0.0,0.0,8.991745575198217e-10
t26,0.0,0.0,0.0,8.974056594851072e-10,0.0,0.0,0.0,8.974056594851072e-10
t27,0.0,0.0,0.0,8.028101524677665e-10,0.0,0.0,0.0,8.028101524677665e-10
t28,0.0,0.0,0.0,1.1141469731413229e-9,0.0,0.0,0.0,1.1141469731413229e-9
t29,0.0,0.0,0.0,1.2193853339898022e-9,0.0,0.0,0.0,1.2193853339898022e-9
t30,0.0,0.0,0.0,5.0189885671194844e-9,0.0,0.0,0.0,5.0189885671194844e-9
t31,0.0,0.0,0.0,8.86800588397514e-10,0.0,0.0,0.0,8.86800588397514e-10
t32,0.0,0.0,0.0,1080.4645803530957,0.0,0.0,0.0,1080.4645803530957
t33,0.0,0.0,0.0,2158.230421886049,0.0,0.0,0.0,2158.230421886049
t34,0.0,0.0,0.0,972.4910637089338,0.0,0.0,0.0,972.4910637089338
t35,0.0,0.0,0.0,8.432247597503263e-10,0.0,0.0,0.0,8.432247597503263e-10
