Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.4852867083043,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931.803312777459,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.4755680246026,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.62073367833,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721.055907717039,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937.378348313305,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.41768744394,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.2601507733198,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.279080749238,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34184.997449879134,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67794.81409346696,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101404.6307370548,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135014.44738064264,24996.424683690777
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,68778.01393177122
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,114987.69213840534
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,144419.15066661776
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,158218.32984239273
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,144695.31852937012
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,85078.24281070498
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,35875.75212175504
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146013.84975151508,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130189.93599797605,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116023.31638552967,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103672.28810517109,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94130.55942639873,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86589.2040490984,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78165.81659599656,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70085.96844966202,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58971.42224056245,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.11508776291,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26094.741790483764,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.830289696612,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16591.783851067754,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48034.66882746353,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81644.48547105136,9589.38385595023
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115254.30211463918,23161.946225378557
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,40003.841727123116
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,83961.49092998692
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,112403.28114982558
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,121139.16298122077
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,101950.7817856356
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,39071.85091015749
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146129.63758081663,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132022.1612936772,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118641.10707935537,0.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107877.73075506778,0.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100112.93350745516,0.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94285.75841620316,0.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88889.56101107436,0.0
