Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,1.9916329113738853e6,1.288423064877652e7,0.0,5.201348671469874e-6,0.0,0.0,1.4875863560155606e7
t1,0.0,0.0,357.3423545637597,0.0,1.154181829098526e-9,0.0,0.0,357.34235456491393
t2,0.0,0.0,471.10023803648437,0.0,1.0415777307379523e-9,0.0,0.0,471.10023803752597
t3,0.0,0.0,768.7486595642986,0.0,9.727980659785474e-10,0.0,0.0,768.7486595652714
t4,0.0,0.0,540.4437485520393,0.0,8.297856645063557e-10,0.0,0.0,540.4437485528691
t5,0.0,0.0,677.9552727082519,0.0,6.6698187776178e-10,0.0,0.0,677.9552727089189
t6,0.0,0.0,495.31466693943185,0.0,4.784823725339204e-10,0.0,0.0,495.31466693991035
t7,0.0,0.0,488.6945860066935,0.0,3.5213128634603176e-10,0.0,0.0,488.69458600704564
t8,0.0,0.0,499.4969757206127,0.0,2.574552313321687e-10,0.0,0.0,499.4969757208701
t9,0.0,0.0,325.36236047044804,0.0,1.8599693486162656e-10,0.0,0.0,325.36236047063403
t10,0.0,0.0,4.602043190971017e-10,0.0,1.1369596194066821e-10,0.0,0.0,5.739002810377699e-10
t11,0.0,0.0,3.67435859516263e-10,0.0,8.38028716202429e-11,0.0,0.0,4.512387311365059e-10
t12,0.0,0.0,3.1377567211166024e-10,0.0,7.314698008263202e-11,0.0,0.0,3.8692265219429227e-10
t13,0.0,3.43234773936274e-10,3.228706191293895e-10,0.0,5.845980838779276e-11,0.0,0.0,7.245652014534563e-10
t14,0.0,2.526121534174308e-10,4.1018211049959064e-10,0.0,4.794205041272877e-11,0.0,0.0,7.107363143297502e-10
t15,0.0,2.710294211283326e-10,4.43833414465189e-10,0.0,6.598394624624363e-11,0.0,0.0,7.808467818397653e-10
t16,0.0,3.255991032347083e-10,4.786215868080035e-10,0.0,1.0373041669388955e-10,0.0,0.0,9.079511067366014e-10
t17,0.0,3.246896085329354e-10,4.670255293603987e-10,0.0,1.3372404187548939e-10,0.0,0.0,9.254391797688234e-10
t18,0.0,2.8830982046201825e-10,4.902176442556083e-10,0.0,1.529001947667693e-10,0.0,0.0,9.314276594843959e-10
t19,0.0,9.686118573881686e-11,1.6370904631912708e-10,0.0,1.3005062323782506e-10,0.0,0.0,3.90620855295769e-10
t20,0.0,8.890310709830374e-11,1.6416379367001355e-10,0.0,1.3289304798124616e-10,0.0,0.0,3.8595994874956344e-10
t21,0.0,1.8314949556952342e-10,1.6643753042444587e-10,0.0,1.2158976350034872e-10,0.0,0.0,4.71176789494318e-10
t22,0.0,1.6771650734881405e-10,1.6370904631912708e-10,0.0,1.4208421947625878e-10,0.0,0.0,4.735097731441999e-10
t23,0.0,0.0,1.6052581486292183e-10,0.0,1.237475488957947e-10,0.0,0.0,2.8427336375871653e-10
t24,0.0,0.0,1.5825207810848951e-10,0.0,1.5009570577578718e-10,0.0,0.0,3.083477838842767e-10
t25,0.0,0.0,1.6325429896824062e-10,0.0,1.3453530498082172e-10,0.0,0.0,2.9778960394906234e-10
t26,0.0,0.0,1.5370460459962487e-10,0.0,1.308896448042073e-10,0.0,0.0,2.8459424940383217e-10
t27,0.0,0.0,1.6825651982799172e-10,0.0,1.3690883575234597e-10,0.0,0.0,3.051653555803377e-10
t28,0.0,0.0,4.893081495538354e-10,0.0,3.148302107524028e-10,0.0,0.0,8.041383603062382e-10
t29,0.0,0.0,4.674802767112851e-10,0.0,3.4936771805377573e-10,0.0,0.0,8.168479947650608e-10
t30,0.0,0.0,4.765752237290144e-10,0.0,3.67720502345154e-10,0.0,0.0,8.442957260741684e-10
t31,0.0,0.0,4.965841071680188e-10,0.0,3.8026303722482764e-10,0.0,0.0,8.768471443928465e-10
t32,0.0,0.0,5.511537892743945e-10,0.0,4.1811272138565247e-10,0.0,0.0,9.69266510660047e-10
t33,0.0,0.0,5.566107574850321e-10,0.0,4.236450025583914e-10,0.0,0.0,9.802557600434235e-10
t34,0.0,0.0,5.657057045027614e-10,0.0,4.329688408814629e-10,0.0,0.0,9.986745453842243e-10
t35,0.0,0.0,5.175024853087962e-10,0.0,4.0254602329159203e-10,0.0,0.0,9.200485086003882e-10
t36,0.0,0.0,4.938556230627e-10,0.0,3.873694545486301e-10,0.0,0.0,8.812250776113301e-10
t37,0.0,2.972768697873107e-10,4.938556230627e-10,0.0,3.875014110303155e-10,0.0,0.0,1.1786339038803263e-9
t38,0.0,3.333298081997782e-10,4.94765117764473e-10,0.0,3.9028493671050754e-10,0.0,0.0,1.2183798626747587e-9
t39,0.0,3.665263648144901e-10,5.293259164318442e-10,0.0,4.0440646706936945e-10,0.0,0.0,1.3002587483157038e-9
t40,0.0,5.161382432561368e-10,6.803020369261503e-10,0.0,5.094560973252863e-10,0.0,0.0,1.7058963775075734e-9
t41,0.0,5.229594535194337e-10,7.075868779793382e-10,0.0,5.19575200336541e-10,0.0,0.0,1.750121531835313e-9
t42,0.0,5.429683369584382e-10,6.930349627509713e-10,0.0,5.270669116329546e-10,0.0,0.0,1.763070211342364e-9
t43,0.0,5.538822733797133e-10,6.893969839438796e-10,0.0,5.266109686073853e-10,0.0,0.0,1.7698902259309782e-9
t44,0.0,5.279616743791848e-10,6.83940015733242e-10,0.0,5.275779381104609e-10,0.0,0.0,1.7394796282228877e-9
t45,0.0,4.3564796214923263e-10,6.675691111013293e-10,0.0,5.035050185347176e-10,0.0,0.0,1.6067220917852795e-9
t46,0.0,3.7910297123744385e-10,6.366462912410498e-10,0.0,5.041598948246556e-10,0.0,0.0,1.5199091573031492e-9
t47,0.0,0.0,6.220943760126829e-10,0.0,4.948252145175824e-10,0.0,0.0,1.1169195905302653e-9
t48,0.0,0.0,6.166374078020453e-10,0.0,4.864389936777261e-10,0.0,0.0,1.1030764014797715e-9
t49,0.0,0.0,6.421032594516873e-10,0.0,4.757739788281103e-10,0.0,0.0,1.1178772382797977e-9
t50,0.0,0.0,6.384652806445956e-10,0.0,4.663475607007614e-10,0.0,0.0,1.104812841345357e-9
t51,0.0,0.0,5.493347998708487e-10,0.0,3.6617866485037483e-10,0.0,0.0,9.155134647212235e-10
t52,0.0,0.0,4.638422979041934e-10,0.0,3.588378055127399e-10,0.0,0.0,8.226801034169333e-10
t53,0.0,0.0,4.4929038267582655e-10,0.0,3.4250749481326356e-10,0.0,0.0,7.917978774890901e-10
t54,0.0,0.0,4.0472514228895307e-10,0.0,3.328570620499818e-10,0.0,0.0,7.375822043389349e-10
t55,0.0,0.0,3.738023224286735e-10,0.0,3.161808610413802e-10,0.0,0.0,6.899831834700537e-10
t56,0.0,0.0,2.1782398107461631e-10,0.0,1.5985001676184278e-10,0.0,0.0,3.776739978364591e-10
t57,0.0,0.0,2.18506102100946e-10,0.0,1.260453571862709e-10,0.0,0.0,3.445514592872169e-10
t58,0.0,0.0,2.339675120310858e-10,0.0,1.0740212348643672e-10,0.0,0.0,3.413696355175225e-10
t59,0.0,0.0,2.2873791749589145e-10,0.0,9.974575674267816e-11,0.0,0.0,3.284836742385696e-10
t60,0.0,0.0,2.3726443032501265e-10,0.0,1.0469864947371041e-10,0.0,0.0,3.4196307979872307e-10
t61,0.0,1.7716672573442338e-10,2.412434696452692e-10,0.0,1.1503386984079052e-10,0.0,0.0,5.334440652204831e-10
t62,0.0,1.7564616427989677e-10,2.2805579646956176e-10,0.0,1.1594374508882984e-10,0.0,0.0,5.196457058382884e-10
t63,0.0,1.4097167877480388e-10,2.1805135475005955e-10,0.0,1.2529435911395543e-10,0.0,0.0,4.843173926388189e-10
t64,0.0,2.1236701286397874e-10,2.1827872842550278e-10,0.0,1.5062146369569856e-10,0.0,0.0,5.812672049851801e-10
t65,0.0,1.0686562745831907e-10,2.34194885706529e-10,0.0,1.4553771408268043e-10,0.0,0.0,4.865982272475285e-10
t66,0.0,1.2641976354643703e-10,1.8053469830192626e-10,0.0,1.521323620348872e-10,0.0,0.0,4.590868238832505e-10
t67,0.0,1.411990524502471e-10,1.9554136088117957e-10,0.0,1.544617773665129e-10,0.0,0.0,4.912021906979396e-10
t68,0.0,1.5563728084089234e-10,1.7553247744217515e-10,0.0,1.560660348029032e-10,0.0,0.0,4.872357930859707e-10
t69,0.0,1.758166945364792e-10,1.7325874068774283e-10,0.0,1.6471828490426495e-10,0.0,0.0,5.13793720128487e-10
t70,0.0,1.6547474501749093e-10,1.8690116121433675e-10,0.0,1.5910723609203895e-10,0.0,0.0,5.114831423238666e-10
t71,0.0,0.0,1.8599166651256382e-10,0.0,1.5475700829314518e-10,0.0,0.0,3.40748674805709e-10
t72,0.0,0.0,1.5006662579253316e-10,0.0,1.5676650913273053e-10,0.0,0.0,3.068331349252637e-10
t73,0.0,0.0,1.6916601452976465e-10,0.0,1.636663790606137e-10,0.0,0.0,3.3283239359037835e-10
t74,0.0,0.0,1.9872459233738482e-10,0.0,1.5942342199656232e-10,0.0,0.0,3.5814801433394714e-10
t75,0.0,0.0,1.8826540326699615e-10,0.0,1.6389174516431835e-10,0.0,0.0,3.521571484313145e-10
t76,0.0,0.0,2.1191226551309228e-10,0.0,1.6283908521562963e-10,0.0,0.0,3.747513507287219e-10
t77,0.0,0.0,2.3510438040830195e-10,0.0,1.6394255512250303e-10,0.0,0.0,3.99046935530805e-10
t78,0.0,0.0,2.4874680093489587e-10,0.0,1.8770019371402596e-10,0.0,0.0,4.3644699464892183e-10
t79,0.0,0.0,2.2532731236424297e-10,0.0,1.6754353085220182e-10,0.0,0.0,3.928708432164448e-10
t80,0.0,0.0,2.369233698118478e-10,0.0,1.6869501696549846e-10,0.0,0.0,4.0561838677734627e-10
t81,0.0,0.0,2.480646799085662e-10,0.0,1.5910094345701117e-10,0.0,0.0,4.0716562336557735e-10
t82,0.0,0.0,2.416982169961557e-10,0.0,1.5543339333537726e-10,0.0,0.0,3.9713161033153294e-10
t83,0.0,0.0,2.403339749434963e-10,0.0,1.6062732416007922e-10,0.0,0.0,4.009612991035755e-10
t84,0.0,0.0,2.3089796741260216e-10,0.0,1.5935254873173056e-10,0.0,0.0,3.902505161443327e-10
t85,0.0,1.6069634511950426e-10,2.2993162929196842e-10,0.0,1.6386013948990304e-10,0.0,0.0,5.544881139013757e-10
t86,0.0,1.2749978850479238e-10,2.304432200617157e-10,0.0,1.6053766025733203e-10,0.0,0.0,5.184806688238401e-10
t87,0.0,6.684786058031023e-11,2.2646418074145913e-10,0.0,1.594841585307199e-10,0.0,0.0,4.5279619985248925e-10
t88,0.0,5.911715561524034e-11,2.3442225938197225e-10,0.0,1.6314476310931032e-10,0.0,0.0,4.566841781065229e-10
t89,0.0,9.549694368615746e-11,2.41016095969826e-10,0.0,1.666993627097592e-10,0.0,0.0,5.032124023657427e-10
