Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1115.7037643604663,0.0,0.0,0.0,0.0,231.97498766594603,0.0,1347.6787520264122
t1,1.3068683344517347e-13,0.0,0.0,0.0,0.0,2.932485205054626e-13,0.0,4.2393535395063606e-13
t2,1.7140741045718104e-13,0.0,0.0,0.0,0.0,3.447996293613838e-13,0.0,5.162070398185648e-13
t3,2.305552110638697e-13,0.0,0.0,0.0,0.0,3.8675250233590067e-13,0.0,6.173077133997704e-13
t4,3.3189654436264604e-13,0.0,0.0,0.0,0.0,4.2842583390412475e-13,0.0,7.603223782667708e-13
t5,5.147464954102236e-13,0.0,0.0,0.0,0.0,4.71140706395504e-13,0.0,9.858872018057276e-13
t6,6.18647003769405e-13,0.0,0.0,0.0,0.0,5.190833738048664e-13,0.0,1.1377303775742713e-12
t7,7.934512354733626e-13,0.0,0.0,0.0,0.0,5.838859491963701e-13,0.0,1.3773371846697327e-12
t8,1.093453091950162e-12,0.0,0.0,0.0,0.0,6.769401698326478e-13,0.0,1.7703932617828097e-12
t9,1.8485926116841012e-12,0.0,0.0,0.0,0.0,8.338867231702691e-13,0.0,2.6824793348543704e-12
t10,3.721530533254529,0.0,0.0,0.0,0.0,1.179810634438298e-12,0.0,3.721530533255709
t11,7.088069854738249,0.0,0.0,0.0,0.0,1.0399572759919374e-12,0.0,7.088069854739289
t12,2.415318715547287,0.0,0.0,0.0,0.0,1.0005379149351596e-12,0.0,2.4153187155482874
t13,1.206072861146356,0.0,0.0,0.0,0.0,1.0141895399505067e-12,0.0,1.2060728611473703
t14,0.48483432750297417,0.0,0.0,0.0,0.0,1.0807622529602306e-12,0.0,0.4848343275040549
t15,3.005193714293499e-12,0.0,0.0,0.0,0.0,1.0724853865262838e-12,0.0,4.077679100819783e-12
t16,3.8673653248264395e-12,0.0,0.0,0.0,0.0,1.2707370468280303e-12,0.0,5.13810237165447e-12
t17,5.108396922213248e-12,0.0,0.0,0.0,0.0,1.6494103332317235e-12,0.0,6.757807255444972e-12
t18,8.221353092347113e-12,0.0,0.0,0.0,0.0,2.6109732341649738e-12,0.0,1.0832326326512087e-11
t19,4.041268066954337e-11,0.0,0.0,0.0,0.0,0.25286384939376005,0.0,0.2528638494341727
t20,6.913962967324116e-13,0.0,0.0,0.0,0.0,3.413885281770731e-12,0.0,4.105281578503142e-12
t21,4.1560093297647326e-13,0.0,0.0,0.0,0.0,1.7504834851826022e-12,0.0,2.1660844181590755e-12
t22,3.1688294881411123e-13,0.0,0.0,0.0,0.0,1.1639114260034065e-12,0.0,1.4807943748175177e-12
t23,2.3643685291678783e-13,0.0,0.0,0.0,0.0,8.679273729558517e-13,0.0,1.1043642258726396e-12
t24,1.949892168997128e-13,0.0,0.0,0.0,0.0,6.842206376943406e-13,0.0,8.792098545940534e-13
t25,1.7880962850464784e-13,0.0,0.0,0.0,0.0,5.370924813054119e-13,0.0,7.159021098100598e-13
t26,1.6083380753071612e-13,0.0,0.0,0.0,0.0,4.376497973208728e-13,0.0,5.984836048515889e-13
t27,1.439902236408948e-13,0.0,0.0,0.0,0.0,3.703373882855089e-13,0.0,5.143276119264037e-13
t28,1.278740061802196e-13,0.0,0.0,0.0,0.0,3.178552412193741e-13,0.0,4.457292473995937e-13
t29,1.5505386836504016e-13,0.0,0.0,0.0,0.0,3.548780248936797e-13,0.0,5.099318932587199e-13
t30,1.965777909277079e-13,0.0,0.0,0.0,0.0,3.8360528182589837e-13,0.0,5.801830727536063e-13
t31,2.5543344193135055e-13,0.0,0.0,0.0,0.0,4.0866217891727135e-13,0.0,6.640956208486219e-13
t32,3.3859687829239937e-13,0.0,0.0,0.0,0.0,4.3181904172755443e-13,0.0,7.704159200199538e-13
t33,3.570451681541923e-13,0.0,0.0,0.0,0.0,4.630993996363669e-13,0.0,8.201445677905591e-13
t34,3.7631022404451084e-13,0.0,0.0,0.0,0.0,4.922182299165999e-13,0.0,8.685284539611107e-13
t35,3.951326124056748e-13,0.0,0.0,0.0,0.0,5.188223675358046e-13,0.0,9.139549799414794e-13
t36,3.9746682922260244e-13,0.0,0.0,0.0,0.0,5.253137326492998e-13,0.0,9.227805618719023e-13
t37,3.866408110791385e-13,0.0,0.0,0.0,0.0,5.204287989711979e-13,0.0,9.070696100503364e-13
t38,3.7230023351223787e-13,0.0,0.0,0.0,0.0,5.098200542573673e-13,0.0,8.821202877696052e-13
t39,3.6114750164994674e-13,0.0,0.0,0.0,0.0,4.952698004247068e-13,0.0,8.564173020746535e-13
t40,3.6073021760447213e-13,0.0,0.0,0.0,0.0,4.840586057783653e-13,0.0,8.447888233828375e-13
t41,3.9392627657956316e-13,0.0,0.0,0.0,0.0,5.030541865019993e-13,0.0,8.969804630815624e-13
