Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,2.8997542764750265e7,7457.913146132058,0.44385362392089206
solar_pv,1,1.719642086103994e7,15234.076343616025,0.12885991233400151
onshore_wind,1,7.309979108700421e7,26060.007205349142,0.3202119225899189
battery,1,6.372432185899333e6,5661.518785430755,0.0
offshore_wind,1,1.200254753360417e-5,4.1929005715223235e-9,0.0
natural_gas,1,4.138345402928493e6,5317.210172084649,0.08884618878937003
nuclear,1,0.0,0.0,0.0
