Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1115.7037643604597,0.0,0.0,0.0,0.0,231.97498766584704,0.0,1347.6787520263067
t1,14.915826292246093,0.0,0.0,0.0,0.0,0.15935562662480407,0.0,15.075181918870896
t2,2.1528104231967106e-12,0.0,0.0,0.0,0.0,1.3870502932048417e-12,0.0,3.5398607164015523e-12
t3,1.1567970649548794e-12,0.0,0.0,0.0,0.0,8.883112746437612e-13,0.0,2.0451083395986406e-12
t4,8.078742456061789e-13,0.0,0.0,0.0,0.0,6.908139793597671e-13,0.0,1.498688224965946e-12
t5,6.314339562252039e-13,0.0,0.0,0.0,0.0,5.86379002594767e-13,0.0,1.217812958819971e-12
t6,5.251469987524763e-13,0.0,0.0,0.0,0.0,5.235123752846319e-13,0.0,1.0486593740371082e-12
t7,4.341100943375962e-13,0.0,0.0,0.0,0.0,4.687913650682852e-13,0.0,9.029014594058814e-13
t8,3.7087865664541007e-13,0.0,0.0,0.0,0.0,4.2598765559420405e-13,0.0,7.968663122396141e-13
t9,3.1906244703303103e-13,0.0,0.0,0.0,0.0,3.8802014901504184e-13,0.0,7.070825960480729e-13
t10,2.707768947649375e-13,0.0,0.0,0.0,0.0,3.4898766801898537e-13,0.0,6.197645627839229e-13
t11,2.7458389817807256e-13,0.0,0.0,0.0,0.0,3.8103872935858977e-13,0.0,6.556226275366623e-13
t12,2.827994180686797e-13,0.0,0.0,0.0,0.0,3.994149187747395e-13,0.0,6.822143368434192e-13
t13,2.9721390536032336e-13,0.0,0.0,0.0,0.0,4.115931463442612e-13,0.0,7.088070517045846e-13
t14,3.1546167370809586e-13,0.0,0.0,0.0,0.0,4.1290094281135875e-13,0.0,7.283626165194546e-13
t15,3.541082249154981e-13,0.0,0.0,0.0,0.0,4.3161316064326934e-13,0.0,7.857213855587675e-13
t16,2.6708558593344523e-13,0.0,0.0,0.0,0.0,4.1546119067011417e-13,0.0,6.825467766035594e-13
t17,2.0610972947213993e-13,0.0,0.0,0.0,0.0,3.924724086115225e-13,0.0,5.985821380836624e-13
t18,1.6416519624086776e-13,0.0,0.0,0.0,0.0,3.6120914028280657e-13,0.0,5.253743365236743e-13
t19,1.344067248764146e-13,0.0,0.0,0.0,0.0,3.2120201530849046e-13,0.0,4.556087401849051e-13
t20,1.518684577957299e-13,0.0,0.0,0.0,0.0,3.784638910154855e-13,0.0,5.303323488112154e-13
t21,1.5491508822442917e-13,0.0,0.0,0.0,0.0,4.538350937669255e-13,0.0,6.087501819913547e-13
t22,1.8369225076409848e-13,0.0,0.0,0.0,0.0,5.515717863701283e-13,0.0,7.352640371342268e-13
t23,2.3034761367938543e-13,0.0,0.0,0.0,0.0,6.832320459178258e-13,0.0,9.135796595972112e-13
t24,2.8058663383832447e-13,0.0,0.0,0.0,0.0,8.615086163097875e-13,0.0,1.142095250148112e-12
t25,3.058969918717356e-13,0.0,0.0,0.0,0.0,1.1743476580826806e-12,0.0,1.4802446499544162e-12
t26,4.183914522530306e-13,0.0,0.0,0.0,0.0,1.796751839596052e-12,0.0,2.2151432918490827e-12
t27,7.935212733359024e-13,0.0,0.0,0.0,0.0,3.4546459092256957e-12,0.0,4.248167182561598e-12
t28,1.6897408664036384,0.0,0.0,0.0,0.0,0.25286384939428264,0.0,1.9426047157979212
t29,3.45680757110034,0.0,0.0,0.0,0.0,2.5875814380047557e-12,0.0,3.4568075711029276
t30,1.9075461799520383,0.0,0.0,0.0,0.0,1.592130481296661e-12,0.0,1.9075461799536304
t31,0.5337070689674284,0.0,0.0,0.0,0.0,1.2151921586758728e-12,0.0,0.5337070689686435
t32,0.6594134945985222,0.0,0.0,0.0,0.0,1.0097460289263254e-12,0.0,0.6594134945995319
t33,8.171527954928673e-12,0.0,0.0,0.0,0.0,8.472256675291674e-13,0.0,9.01875362245784e-12
t34,4.166312340142653e-12,0.0,0.0,0.0,0.0,7.480137486959396e-13,0.0,4.914326088838592e-12
t35,2.8197985716498868e-12,0.0,0.0,0.0,0.0,6.825117283293239e-13,0.0,3.5023102999792106e-12
t36,2.8409944357006424e-12,0.0,0.0,0.0,0.0,6.635600945571493e-13,0.0,3.5045545302577916e-12
t37,4.182181674425393e-12,0.0,0.0,0.0,0.0,6.61169704930372e-13,0.0,4.843351379355765e-12
t38,8.35814801070589e-12,0.0,0.0,0.0,0.0,6.711845711840016e-13,0.0,9.029332581889891e-12
t39,0.056001184599291556,0.0,0.0,0.0,0.0,6.901902472077271e-13,0.0,0.05600118459998175
t40,0.060856806349438575,0.0,0.0,0.0,0.0,7.059409034535916e-13,0.0,0.06085680635014452
t41,3.6358626179149316e-12,0.0,0.0,0.0,0.0,6.636356459301786e-13,0.0,4.29949826384511e-12
t42,1.7999137181027652e-12,0.0,0.0,0.0,0.0,6.247151009079775e-13,0.0,2.4246288190107427e-12
t43,1.1910937555431547e-12,0.0,0.0,0.0,0.0,5.954553424105324e-13,0.0,1.786549097953687e-12
t44,8.93276361562753e-13,0.0,0.0,0.0,0.0,5.730195049009086e-13,0.0,1.4662958664636616e-12
t45,7.122589492980502e-13,0.0,0.0,0.0,0.0,5.546560639857421e-13,0.0,1.2669150132837924e-12
t46,6.004499713008825e-13,0.0,0.0,0.0,0.0,5.415441558723039e-13,0.0,1.1419941271731865e-12
t47,5.132652627635354e-13,0.0,0.0,0.0,0.0,5.220429403276415e-13,0.0,1.035308203091177e-12
t48,4.4321412565546354e-13,0.0,0.0,0.0,0.0,5.004460121774013e-13,0.0,9.436601378328648e-13
t49,3.884565185639449e-13,0.0,0.0,0.0,0.0,4.769209364652468e-13,0.0,8.653774550291917e-13
t50,3.437057744703717e-13,0.0,0.0,0.0,0.0,4.518142365030954e-13,0.0,7.955200109734671e-13
t51,3.1058410216148233e-13,0.0,0.0,0.0,0.0,4.2559145949512066e-13,0.0,7.36175561656603e-13
t52,3.0058822253509974e-13,0.0,0.0,0.0,0.0,4.165647520438077e-13,0.0,7.171529745789074e-13
t53,2.451386017298454e-13,0.0,0.0,0.0,0.0,4.025977187133363e-13,0.0,6.477363204431817e-13
t54,1.9864273527243373e-13,0.0,0.0,0.0,0.0,3.861527567572856e-13,0.0,5.847954920297193e-13
t55,1.6221418557461107e-13,0.0,0.0,0.0,0.0,3.627772599589103e-13,0.0,5.249914455335214e-13
t56,1.3623139896948938e-13,0.0,0.0,0.0,0.0,3.3140411608194846e-13,0.0,4.676355150514378e-13
