Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,8.426083126644175e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,2.0286870797282708e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.8872092678908834e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-1.7746833521496682e-9
NENGREST,NENGREST_nuclear_1,1,1,2.1434183365346068e-5
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,4.316468674950314e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.4164568672812119e9
NENGREST,Liion_Moderate,1,1,1.0612150624938619e9
NENGREST,TEGS,1,1,4.114732876339832e7
