Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.45514615155394e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.699550580802569e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,9.792687296254544e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.39756619632835e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.2647433258803265e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.2225662950836176e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.189046608955712e9
NENGREST,Liion_Moderate,1,1,1.0348987544283173e9
NENGREST,TEGS,1,1,3.3574028428283736e7
