Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-71.9422766612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-56.93814330720476
t2,0.0,0.0,-71.9422766612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-56.93814330720476
t3,0.0,0.0,-71.9422766612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-23.375238155110644
t4,0.0,0.0,-71.9422766612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-35.06285723266596
t5,0.0,0.0,-71.9422766612133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-52.594285848998936
t6,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-37.95876220480318
t7,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.7212609242021,-56.93814330720476
t8,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t9,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t10,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t11,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-3.966317037037039
t12,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t13,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t14,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t15,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t16,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.404844347826087,-13.386320000000001
t17,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.946243200000005,-20.07948
t18,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-30.119219999999995
t19,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-45.178829999999984
t20,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
t21,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
t22,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
t23,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-21.2545360833594
t24,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-31.8818041250391
t25,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
t26,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
t27,0.0,0.0,-66.30924995766163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.418920795628416,-47.822706187558644
