BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0378263394990587e8,1.3957332111256927e7,-2.0740998248774868e7,0.0,0.0,31052.187612053498,0.0,0.0,0.0,-9.703002e7
t1,8205.991049645465,1028.0089503545346,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,8168.672645872639,563.3273541273616,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,8234.4284642154,124.57153578460134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,8171.000000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,8128.854064736295,13.145935263705042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,8044.249764103287,241.75023589671378,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,8016.992221283268,577.0077787167322,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,6727.539541956809,2145.460458043191,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,10670.649984485879,0.0,-1324.649984485879,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,16778.282867187205,0.0,-6969.282867187207,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,19540.92650044421,0.0,-9451.926500444211,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,20936.2924786288,0.0,-10744.2924786288,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,20044.81455046625,0.0,-9802.814550466253,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,19847.12820880252,0.0,-9697.128208802513,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,17985.27050827405,0.0,-7936.270508274051,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,14325.299057420532,0.0,-4217.299057420532,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,7879.0110997578795,3213.9889002421187,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6689.013242030762,5337.986757969245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,6898.027475037372,5057.972524962628,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,6884.187330018339,4706.812669981661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,7010.914547039669,4151.085452960331,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,6955.052791321816,3609.9472086781843,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,6932.958926996641,2892.041073003359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,6863.354955579026,2131.645044420974,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6668.698038459018,1624.3019615409821,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6686.308542960718,1181.6914570392823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6746.044179441798,917.9558205582011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,7064.631537698504,552.368462301496,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,7020.054757480009,764.9452425199902,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,6855.281767571081,1354.7182324289188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6764.317212750538,2083.6827872494623,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6719.101401239663,2652.8985987603533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,11051.557527657596,0.0,-1038.5575276575967,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,15246.519633691449,0.0,-4575.519633691448,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,19880.12342011202,0.0,-8727.12342011202,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,21510.014911569175,0.0,-10160.014911569178,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,21458.055451491025,0.0,-10126.055451491027,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,20325.651603798033,0.0,-9067.651603798035,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,18288.77088602202,0.0,-7065.770886022023,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
t40,14885.71336478151,0.0,-3492.7133647815126,0.0,0.0,0.0,0.0,0.0,0.0,-11393.0
t41,11851.677170577776,611.3228294222208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12463.0
t42,8115.664022978634,5428.3359770213665,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t43,8376.47378545958,5048.5262145404195,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13425.0
t44,8236.812240457168,4864.187759542832,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13101.0
t45,8371.157854346973,4199.842145653029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12571.0
t46,8438.538223967615,3299.461776032386,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11738.0
t47,8365.689523817922,2338.310476182078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10704.0
t48,8368.069376796062,1398.9306232039385,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9767.0
t49,8344.866304368097,802.1336956319046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9147.0
t50,8157.065240670888,678.9347593291131,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8836.0
t51,8090.963338060581,596.0366619394199,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8687.0
t52,8110.298584442807,594.7014155571942,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8705.0
t53,8132.132791995299,884.8672080047018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9017.0
t54,8157.192548202635,1787.807451797366,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9945.0
t55,8118.899720870967,3464.1002791290343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11583.0
t56,8085.68237712175,4416.317622878257,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12502.0
t57,13528.743143235333,0.0,-871.7431432353317,0.0,0.0,0.0,0.0,0.0,0.0,-12657.0
t58,18539.675188649024,0.0,-5795.6751886490265,0.0,0.0,0.0,0.0,0.0,0.0,-12744.0
t59,21171.530524075028,0.0,-8312.530524075028,0.0,0.0,0.0,0.0,0.0,0.0,-12859.0
t60,22638.29310271045,0.0,-9759.29310271045,0.0,0.0,0.0,0.0,0.0,0.0,-12879.0
t61,23084.537975080722,0.0,-10257.537975080719,0.0,0.0,0.0,0.0,0.0,0.0,-12827.0
t62,22227.860226721852,0.0,-9419.860226721856,0.0,0.0,0.0,0.0,0.0,0.0,-12808.0
t63,21130.992048672477,0.0,-8370.992048672471,0.0,0.0,0.0,0.0,0.0,0.0,-12760.0
t64,17742.660411233723,0.0,-4804.660411233749,0.0,0.0,0.0,0.0,0.0,0.0,-12938.0
t65,13947.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13947.0
t66,9638.678180125498,5411.321819874508,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050.0
t67,9764.62839548692,5315.3716045130805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15080.0
t68,9630.834459882262,5195.165540117738,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14826.0
t69,9730.76715372797,4613.232846272031,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14344.0
t70,9710.234042546539,3787.765957453458,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13498.0
t71,9851.20514380302,2516.7948561969824,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12368.0
t72,9755.932864574543,1622.0671354254578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11378.0
t73,10007.707783376294,756.2922166237067,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10764.0
t74,9835.870362416186,604.1296375838137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10440.0
t75,9735.056103456418,540.943896543582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10276.0
t76,9784.651551297422,510.348448702578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10295.0
t77,9768.854242187685,805.1457578123154,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10574.0
t78,9656.04820793175,1790.9517920682506,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11447.0
t79,9643.788519164844,3393.2114808351566,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13037.0
t80,9575.503375652006,4326.49662434798,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13902.0
t81,14474.751339539067,0.0,-555.751339539067,0.0,0.0,0.0,0.0,0.0,0.0,-13919.0
t82,19800.06532886975,0.0,-5918.06532886975,0.0,0.0,0.0,0.0,0.0,0.0,-13882.0
t83,22743.01054378146,0.0,-8891.01054378146,0.0,0.0,0.0,0.0,0.0,0.0,-13852.0
t84,24114.748809587472,0.0,-10398.748809587469,0.0,0.0,0.0,0.0,0.0,0.0,-13716.0
t85,23727.587737796937,0.0,-10208.587737796946,0.0,0.0,0.0,0.0,0.0,0.0,-13519.0
t86,23350.127860598353,0.0,-9947.12786059835,0.0,0.0,0.0,0.0,0.0,0.0,-13403.0
t87,22479.67977406556,0.0,-9181.67977406556,0.0,0.0,0.0,0.0,0.0,0.0,-13298.0
t88,18488.08096745503,0.0,-5052.080967455029,0.0,0.0,0.0,0.0,0.0,0.0,-13436.0
t89,11148.68015332563,3226.3198466743706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14375.0
t90,9290.86991130741,5848.130088692595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15139.0
t91,9373.57142706294,5648.42857293706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15022.0
t92,9393.676300171428,5278.323699828572,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14672.0
t93,9428.156438467851,4681.843561532149,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14110.0
t94,9468.778530582671,3713.2214694173294,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13182.0
t95,9439.955034444894,2559.044965555106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11999.0
