Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-37.95876219740986
t2,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-56.93814329611479
t3,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-23.375238150261065
t4,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-35.062857225391596
t5,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-52.59428583808739
t6,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-37.95876219740986
t7,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.72126091410135,-56.93814329611479
t8,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-3.966317037037039
t9,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t10,0.0,0.0,-64.91773887200189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t11,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t12,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t13,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-3.966317037037039
t14,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-5.949475555555558
t15,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.603229565217394,-8.924213333333336
t16,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.054260256000001,-13.386320000000001
t17,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41892079562841,-20.07948
t18,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41892079562841,-30.119219999999995
t19,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41892079562841,-45.178829999999984
t20,0.0,0.0,-54.4970890596802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41892079562841,-47.82270618755864
