Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.4551461515539346e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.6995505795775995e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,9.792687294190268e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.397566195889162e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.264743325880331e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.222566295083617e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1890466089557114e9
NENGREST,Liion_Moderate,1,1,1.0348987520726976e9
NENGREST,TEGS,1,1,3.357404223588687e7
