Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,3.726065119036636e7,0.0,0.0,119836.17645017087,132455.86547097063,3.9483233395161405e6,1.4309173852133911e7,0.0,0.0,1.9720835721965223e6,4.3317328911367916e7,1.2268461203580651e7,408853.6590712962,1.1373716777015392e8
t1,4605.892914353698,0.0,0.0,0.0,0.0,748.0363623122624,2734.621355496112,0.0,0.0,385.271742762425,0.0,760.1776250755026,0.0,9234.0
t2,4605.892914353698,0.0,0.0,0.0,0.0,748.0363623122624,2734.621355496112,0.0,0.0,346.8066061183624,0.0,296.6427617195653,0.0,8732.0
t3,4605.892914353698,0.0,0.0,0.0,0.0,603.9027380670527,2734.621355496112,0.0,0.0,414.58299208313747,0.0,0.0,0.0,8359.0
t4,4605.892914353698,0.0,0.0,0.0,0.0,432.202314837814,2734.621355496112,0.0,0.0,398.2834153123762,0.0,0.0,0.0,8170.999999999999
t5,4605.892914353698,0.0,0.0,0.0,0.0,495.72126435770576,2734.621355496112,0.0,0.0,305.76446579248443,0.0,0.0,0.0,8142.0
t6,4605.892914353698,0.0,0.0,0.0,0.0,726.9253153223294,2734.621355496112,0.0,0.0,218.56041482786077,0.0,0.0,0.0,8286.0
t7,4605.892914353698,0.0,0.0,0.0,0.0,748.0363623122624,2734.621355496112,0.0,0.0,190.46529276594572,0.0,314.9840750719816,0.0,8594.0
t8,4605.892914353698,0.0,0.0,0.0,0.0,478.74327187984795,1831.723146688241,0.0,0.0,239.1869768325223,0.0,1717.4536902456907,0.0,8873.0
t9,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,151.13417728473004,5801.433369529687,0.0,0.0,10640.025940338845
t10,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,3.504439262620871,11463.312799116879,0.0,0.0,16154.275631903925
t11,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,1.7323154062442283,13967.206018946597,0.0,0.0,18656.39672787727
t12,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,2.2483532461538895,15230.641364533029,0.0,0.0,19920.34811130361
t13,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,5.6595757825679485,14420.164484241695,0.0,0.0,19113.28245354869
t14,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,8.953260831248683,14238.210566888041,0.0,0.0,18934.622221243717
t15,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,53.56582342436209,12512.580499027948,0.0,0.0,17253.604715976737
t16,4605.892914353698,0.0,0.0,0.0,0.0,0.0,81.5654791707293,0.0,0.0,83.55556196885458,9171.112531673652,0.0,0.0,13942.126487166934
t17,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1306.3651461280886,0.0,0.0,58.81571597400565,2606.8579388234707,0.0,2515.068284720737,11093.0
t18,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,287.31970987508157,0.0,5220.037896150347,0.0,12027.0
t19,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,502.75660482091826,0.0,4933.60100120451,0.0,11956.0
t20,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,488.49117501927276,0.0,4582.866431006156,0.0,11591.0
t21,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,619.1125099756355,0.0,4023.2450960497927,0.0,11162.0
t22,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,561.5342148281607,0.0,3483.8233911972675,0.0,10565.0
t23,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,538.7614425671445,0.0,2766.5961634582836,0.0,9825.0
t24,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,467.0186561434273,0.0,2008.3389498820009,0.0,8995.0
t25,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,266.3802536728208,0.0,1506.9773523526076,0.0,8293.0
t26,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,284.53189987270434,0.0,1063.825706152724,0.0,7868.0
t27,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,346.1031137368383,0.0,798.2544922885902,0.0,7664.0
t28,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,674.4801349785173,0.0,422.87747104691084,0.0,7617.0
t29,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,628.5335839766415,0.0,636.8240220487869,0.0,7785.0
t30,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,458.6973924106839,0.0,1231.6602136147446,0.0,8210.0
t31,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,364.93764715903257,0.0,1963.4199588663957,0.0,8848.0
t32,4605.892914353698,0.0,0.0,0.0,0.0,0.0,1913.7494796208737,0.0,0.0,318.33242848929956,0.0,2534.0251775361285,0.0,9372.0
t33,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,262.07060290612964,5102.63155906812,0.0,0.0,10711.547341401742
t34,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,375.4367909461621,8802.703884533717,0.0,0.0,14524.985854907372
t35,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,604.2354477426277,12798.648362737706,0.0,0.0,18749.728989907824
t36,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,706.4780172882353,14185.116765691724,0.0,0.0,20238.43996240745
t37,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,736.5194285577757,14111.653570695902,0.0,0.0,20195.01817868117
t38,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,763.6842141034223,13062.07782616988,0.0,0.0,19172.607219700796
t39,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,788.0926660490354,11195.67095304552,0.0,0.0,17330.608798522047
t40,4605.892914353698,0.0,0.0,0.0,0.0,0.0,740.9522650737947,0.0,0.0,670.893178882219,8216.25528603309,0.0,0.0,14233.993644342801
t41,4605.892914353698,0.0,0.0,0.0,0.0,0.0,2484.9456226383872,0.0,0.0,697.8911481131227,3795.3379061762375,0.0,878.9324087185544,12463.0
t42,4605.892914353698,0.0,0.0,0.0,0.0,434.2357204854221,2734.621355496112,0.0,0.0,587.9366475608185,0.0,5181.313362103949,0.0,13544.0
t43,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,531.6089131247522,0.0,4874.383503766965,0.0,13424.999999999998
t44,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,387.65579966522546,0.0,4694.336617226491,0.0,13100.999999999996
t45,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,526.1296322347895,0.0,4025.862784656932,0.0,12571.000000000004
t46,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,595.5804892532942,0.0,3123.411927638424,0.0,11738.0
t47,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,520.4932689461757,0.0,2164.4991479455425,0.0,10704.0
t48,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,522.9462508731144,0.0,1225.0461660186015,0.0,9766.999999999996
t49,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,499.0301863774994,0.0,628.9622305142188,0.0,9147.0
t50,4605.892914353698,0.0,0.0,0.0,0.0,678.4933132584721,2734.621355496112,0.0,0.0,305.4583063745995,0.0,511.53411051711873,0.0,8836.0
