Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.3660661215076828e9
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,5.152176710971348e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.226986352431329e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.8372779479935738e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,5.655821280724682e-8
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.555339956143191e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.327951758153663e9
ERC_REST,Liion_Moderate,1,1,3.0343108678508177e9
ERC_REST,TEGS,1,1,3.427818805016675e7
