Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.1886319427485,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30646.615747543787,773.6974810587614
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56498.04286314483,12093.569333244674
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82349.46997874588,16497.44883363989
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108200.89709434692,14694.543441556545
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,35266.35950531639
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,42376.18928824132
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,41557.14469280295
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,9410.533246788102
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92609.2248846858,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78324.5495731849,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67834.81362557028,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57932.33104980008,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49665.85619583035,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42725.38503022811,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40065.34155507211,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41112.4960402553,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40403.329300864214,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41224.918496139486,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37221.47778747207,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30357.584224132483,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18640.328226930626,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.5713547107352,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11822.846041701425,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34914.844535562836,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60766.27165116388,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86617.69876676492,2691.8608277494627
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,1570.2521495205197
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,20755.636770265228
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,17490.47648037316
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112397.5091982654,10202.777946884342
