Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.4551461515539417e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.699550573332823e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,9.792687283667853e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.397566193651855e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.264743325880323e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.2225662950836071e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1890466089557128e9
NENGREST,Liion_Moderate,1,1,1.0348988231039078e9
NENGREST,TEGS,1,1,3.3574043020197734e7
